Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	82,2	
0	-Inf	
43,0836	31,6	
86,1673	38,7	
129,251	39,4	
172,335	36,4	
215,418	29,1	
258,502	23,8	
301,585	27,0	
344,669	29,3	
387,753	30,6	
430,836	28,8	
473,92	28,9	
517,004	29,3	
560,087	26,3	
603,171	26,8	
646,255	26,5	
689,338	26,2	
732,422	30,5	
775,506	29,3	
818,589	31,5	
861,673	38,8	
904,756	49,2	
947,84	72,7	
990,924	81,9	
1034,01	78,8	
1077,09	56,9	
1120,17	43,3	
1163,26	35,0	
1206,34	29,0	
1249,43	23,9	
1292,51	21,6	
1335,59	18,7	
1378,68	17,6	
1421,76	16,3	
1464,84	19,0	
1507,93	18,2	
1551,01	16,8	
1594,09	16,6	
1637,18	16,2	
1680,26	16,5	
1723,35	17,3	
1766,43	17,0	
1809,51	17,0	
1852,6	16,9	
1895,68	16,4	
1938,76	23,1	
1981,85	34,7	
2024,93	33,9	
2068,01	20,1	
2111,1	15,9	
2154,18	16,4	
2197,27	18,0	
2240,35	16,4	
2283,43	15,1	
2326,52	15,3	
2369,6	15,5	
2412,68	15,7	
2455,77	15,3	
2498,85	15,3	
2541,93	15,0	
2585,02	15,2	
2628,1	15,1	
2671,19	16,3	
2714,27	16,4	
2757,35	16,0	
2800,44	15,3	
2843,52	15,1	
2886,6	15,5	
2929,69	23,7	
2972,77	40,9	
3015,85	42,8	
3058,94	32,1	
3102,02	16,8	
3145,11	15,3	
3188,19	15,2	
3231,27	15,0	
3274,36	14,9	
3317,44	15,6	
3360,52	15,7	
3403,61	16,0	
3446,69	15,2	
3489,77	14,4	
3532,86	14,7	
3575,94	15,0	
3619,03	14,6	
3662,11	14,8	
3705,19	14,4	
3748,28	13,7	
3791,36	13,9	
3834,44	14,1	
3877,53	14,2	
3920,61	13,3	
3963,69	19,3	
4006,78	23,3	
4049,86	17,5	
4092,95	13,5	
4136,03	13,6	
4179,11	13,1	
4222,2	12,5	
4265,28	12,7	
4308,36	11,6	
4351,45	12,1	
4394,53	12,3	
4437,62	12,2	
4480,7	11,9	
4523,78	12,2	
4566,87	11,2	
4609,95	10,8	
4653,03	11,4	
4696,12	11,3	
4739,2	10,9	
4782,28	10,5	
4825,37	11,7	
4868,45	11,9	
4911,54	10,9	
4954,62	16,3	
4997,7	22,8	
5040,79	18,6	
5083,87	11,4	
5126,95	11,2	
5170,04	11,2	
5213,12	10,9	
5256,2	10,5	
5299,29	10,2	
5342,37	9,6	
5385,46	10,0	
5428,54	10,4	
5471,62	10,8	
5514,71	10,1	
5557,79	9,9	
5600,87	9,7	
5643,96	9,3	
5687,04	9,6	
5730,12	9,5	
5773,21	9,2	
5816,29	8,7	
5859,38	7,6	
5902,46	8,5	
5945,54	8,0	
5988,63	9,1	
6031,71	8,9	
6074,79	7,3	
6117,88	7,0	
6160,96	6,3	
6204,04	6,0	
6247,13	6,2	
6290,21	6,7	
6333,3	5,5	
6376,38	6,0	
6419,46	5,8	
6462,55	5,4	
6505,63	5,6	
6548,71	7,2	
6591,8	7,3	
6634,88	8,0	
6677,96	9,5	
6721,05	9,5	
6764,13	9,9	
6807,22	10,7	
6850,3	12,2	
6893,38	12,1	
6936,47	12,6	
6979,55	18,3	
7022,63	18,7	
7065,72	14,5	
7108,8	14,4	
7151,88	14,9	
7194,97	15,8	
7238,05	16,2	
7281,14	16,7	
7324,22	17,0	
7367,3	17,2	
7410,39	17,5	
7453,47	17,5	
7496,55	17,6	
7539,64	18,2	
7582,72	18,7	
7625,8	18,2	
7668,89	18,2	
7711,97	19,0	
7755,06	18,3	
7798,14	17,8	
7841,22	18,1	
7884,31	17,4	
7927,39	16,7	
7970,47	17,2	
8013,56	18,5	
8056,64	17,2	
8099,72	16,7	
8142,81	16,5	
8185,89	16,8	
8228,98	17,0	
8272,06	15,5	
8315,14	15,6	
8358,23	15,3	
8401,31	15,1	
8444,39	15,3	
8487,48	15,0	
8530,56	13,2	
8573,64	13,6	
8616,73	13,5	
8659,81	15,0	
8702,9	14,4	
8745,98	13,8	
8789,06	13,7	
8832,15	14,1	
8875,23	13,6	
8918,31	13,4	
8961,4	13,5	
9004,48	14,2	
9047,56	13,8	
9090,65	14,0	
9133,73	14,1	
9176,82	14,2	
9219,9	12,8	
9262,98	13,1	
9306,07	14,2	
9349,15	14,2	
9392,23	14,2	
9435,32	13,8	
9478,4	13,7	
9521,48	13,9	
9564,57	13,9	
9607,65	13,6	
9650,74	13,0	
9693,82	13,7	
9736,9	13,9	
9779,99	13,9	
9823,07	13,3	
9866,15	12,7	
9909,24	12,8	
9952,32	12,5	
9995,4	12,6	
10038,5	12,4	
10081,6	12,7	
10124,7	13,4	
10167,7	13,0	
10210,8	13,2	
10253,9	14,1	
10297	13,9	
10340,1	13,6	
10383,2	13,4	
10426,2	13,4	
10469,3	13,0	
10512,4	12,7	
10555,5	12,8	
10598,6	12,9	
10641,7	13,0	
10684,7	13,4	
10727,8	13,1	
10770,9	12,9	
10814	13,1	
10857,1	13,0	
10900,2	13,2	
10943,2	12,6	
10986,3	12,4	
11029,4	13,0	
11072,5	13,0	
11115,6	12,2	
11158,7	12,3	
11201,7	11,7	
11244,8	10,3	
11287,9	11,1	
11331	10,9	
11374,1	11,1	
11417,2	11,6	
11460,2	10,7	
11503,3	10,4	
11546,4	10,1	
11589,5	9,8	
11632,6	9,7	
11675,7	10,1	
11718,8	9,8	
11761,8	9,9	
11804,9	9,4	
11848	8,7	
11891,1	9,0	
11934,2	8,3	
11977,3	7,9	
12020,3	7,6	
12063,4	6,2	
12106,5	6,6	
12149,6	6,9	
12192,7	6,3	
12235,8	6,7	
12278,8	5,8	
12321,9	5,4	
12365	4,8	
12408,1	4,8	
12451,2	3,8	
12494,3	3,9	
12537,3	3,0	
12580,4	2,0	
12623,5	1,3	
12666,6	0,9	
12709,7	0,4	
12752,8	-0,6	
12795,8	-0,6	
12838,9	-1,6	
12882	-2,0	
12925,1	-1,9	
12968,2	-2,2	
13011,3	-2,6	
13054,3	-4,0	
13097,4	-4,5	
13140,5	-5,1	
13183,6	-4,8	
13226,7	-5,1	
13269,8	-6,1	
13312,8	-6,6	
13355,9	-6,9	
13399	-6,5	
13442,1	-7,7	
13485,2	-8,3	
13528,3	-8,6	
13571,3	-8,3	
13614,4	-8,6	
13657,5	-9,0	
13700,6	-8,5	
13743,7	-8,6	
13786,8	-10,1	
13829,8	-9,9	
13872,9	-10,1	
13916	-10,7	
13959,1	-11,2	
14002,2	-10,0	
14045,3	-9,7	
14088,4	-9,8	
14131,4	-10,3	
14174,5	-9,5	
14217,6	-9,0	
14260,7	-9,2	
14303,8	-9,1	
14346,9	-7,5	
14389,9	-7,7	
14433	-8,6	
14476,1	-7,8	
14519,2	-7,4	
14562,3	-7,2	
14605,4	-6,5	
14648,4	-6,6	
14691,5	-6,9	
14734,6	-6,8	
14777,7	-6,4	
14820,8	-6,1	
14863,9	-6,5	
14906,9	-6,7	
14950	-6,1	
14993,1	-5,8	
15036,2	-6,1	
15079,3	-5,7	
15122,4	-5,7	
15165,4	-6,6	
15208,5	-6,2	
15251,6	-5,6	
15294,7	-5,8	
15337,8	-6,4	
15380,9	-6,1	
15423,9	-6,3	
15467	-6,3	
15510,1	-6,1	
15553,2	-5,9	
15596,3	-5,3	
15639,4	-5,3	
15682,4	-5,3	
15725,5	-5,7	
15768,6	-6,1	
15811,7	-5,2	
15854,8	-5,1	
15897,9	-4,6	
15940,9	-3,9	
15984	-4,0	
16027,1	-4,5	
16070,2	-4,0	
16113,3	-3,8	
16156,4	-4,4	
16199,4	-3,5	
16242,5	-4,1	
16285,6	-3,5	
16328,7	-3,2	
16371,8	-3,4	
16414,9	-3,0	
16458	-3,9	
16501	-4,4	
16544,1	-4,4	
16587,2	-4,1	
16630,3	-3,4	
16673,4	-3,5	
16716,5	-4,7	
16759,5	-4,2	
16802,6	-3,7	
16845,7	-3,6	
16888,8	-3,5	
16931,9	-3,6	
16975	-3,4	
17018	-3,7	
17061,1	-3,9	
17104,2	-4,0	
17147,3	-4,6	
17190,4	-4,8	
