Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	78,4	
0	-Inf	
43,0836	53,3	
86,1673	75,6	
129,251	79,0	
172,335	63,8	
215,418	51,6	
258,502	43,2	
301,585	45,8	
344,669	37,8	
387,753	42,2	
430,836	38,4	
473,92	34,2	
517,004	35,5	
560,087	29,8	
603,171	25,5	
646,255	31,8	
689,338	40,1	
732,422	37,5	
775,506	28,2	
818,589	19,8	
861,673	24,5	
904,756	28,3	
947,84	23,9	
990,924	21,0	
1034,01	18,5	
1077,09	17,7	
1120,17	18,8	
1163,26	19,2	
1206,34	19,9	
1249,43	17,8	
1292,51	21,3	
1335,59	18,2	
1378,68	15,2	
1421,76	17,1	
1464,84	18,8	
1507,93	19,4	
1551,01	19,7	
1594,09	18,8	
1637,18	17,1	
1680,26	19,3	
1723,35	19,0	
1766,43	19,4	
1809,51	20,2	
1852,6	17,6	
1895,68	16,5	
1938,76	17,4	
1981,85	16,0	
2024,93	15,5	
2068,01	15,8	
2111,1	16,3	
2154,18	17,7	
2197,27	18,2	
2240,35	18,2	
2283,43	18,2	
2326,52	16,2	
2369,6	14,7	
2412,68	14,8	
2455,77	15,0	
2498,85	16,2	
2541,93	15,3	
2585,02	15,4	
2628,1	15,4	
2671,19	16,6	
2714,27	17,5	
2757,35	18,0	
2800,44	17,0	
2843,52	16,5	
2886,6	16,9	
2929,69	16,7	
2972,77	17,3	
3015,85	17,7	
3058,94	16,7	
3102,02	16,9	
3145,11	16,4	
3188,19	15,5	
3231,27	15,9	
3274,36	15,3	
3317,44	14,9	
3360,52	14,3	
3403,61	14,9	
3446,69	14,8	
3489,77	14,5	
3532,86	15,3	
3575,94	15,6	
3619,03	14,7	
3662,11	14,1	
3705,19	14,5	
3748,28	13,3	
3791,36	12,8	
3834,44	12,5	
3877,53	12,8	
3920,61	12,4	
3963,69	12,6	
4006,78	13,5	
4049,86	13,2	
4092,95	13,9	
4136,03	13,1	
4179,11	11,6	
4222,2	11,6	
4265,28	13,1	
4308,36	13,3	
4351,45	11,5	
4394,53	11,9	
4437,62	12,9	
4480,7	13,1	
4523,78	12,7	
4566,87	11,9	
4609,95	11,0	
4653,03	11,2	
4696,12	11,2	
4739,2	11,8	
4782,28	10,9	
4825,37	12,1	
4868,45	11,8	
4911,54	11,2	
4954,62	10,3	
4997,7	10,8	
5040,79	11,0	
5083,87	10,3	
5126,95	9,6	
5170,04	10,3	
5213,12	9,9	
5256,2	10,2	
5299,29	10,1	
5342,37	10,4	
5385,46	9,9	
5428,54	9,6	
5471,62	9,3	
5514,71	10,0	
5557,79	10,1	
5600,87	8,8	
5643,96	9,2	
5687,04	9,6	
5730,12	9,3	
5773,21	8,5	
5816,29	8,0	
5859,38	8,4	
5902,46	8,2	
5945,54	7,1	
5988,63	7,0	
6031,71	7,4	
6074,79	7,6	
6117,88	8,2	
6160,96	7,5	
6204,04	6,3	
6247,13	6,0	
6290,21	5,8	
6333,3	4,5	
6376,38	5,2	
6419,46	6,8	
6462,55	7,3	
6505,63	7,0	
6548,71	6,5	
6591,8	7,1	
6634,88	7,3	
6677,96	8,6	
6721,05	8,6	
6764,13	9,4	
6807,22	9,9	
6850,3	11,0	
6893,38	10,8	
6936,47	12,6	
6979,55	13,1	
7022,63	13,9	
7065,72	14,9	
7108,8	15,0	
7151,88	15,6	
7194,97	16,5	
7238,05	16,5	
7281,14	16,2	
7324,22	16,5	
7367,3	16,5	
7410,39	16,9	
7453,47	18,3	
7496,55	17,5	
7539,64	17,1	
7582,72	17,7	
7625,8	17,8	
7668,89	18,0	
7711,97	17,8	
7755,06	18,2	
7798,14	17,4	
7841,22	18,1	
7884,31	17,8	
7927,39	16,2	
7970,47	17,1	
8013,56	18,1	
8056,64	18,6	
8099,72	18,0	
8142,81	16,9	
8185,89	15,4	
8228,98	15,2	
8272,06	15,8	
8315,14	16,9	
8358,23	16,4	
8401,31	15,6	
8444,39	16,0	
8487,48	14,5	
8530,56	14,2	
8573,64	14,9	
8616,73	14,5	
8659,81	14,3	
8702,9	14,1	
8745,98	13,3	
8789,06	13,1	
8832,15	13,9	
8875,23	14,6	
8918,31	14,7	
8961,4	14,3	
9004,48	14,1	
9047,56	13,7	
9090,65	13,9	
9133,73	14,7	
9176,82	14,2	
9219,9	13,5	
9262,98	13,3	
9306,07	13,8	
9349,15	13,6	
9392,23	13,5	
9435,32	13,2	
9478,4	13,3	
9521,48	13,4	
9564,57	14,3	
9607,65	14,6	
9650,74	14,3	
9693,82	14,0	
9736,9	13,2	
9779,99	13,7	
9823,07	13,6	
9866,15	13,5	
9909,24	13,4	
9952,32	13,9	
9995,4	14,0	
10038,5	13,5	
10081,6	12,7	
10124,7	13,0	
10167,7	12,4	
10210,8	13,0	
10253,9	14,2	
10297	14,3	
10340,1	14,3	
10383,2	13,6	
10426,2	12,3	
10469,3	13,1	
10512,4	13,6	
10555,5	13,0	
10598,6	12,6	
10641,7	13,4	
10684,7	13,4	
10727,8	12,3	
10770,9	12,5	
10814	13,1	
10857,1	13,3	
10900,2	12,7	
10943,2	12,6	
10986,3	12,5	
11029,4	12,2	
11072,5	12,3	
11115,6	11,1	
11158,7	12,1	
11201,7	12,1	
11244,8	11,4	
11287,9	11,6	
11331	10,9	
11374,1	11,1	
11417,2	11,0	
11460,2	10,2	
11503,3	10,7	
11546,4	11,7	
11589,5	11,2	
11632,6	9,0	
11675,7	9,4	
11718,8	9,8	
11761,8	8,8	
11804,9	8,4	
11848	8,6	
11891,1	8,4	
11934,2	7,7	
11977,3	8,0	
12020,3	7,2	
12063,4	8,1	
12106,5	7,2	
12149,6	7,4	
12192,7	6,1	
12235,8	5,6	
12278,8	6,2	
12321,9	5,6	
12365	4,6	
12408,1	3,8	
12451,2	3,0	
12494,3	2,8	
12537,3	2,8	
12580,4	2,0	
12623,5	0,9	
12666,6	0,5	
12709,7	0,8	
12752,8	0,2	
12795,8	-0,2	
12838,9	-1,3	
12882	-1,5	
12925,1	-2,7	
12968,2	-3,0	
13011,3	-3,1	
13054,3	-4,2	
13097,4	-3,9	
13140,5	-4,3	
13183,6	-4,7	
13226,7	-6,1	
13269,8	-6,3	
13312,8	-8,4	
13355,9	-6,9	
13399	-7,3	
13442,1	-7,1	
13485,2	-7,5	
13528,3	-8,4	
13571,3	-8,8	
13614,4	-9,1	
13657,5	-9,5	
13700,6	-9,8	
13743,7	-9,9	
13786,8	-9,9	
13829,8	-9,4	
13872,9	-10,2	
13916	-10,5	
13959,1	-9,5	
14002,2	-9,8	
14045,3	-11,2	
14088,4	-10,8	
14131,4	-11,1	
14174,5	-10,0	
14217,6	-9,7	
14260,7	-9,3	
14303,8	-8,9	
14346,9	-8,9	
14389,9	-9,0	
14433	-9,5	
14476,1	-8,8	
14519,2	-8,4	
14562,3	-7,3	
14605,4	-7,1	
14648,4	-6,8	
14691,5	-6,3	
14734,6	-6,2	
14777,7	-6,4	
14820,8	-6,9	
14863,9	-7,1	
14906,9	-6,2	
14950	-6,2	
14993,1	-6,7	
15036,2	-7,5	
15079,3	-6,4	
15122,4	-6,2	
15165,4	-6,9	
15208,5	-6,4	
15251,6	-6,4	
15294,7	-5,6	
15337,8	-5,4	
15380,9	-5,8	
15423,9	-6,9	
15467	-6,9	
15510,1	-6,9	
15553,2	-5,7	
15596,3	-5,0	
15639,4	-5,2	
15682,4	-5,2	
15725,5	-4,7	
15768,6	-5,3	
15811,7	-5,3	
15854,8	-5,4	
15897,9	-5,0	
15940,9	-4,6	
15984	-4,6	
16027,1	-4,3	
16070,2	-4,7	
16113,3	-4,0	
16156,4	-4,0	
16199,4	-4,6	
16242,5	-5,0	
16285,6	-4,0	
16328,7	-3,4	
16371,8	-3,1	
16414,9	-2,9	
16458	-3,0	
16501	-3,2	
16544,1	-2,8	
16587,2	-3,3	
16630,3	-4,3	
16673,4	-4,8	
16716,5	-3,7	
16759,5	-3,6	
16802,6	-3,6	
16845,7	-3,6	
16888,8	-4,6	
16931,9	-4,3	
16975	-4,6	
17018	-3,7	
17061,1	-3,3	
17104,2	-3,8	
17147,3	-4,0	
17190,4	-3,2	
