% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.50 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:07:24 -0400
% Time (s), Channel A (Input 1) (V)
-7.664000000000e-06, -4.749498e-02
-7.624000000000e-06, -4.613798e-02
-7.584000000000e-06, -4.647723e-02
-7.544000000000e-06, -4.800385e-02
-7.504000000000e-06, -4.681648e-02
-7.464000000000e-06, -4.749498e-02
-7.424000000000e-06, -4.579873e-02
-7.384000000000e-06, -4.495060e-02
-7.344000000000e-06, -4.512023e-02
-7.304000000000e-06, -4.698610e-02
-7.264000000000e-06, -4.698610e-02
-7.224000000000e-06, -4.613798e-02
-7.184000000000e-06, -4.715573e-02
-7.144000000000e-06, -4.630760e-02
-7.104000000000e-06, -4.715573e-02
-7.064000000000e-06, -4.630760e-02
-7.024000000000e-06, -4.664685e-02
-6.984000000000e-06, -4.681648e-02
-6.944000000000e-06, -4.647723e-02
-6.904000000000e-06, -4.613798e-02
-6.864000000000e-06, -4.681648e-02
-6.824000000000e-06, -4.698610e-02
-6.784000000000e-06, -4.681648e-02
-6.744000000000e-06, -4.698610e-02
-6.704000000000e-06, -4.630760e-02
-6.664000000000e-06, -4.732535e-02
-6.624000000000e-06, -4.681648e-02
-6.584000000000e-06, -4.647723e-02
-6.544000000000e-06, -4.749498e-02
-6.504000000000e-06, -4.664685e-02
-6.464000000000e-06, -4.596835e-02
-6.424000000000e-06, -4.647723e-02
-6.384000000000e-06, -4.783423e-02
-6.344000000000e-06, -4.715573e-02
-6.304000000000e-06, -4.698610e-02
-6.264000000000e-06, -4.715573e-02
-6.224000000000e-06, -4.715573e-02
-6.184000000000e-06, -4.783423e-02
-6.144000000000e-06, -4.698610e-02
-6.104000000000e-06, -4.766460e-02
-6.064000000000e-06, -4.715573e-02
-6.024000000000e-06, -4.783423e-02
-5.984000000000e-06, -4.681648e-02
-5.944000000000e-06, -4.732535e-02
-5.904000000000e-06, -4.681648e-02
-5.864000000000e-06, -4.732535e-02
-5.824000000000e-06, -4.766460e-02
-5.784000000000e-06, -4.681648e-02
-5.744000000000e-06, -4.681648e-02
-5.704000000000e-06, -4.664685e-02
-5.664000000000e-06, -4.664685e-02
-5.624000000000e-06, -4.715573e-02
-5.584000000000e-06, -4.732535e-02
-5.544000000000e-06, -4.749498e-02
-5.504000000000e-06, -4.681648e-02
-5.464000000000e-06, -4.681648e-02
-5.424000000000e-06, -4.596835e-02
-5.384000000000e-06, -4.528985e-02
-5.344000000000e-06, -4.698610e-02
-5.304000000000e-06, -4.630760e-02
-5.264000000000e-06, -4.766460e-02
-5.224000000000e-06, -4.664685e-02
-5.184000000000e-06, -4.766460e-02
-5.144000000000e-06, -4.715573e-02
-5.104000000000e-06, -4.766460e-02
-5.064000000000e-06, -4.800385e-02
-5.024000000000e-06, -4.766460e-02
-4.984000000000e-06, -4.698610e-02
-4.944000000000e-06, -4.817348e-02
-4.904000000000e-06, -4.664685e-02
-4.864000000000e-06, -4.596835e-02
-4.824000000000e-06, -4.664685e-02
-4.784000000000e-06, -4.681648e-02
-4.744000000000e-06, -4.664685e-02
-4.704000000000e-06, -4.545948e-02
-4.664000000000e-06, -4.579873e-02
-4.624000000000e-06, -4.579873e-02
-4.584000000000e-06, -4.630760e-02
-4.544000000000e-06, -4.512023e-02
-4.504000000000e-06, -4.630760e-02
-4.464000000000e-06, -4.579873e-02
-4.424000000000e-06, -4.698610e-02
-4.384000000000e-06, -4.681648e-02
-4.344000000000e-06, -4.630760e-02
-4.304000000000e-06, -4.732535e-02
-4.264000000000e-06, -4.749498e-02
-4.224000000000e-06, -4.664685e-02
-4.184000000000e-06, -4.647723e-02
-4.144000000000e-06, -4.647723e-02
-4.104000000000e-06, -4.579873e-02
-4.064000000000e-06, -4.613798e-02
-4.024000000000e-06, -4.715573e-02
-3.984000000000e-06, -4.749498e-02
-3.944000000000e-06, -4.715573e-02
-3.904000000000e-06, -4.545948e-02
-3.864000000000e-06, -4.681648e-02
-3.824000000000e-06, -4.749498e-02
-3.784000000000e-06, -4.647723e-02
-3.744000000000e-06, -4.698610e-02
-3.704000000000e-06, -4.579873e-02
-3.664000000000e-06, -4.647723e-02
-3.624000000000e-06, -4.664685e-02
-3.584000000000e-06, -4.596835e-02
-3.544000000000e-06, -4.715573e-02
-3.504000000000e-06, -4.647723e-02
-3.464000000000e-06, -4.681648e-02
-3.424000000000e-06, -4.647723e-02
-3.384000000000e-06, -4.613798e-02
-3.344000000000e-06, -4.715573e-02
-3.304000000000e-06, -4.613798e-02
-3.264000000000e-06, -4.596835e-02
-3.224000000000e-06, -4.495060e-02
-3.184000000000e-06, -4.715573e-02
-3.144000000000e-06, -4.647723e-02
-3.104000000000e-06, -4.715573e-02
-3.064000000000e-06, -4.732535e-02
-3.024000000000e-06, -4.596835e-02
-2.984000000000e-06, -4.749498e-02
-2.944000000000e-06, -4.732535e-02
-2.904000000000e-06, -4.715573e-02
-2.864000000000e-06, -4.783423e-02
-2.824000000000e-06, -4.698610e-02
-2.784000000000e-06, -4.681648e-02
-2.744000000000e-06, -4.664685e-02
-2.704000000000e-06, -4.647723e-02
-2.664000000000e-06, -4.664685e-02
-2.624000000000e-06, -4.630760e-02
-2.584000000000e-06, -4.698610e-02
-2.544000000000e-06, -4.596835e-02
-2.504000000000e-06, -4.749498e-02
-2.464000000000e-06, -4.783423e-02
-2.424000000000e-06, -4.562910e-02
-2.384000000000e-06, -4.749498e-02
-2.344000000000e-06, -4.698610e-02
-2.304000000000e-06, -4.783423e-02
-2.264000000000e-06, -4.681648e-02
-2.224000000000e-06, -4.630760e-02
-2.184000000000e-06, -4.783423e-02
-2.144000000000e-06, -4.715573e-02
-2.104000000000e-06, -4.851273e-02
-2.064000000000e-06, -4.749498e-02
-2.024000000000e-06, -4.783423e-02
-1.984000000000e-06, -4.766460e-02
-1.944000000000e-06, -4.783423e-02
-1.904000000000e-06, -4.800385e-02
-1.864000000000e-06, -4.698610e-02
-1.824000000000e-06, -4.749498e-02
-1.784000000000e-06, -4.749498e-02
-1.744000000000e-06, -4.647723e-02
-1.704000000000e-06, -4.698610e-02
-1.664000000000e-06, -4.715573e-02
-1.624000000000e-06, -4.749498e-02
-1.584000000000e-06, -4.647723e-02
-1.544000000000e-06, -4.766460e-02
-1.504000000000e-06, -4.630760e-02
-1.464000000000e-06, -4.630760e-02
-1.424000000000e-06, -4.647723e-02
-1.384000000000e-06, -4.596835e-02
-1.344000000000e-06, -4.664685e-02
-1.304000000000e-06, -4.681648e-02
-1.264000000000e-06, -4.613798e-02
-1.224000000000e-06, -4.698610e-02
-1.184000000000e-06, -4.783423e-02
-1.144000000000e-06, -4.783423e-02
-1.104000000000e-06, -4.732535e-02
-1.064000000000e-06, -4.749498e-02
-1.024000000000e-06, -4.749498e-02
-9.840000000000e-07, -4.698610e-02
-9.440000000000e-07, -4.732535e-02
-9.040000000000e-07, -4.715573e-02
-8.640000000000e-07, -4.698610e-02
-8.240000000000e-07, -4.715573e-02
-7.840000000000e-07, -4.698610e-02
-7.440000000000e-07, -4.647723e-02
-7.040000000000e-07, -4.732535e-02
-6.640000000000e-07, -7.514384e-02
-6.240000000000e-07, 3.545161e-02
-5.840000000000e-07, 1.636881e-01
-5.440000000000e-07, 7.734897e-02
-5.040000000000e-07, 7.344759e-02
-4.640000000000e-07, 3.171986e-02
-4.240000000000e-07, -4.274548e-02
-3.840000000000e-07, -9.685583e-02
-3.440000000000e-07, -1.319682e-01
-3.040000000000e-07, -1.275579e-01
-2.640000000000e-07, 5.716360e-02
-2.240000000000e-07, 5.241410e-02
-1.840000000000e-07, 4.936085e-02
-1.440000000000e-07, 2.103349e-02
-1.040000000000e-07, -4.579873e-02
-6.400000000000e-08, -9.210633e-02
-2.400000000000e-08, -1.139031e+00
1.600000000000e-08, 3.610297e+00
5.600000000000e-08, 7.318807e+00
9.600000000000e-08, 4.205341e+00
1.360000000000e-07, 4.192450e+00
1.760000000000e-07, 2.547597e+00
2.160000000000e-07, -1.933724e-01
2.560000000000e-07, -1.998012e+00
2.960000000000e-07, -3.188609e+00
3.360000000000e-07, -2.250244e+00
3.760000000000e-07, 4.704208e+00
4.160000000000e-07, 3.241193e+00
4.560000000000e-07, 3.378420e+00
4.960000000000e-07, 2.229041e+00
5.360000000000e-07, -2.722480e-01
5.760000000000e-07, -2.086047e+00
6.160000000000e-07, -2.684314e+00
6.560000000000e-07, 1.206033e-01
6.960000000000e-07, 2.644113e+00
7.360000000000e-07, 2.071120e+00
7.760000000000e-07, 8.465980e-01
8.160000000000e-07, -5.110799e-01
8.560000000000e-07, -1.503895e+00
8.960000000000e-07, -1.242672e+00
9.360000000000e-07, -4.713877e-01
9.760000000000e-07, 2.425636e-01
1.016000000000e-06, 8.096198e-01
1.056000000000e-06, 7.785784e-01
1.096000000000e-06, 3.132972e-01
1.136000000000e-06, -2.227175e-01
1.176000000000e-06, -5.692612e-01
1.216000000000e-06, -5.122673e-01
1.256000000000e-06, -2.013448e-01
1.296000000000e-06, 8.260734e-02
1.336000000000e-06, 2.123704e-01
1.376000000000e-06, 1.633488e-01
1.416000000000e-06, 3.511236e-02
1.456000000000e-06, -7.276909e-02
1.496000000000e-06, -1.231477e-01
1.536000000000e-06, -1.324771e-01
1.576000000000e-06, -1.049978e-01
1.616000000000e-06, -6.547522e-02
1.656000000000e-06, -2.442599e-02
1.696000000000e-06, -2.035499e-03
1.736000000000e-06, -1.323074e-02
1.776000000000e-06, -3.799598e-02
1.816000000000e-06, -5.801172e-02
1.856000000000e-06, -6.140422e-02
1.896000000000e-06, -5.139635e-02
1.936000000000e-06, -4.579873e-02
1.976000000000e-06, -4.834310e-02
2.016000000000e-06, -5.105710e-02
2.056000000000e-06, -4.970010e-02
2.096000000000e-06, -4.461135e-02
2.136000000000e-06, -4.054036e-02
2.176000000000e-06, -4.172773e-02
2.216000000000e-06, -4.783423e-02
2.256000000000e-06, -5.258373e-02
2.296000000000e-06, -5.122673e-02
2.336000000000e-06, -4.885198e-02
2.376000000000e-06, -4.579873e-02
2.416000000000e-06, -4.427211e-02
2.456000000000e-06, -4.545948e-02
2.496000000000e-06, -4.766460e-02
2.536000000000e-06, -4.986973e-02
2.576000000000e-06, -5.207485e-02
2.616000000000e-06, -5.292298e-02
2.656000000000e-06, -5.122673e-02
2.696000000000e-06, -4.376323e-02
2.736000000000e-06, -3.392498e-02
2.776000000000e-06, -3.341611e-02
2.816000000000e-06, -4.817348e-02
2.856000000000e-06, -7.259947e-02
2.896000000000e-06, -9.465071e-02
2.936000000000e-06, -8.226809e-02
2.976000000000e-06, -3.884411e-02
3.016000000000e-06, 1.238262e-02
3.056000000000e-06, 3.036286e-02
3.096000000000e-06, -4.919123e-03
3.136000000000e-06, -6.801959e-02
3.176000000000e-06, -1.175501e-01
3.216000000000e-06, -1.238262e-01
3.256000000000e-06, -8.888346e-02
3.296000000000e-06, -3.867448e-02
3.336000000000e-06, -1.187374e-03
3.376000000000e-06, 9.838246e-03
3.416000000000e-06, -8.481246e-03
3.456000000000e-06, -4.155811e-02
3.496000000000e-06, -7.259947e-02
3.536000000000e-06, -9.091896e-02
3.576000000000e-06, -8.599984e-02
3.616000000000e-06, -6.310047e-02
3.656000000000e-06, -3.680861e-02
3.696000000000e-06, -2.103349e-02
3.736000000000e-06, -2.323861e-02
3.776000000000e-06, -3.477311e-02
3.816000000000e-06, -4.986973e-02
3.856000000000e-06, -6.021685e-02
3.896000000000e-06, -6.276122e-02
3.936000000000e-06, -5.919910e-02
3.976000000000e-06, -5.275335e-02
4.016000000000e-06, -4.817348e-02
4.056000000000e-06, -4.172773e-02
4.096000000000e-06, -4.155811e-02
4.136000000000e-06, -4.206698e-02
4.176000000000e-06, -4.783423e-02
4.216000000000e-06, -5.105710e-02
4.256000000000e-06, -5.207485e-02
4.296000000000e-06, -5.139635e-02
4.336000000000e-06, -5.054823e-02
4.376000000000e-06, -4.902160e-02
4.416000000000e-06, -4.817348e-02
4.456000000000e-06, -4.715573e-02
4.496000000000e-06, -4.647723e-02
4.536000000000e-06, -4.732535e-02
4.576000000000e-06, -4.817348e-02
4.616000000000e-06, -4.851273e-02
4.656000000000e-06, -4.783423e-02
4.696000000000e-06, -4.919123e-02
4.736000000000e-06, -5.088748e-02
4.776000000000e-06, -4.953048e-02
4.816000000000e-06, -4.868235e-02
4.856000000000e-06, -4.800385e-02
4.896000000000e-06, -4.698610e-02
4.936000000000e-06, -4.596835e-02
4.976000000000e-06, -4.766460e-02
5.016000000000e-06, -5.071785e-02
5.056000000000e-06, -4.986973e-02
5.096000000000e-06, -5.037860e-02
5.136000000000e-06, -4.902160e-02
5.176000000000e-06, -4.664685e-02
5.216000000000e-06, -4.461135e-02
5.256000000000e-06, -4.138848e-02
5.296000000000e-06, -4.427211e-02
5.336000000000e-06, -5.003935e-02
5.376000000000e-06, -6.411822e-02
5.416000000000e-06, -7.293872e-02
5.456000000000e-06, -5.970797e-02
5.496000000000e-06, -2.917549e-02
5.536000000000e-06, -3.731748e-03
5.576000000000e-06, -5.597622e-03
5.616000000000e-06, -4.155811e-02
5.656000000000e-06, -8.599984e-02
5.696000000000e-06, -1.066941e-01
5.736000000000e-06, -9.159746e-02
5.776000000000e-06, -5.037860e-02
5.816000000000e-06, -1.187374e-02
5.856000000000e-06, 1.017750e-03
5.896000000000e-06, -1.255224e-02
5.936000000000e-06, -4.054036e-02
5.976000000000e-06, -6.768034e-02
