Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	75,8	
0	-Inf	
43,0836	31,6	
86,1673	38,4	
129,251	38,5	
172,335	33,7	
215,418	28,6	
258,502	23,0	
301,585	25,1	
344,669	25,8	
387,753	24,4	
430,836	25,8	
473,92	24,8	
517,004	24,0	
560,087	23,1	
603,171	25,8	
646,255	23,8	
689,338	22,0	
732,422	20,7	
775,506	19,6	
818,589	17,6	
861,673	16,6	
904,756	16,9	
947,84	16,9	
990,924	16,1	
1034,01	14,9	
1077,09	15,1	
1120,17	15,1	
1163,26	14,9	
1206,34	15,1	
1249,43	15,0	
1292,51	15,2	
1335,59	15,3	
1378,68	15,5	
1421,76	15,3	
1464,84	15,8	
1507,93	16,6	
1551,01	17,5	
1594,09	16,6	
1637,18	16,0	
1680,26	16,4	
1723,35	15,4	
1766,43	14,9	
1809,51	15,1	
1852,6	15,3	
1895,68	15,8	
1938,76	15,4	
1981,85	14,9	
2024,93	15,0	
2068,01	14,7	
2111,1	14,6	
2154,18	15,1	
2197,27	15,2	
2240,35	15,5	
2283,43	15,9	
2326,52	15,1	
2369,6	14,0	
2412,68	14,8	
2455,77	15,5	
2498,85	15,0	
2541,93	14,7	
2585,02	16,0	
2628,1	15,4	
2671,19	15,3	
2714,27	14,6	
2757,35	14,6	
2800,44	14,7	
2843,52	14,7	
2886,6	15,3	
2929,69	15,8	
2972,77	16,3	
3015,85	15,9	
3058,94	15,0	
3102,02	15,5	
3145,11	14,9	
3188,19	15,0	
3231,27	15,1	
3274,36	15,5	
3317,44	15,1	
3360,52	14,9	
3403,61	15,3	
3446,69	15,1	
3489,77	15,2	
3532,86	15,0	
3575,94	14,8	
3619,03	13,8	
3662,11	13,7	
3705,19	14,6	
3748,28	16,2	
3791,36	20,8	
3834,44	17,5	
3877,53	13,4	
3920,61	13,4	
3963,69	13,4	
4006,78	13,5	
4049,86	13,9	
4092,95	13,2	
4136,03	13,2	
4179,11	13,4	
4222,2	14,4	
4265,28	13,9	
4308,36	12,3	
4351,45	12,3	
4394,53	13,1	
4437,62	13,2	
4480,7	12,0	
4523,78	12,7	
4566,87	12,5	
4609,95	11,6	
4653,03	12,6	
4696,12	12,6	
4739,2	14,1	
4782,28	15,6	
4825,37	20,1	
4868,45	27,6	
4911,54	38,9	
4954,62	68,3	
4997,7	75,7	
5040,79	71,0	
5083,87	42,2	
5126,95	29,3	
5170,04	21,5	
5213,12	16,9	
5256,2	13,6	
5299,29	11,5	
5342,37	10,3	
5385,46	10,3	
5428,54	11,2	
5471,62	11,0	
5514,71	10,7	
5557,79	9,6	
5600,87	9,4	
5643,96	10,1	
5687,04	9,2	
5730,12	9,3	
5773,21	9,1	
5816,29	9,3	
5859,38	8,5	
5902,46	8,1	
5945,54	7,7	
5988,63	8,3	
6031,71	8,1	
6074,79	7,5	
6117,88	6,6	
6160,96	9,1	
6204,04	14,0	
6247,13	10,8	
6290,21	6,6	
6333,3	6,3	
6376,38	5,7	
6419,46	5,5	
6462,55	6,4	
6505,63	6,9	
6548,71	6,5	
6591,8	6,7	
6634,88	7,2	
6677,96	8,5	
6721,05	9,0	
6764,13	9,8	
6807,22	9,8	
6850,3	10,8	
6893,38	12,5	
6936,47	12,4	
6979,55	13,0	
7022,63	14,0	
7065,72	14,4	
7108,8	14,6	
7151,88	15,1	
7194,97	15,8	
7238,05	15,9	
7281,14	16,6	
7324,22	17,1	
7367,3	17,0	
7410,39	17,8	
7453,47	18,4	
7496,55	18,7	
7539,64	17,9	
7582,72	17,8	
7625,8	18,2	
7668,89	18,4	
7711,97	18,7	
7755,06	17,9	
7798,14	17,7	
7841,22	18,2	
7884,31	17,5	
7927,39	17,1	
7970,47	16,7	
8013,56	16,9	
8056,64	17,2	
8099,72	15,7	
8142,81	15,9	
8185,89	16,3	
8228,98	16,6	
8272,06	15,5	
8315,14	15,9	
8358,23	15,4	
8401,31	14,2	
8444,39	14,5	
8487,48	15,4	
8530,56	14,8	
8573,64	13,9	
8616,73	14,1	
8659,81	14,4	
8702,9	13,5	
8745,98	14,0	
8789,06	14,1	
8832,15	14,2	
8875,23	14,0	
8918,31	13,5	
8961,4	13,0	
9004,48	13,0	
9047,56	13,6	
9090,65	13,3	
9133,73	13,8	
9176,82	14,0	
9219,9	14,0	
9262,98	13,6	
9306,07	13,4	
9349,15	13,9	
9392,23	14,0	
9435,32	14,4	
9478,4	13,7	
9521,48	13,0	
9564,57	13,3	
9607,65	13,7	
9650,74	14,0	
9693,82	13,5	
9736,9	13,0	
9779,99	13,2	
9823,07	12,8	
9866,15	13,1	
9909,24	13,8	
9952,32	13,5	
9995,4	13,8	
10038,5	13,3	
10081,6	13,3	
10124,7	12,7	
10167,7	13,1	
10210,8	13,0	
10253,9	13,2	
10297	13,2	
10340,1	13,7	
10383,2	13,4	
10426,2	12,6	
10469,3	12,9	
10512,4	13,4	
10555,5	13,3	
10598,6	13,2	
10641,7	13,2	
10684,7	13,4	
10727,8	13,5	
10770,9	12,4	
10814	12,5	
10857,1	12,5	
10900,2	12,5	
10943,2	12,7	
10986,3	13,3	
11029,4	13,2	
11072,5	12,9	
11115,6	12,5	
11158,7	11,6	
11201,7	11,2	
11244,8	10,4	
11287,9	10,9	
11331	10,8	
11374,1	10,7	
11417,2	11,1	
11460,2	10,5	
11503,3	10,5	
11546,4	10,5	
11589,5	9,7	
11632,6	9,6	
11675,7	8,9	
11718,8	9,0	
11761,8	9,0	
11804,9	9,1	
11848	8,8	
11891,1	9,6	
11934,2	8,6	
11977,3	8,5	
12020,3	7,8	
12063,4	7,1	
12106,5	5,5	
12149,6	5,9	
12192,7	6,3	
12235,8	5,4	
12278,8	4,8	
12321,9	5,2	
12365	4,7	
12408,1	4,0	
12451,2	3,6	
12494,3	3,3	
12537,3	3,1	
12580,4	2,4	
12623,5	1,8	
12666,6	0,9	
12709,7	0,1	
12752,8	0,3	
12795,8	-1,3	
12838,9	-1,4	
12882	-1,6	
12925,1	-1,8	
12968,2	-2,1	
13011,3	-3,4	
13054,3	-4,4	
13097,4	-4,1	
13140,5	-4,4	
13183,6	-5,6	
13226,7	-6,6	
13269,8	-6,6	
13312,8	-6,3	
13355,9	-6,7	
13399	-6,7	
13442,1	-7,2	
13485,2	-7,4	
13528,3	-8,0	
13571,3	-7,6	
13614,4	-8,2	
13657,5	-9,5	
13700,6	-10,1	
13743,7	-9,3	
13786,8	-9,5	
13829,8	-10,3	
13872,9	-9,5	
13916	-10,2	
13959,1	-10,6	
14002,2	-10,1	
14045,3	-10,6	
14088,4	-9,6	
14131,4	-9,2	
14174,5	-9,6	
14217,6	-9,2	
14260,7	-9,4	
14303,8	-9,6	
14346,9	-9,1	
14389,9	-8,7	
14433	-8,4	
14476,1	-7,7	
14519,2	-7,0	
14562,3	-7,4	
14605,4	-7,9	
14648,4	-7,8	
14691,5	-6,7	
14734,6	-6,1	
14777,7	-6,4	
14820,8	-6,1	
14863,9	-5,7	
14906,9	-6,0	
14950	-6,2	
14993,1	-5,9	
15036,2	-5,9	
15079,3	-6,8	
15122,4	-6,8	
15165,4	-6,5	
15208,5	-6,1	
15251,6	-5,7	
15294,7	-5,3	
15337,8	-6,3	
15380,9	-5,7	
15423,9	-5,7	
15467	-6,3	
15510,1	-6,7	
15553,2	-6,0	
15596,3	-5,7	
15639,4	-6,6	
15682,4	-4,8	
15725,5	-5,1	
15768,6	-5,3	
15811,7	-4,7	
15854,8	-5,1	
15897,9	-4,8	
15940,9	-4,6	
15984	-5,0	
16027,1	-4,6	
16070,2	-5,2	
16113,3	-4,5	
16156,4	-4,6	
16199,4	-4,2	
16242,5	-3,7	
16285,6	-3,3	
16328,7	-2,9	
16371,8	-3,5	
16414,9	-3,4	
16458	-3,5	
16501	-3,7	
16544,1	-3,6	
16587,2	-4,0	
16630,3	-4,1	
16673,4	-3,6	
16716,5	-3,4	
16759,5	-3,6	
16802,6	-3,3	
16845,7	-2,4	
16888,8	-2,8	
16931,9	-3,2	
16975	-4,1	
17018	-3,5	
17061,1	-3,1	
17104,2	-3,1	
17147,3	-3,9	
17190,4	-3,9	
