Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	81,7	
0	-Inf	
43,0836	33,6	
86,1673	39,1	
129,251	39,1	
172,335	36,5	
215,418	29,0	
258,502	24,1	
301,585	26,0	
344,669	26,5	
387,753	28,3	
430,836	28,8	
473,92	27,8	
517,004	27,8	
560,087	27,1	
603,171	27,5	
646,255	28,2	
689,338	24,9	
732,422	20,7	
775,506	20,2	
818,589	18,7	
861,673	18,6	
904,756	18,4	
947,84	17,2	
990,924	16,0	
1034,01	15,1	
1077,09	15,8	
1120,17	16,6	
1163,26	16,6	
1206,34	17,1	
1249,43	17,3	
1292,51	16,4	
1335,59	16,3	
1378,68	16,3	
1421,76	16,6	
1464,84	16,1	
1507,93	18,8	
1551,01	18,2	
1594,09	18,3	
1637,18	18,5	
1680,26	21,1	
1723,35	24,4	
1766,43	28,3	
1809,51	33,2	
1852,6	40,2	
1895,68	49,8	
1938,76	67,7	
1981,85	80,6	
2024,93	79,9	
2068,01	64,7	
2111,1	48,5	
2154,18	39,5	
2197,27	32,9	
2240,35	27,4	
2283,43	24,9	
2326,52	19,8	
2369,6	19,0	
2412,68	16,3	
2455,77	16,1	
2498,85	15,4	
2541,93	15,0	
2585,02	14,0	
2628,1	13,9	
2671,19	14,8	
2714,27	15,4	
2757,35	15,8	
2800,44	14,7	
2843,52	14,7	
2886,6	15,1	
2929,69	14,7	
2972,77	15,5	
3015,85	15,8	
3058,94	15,8	
3102,02	15,7	
3145,11	15,3	
3188,19	18,2	
3231,27	17,9	
3274,36	15,3	
3317,44	14,2	
3360,52	13,6	
3403,61	13,5	
3446,69	13,7	
3489,77	13,8	
3532,86	14,7	
3575,94	14,7	
3619,03	14,4	
3662,11	14,0	
3705,19	14,6	
3748,28	14,4	
3791,36	14,8	
3834,44	13,8	
3877,53	14,3	
3920,61	13,6	
3963,69	21,7	
4006,78	25,6	
4049,86	18,9	
4092,95	13,2	
4136,03	13,0	
4179,11	12,3	
4222,2	11,9	
4265,28	11,9	
4308,36	11,8	
4351,45	12,6	
4394,53	12,4	
4437,62	11,7	
4480,7	12,0	
4523,78	12,4	
4566,87	11,8	
4609,95	10,5	
4653,03	10,9	
4696,12	10,8	
4739,2	10,9	
4782,28	11,1	
4825,37	10,7	
4868,45	10,7	
4911,54	10,4	
4954,62	10,9	
4997,7	11,1	
5040,79	10,3	
5083,87	11,1	
5126,95	10,8	
5170,04	9,9	
5213,12	10,0	
5256,2	10,0	
5299,29	10,6	
5342,37	10,8	
5385,46	10,4	
5428,54	10,6	
5471,62	10,6	
5514,71	9,4	
5557,79	9,3	
5600,87	9,6	
5643,96	9,2	
5687,04	10,0	
5730,12	9,7	
5773,21	9,1	
5816,29	8,5	
5859,38	7,9	
5902,46	7,3	
5945,54	13,7	
5988,63	23,9	
6031,71	22,0	
6074,79	8,0	
6117,88	6,8	
6160,96	6,4	
6204,04	6,2	
6247,13	5,0	
6290,21	5,0	
6333,3	6,5	
6376,38	6,1	
6419,46	5,8	
6462,55	5,3	
6505,63	6,0	
6548,71	7,1	
6591,8	7,5	
6634,88	8,1	
6677,96	8,0	
6721,05	8,8	
6764,13	9,5	
6807,22	11,0	
6850,3	11,0	
6893,38	11,4	
6936,47	12,1	
6979,55	12,8	
7022,63	13,9	
7065,72	13,8	
7108,8	14,8	
7151,88	16,4	
7194,97	15,5	
7238,05	15,5	
7281,14	16,6	
7324,22	16,4	
7367,3	16,3	
7410,39	15,9	
7453,47	16,7	
7496,55	17,9	
7539,64	19,0	
7582,72	19,1	
7625,8	17,8	
7668,89	18,1	
7711,97	18,4	
7755,06	17,8	
7798,14	17,6	
7841,22	16,1	
7884,31	17,8	
7927,39	17,8	
7970,47	17,9	
8013,56	17,3	
8056,64	16,8	
8099,72	17,3	
8142,81	17,3	
8185,89	16,0	
8228,98	16,1	
8272,06	15,3	
8315,14	15,1	
8358,23	15,1	
8401,31	14,0	
8444,39	14,1	
8487,48	14,2	
8530,56	14,5	
8573,64	14,4	
8616,73	14,4	
8659,81	14,8	
8702,9	14,1	
8745,98	13,5	
8789,06	13,1	
8832,15	13,4	
8875,23	13,1	
8918,31	13,5	
8961,4	14,2	
9004,48	14,1	
9047,56	13,5	
9090,65	14,1	
9133,73	14,7	
9176,82	13,9	
9219,9	13,9	
9262,98	13,9	
9306,07	13,7	
9349,15	13,7	
9392,23	13,2	
9435,32	13,1	
9478,4	13,5	
9521,48	13,6	
9564,57	13,4	
9607,65	14,4	
9650,74	13,9	
9693,82	13,6	
9736,9	14,2	
9779,99	14,1	
9823,07	13,5	
9866,15	12,3	
9909,24	12,3	
9952,32	12,7	
9995,4	13,0	
10038,5	13,8	
10081,6	13,4	
10124,7	12,9	
10167,7	12,7	
10210,8	12,8	
10253,9	12,9	
10297	12,6	
10340,1	13,5	
10383,2	14,0	
10426,2	13,8	
10469,3	14,0	
10512,4	13,1	
10555,5	12,8	
10598,6	13,2	
10641,7	12,7	
10684,7	12,1	
10727,8	12,5	
10770,9	13,0	
10814	11,5	
10857,1	12,3	
10900,2	13,1	
10943,2	12,1	
10986,3	11,6	
11029,4	12,6	
11072,5	12,7	
11115,6	12,3	
11158,7	11,9	
11201,7	11,4	
11244,8	11,8	
11287,9	11,7	
11331	9,9	
11374,1	10,7	
11417,2	11,0	
11460,2	11,2	
11503,3	11,3	
11546,4	10,5	
11589,5	10,5	
11632,6	10,8	
11675,7	9,8	
11718,8	9,5	
11761,8	9,1	
11804,9	9,0	
11848	9,6	
11891,1	9,5	
11934,2	8,9	
11977,3	8,1	
12020,3	8,2	
12063,4	8,3	
12106,5	7,6	
12149,6	7,6	
12192,7	7,8	
12235,8	6,0	
12278,8	6,1	
12321,9	5,9	
12365	3,5	
12408,1	3,6	
12451,2	3,0	
12494,3	2,4	
12537,3	2,6	
12580,4	1,6	
12623,5	0,2	
12666,6	-0,3	
12709,7	0,6	
12752,8	0,3	
12795,8	-0,8	
12838,9	-1,2	
12882	-1,7	
12925,1	-2,4	
12968,2	-3,1	
13011,3	-3,2	
13054,3	-2,9	
13097,4	-3,4	
13140,5	-4,3	
13183,6	-4,9	
13226,7	-5,2	
13269,8	-6,0	
13312,8	-5,1	
13355,9	-6,0	
13399	-6,5	
13442,1	-7,6	
13485,2	-7,7	
13528,3	-8,4	
13571,3	-9,0	
13614,4	-8,5	
13657,5	-8,8	
13700,6	-8,5	
13743,7	-9,6	
13786,8	-10,2	
13829,8	-9,7	
13872,9	-9,7	
13916	-10,8	
13959,1	-10,7	
14002,2	-10,5	
14045,3	-10,4	
14088,4	-9,5	
14131,4	-10,0	
14174,5	-10,0	
14217,6	-8,6	
14260,7	-9,4	
14303,8	-9,4	
14346,9	-10,3	
14389,9	-10,0	
14433	-8,4	
14476,1	-8,3	
14519,2	-8,5	
14562,3	-7,8	
14605,4	-7,7	
14648,4	-7,3	
14691,5	-6,1	
14734,6	-6,2	
14777,7	-6,8	
14820,8	-7,1	
14863,9	-6,0	
14906,9	-5,5	
14950	-6,0	
14993,1	-6,0	
15036,2	-6,3	
15079,3	-6,9	
15122,4	-6,3	
15165,4	-5,0	
15208,5	-4,8	
15251,6	-6,6	
15294,7	-7,1	
15337,8	-6,8	
15380,9	-6,0	
15423,9	-5,9	
15467	-6,7	
15510,1	-6,3	
15553,2	-5,6	
15596,3	-6,6	
15639,4	-6,5	
15682,4	-6,1	
15725,5	-5,9	
15768,6	-5,6	
15811,7	-5,4	
15854,8	-5,5	
15897,9	-4,8	
15940,9	-5,0	
15984	-5,6	
16027,1	-5,2	
16070,2	-4,8	
16113,3	-4,1	
16156,4	-4,4	
16199,4	-4,1	
16242,5	-3,8	
16285,6	-4,6	
16328,7	-3,6	
16371,8	-3,4	
16414,9	-3,8	
16458	-4,1	
16501	-3,1	
16544,1	-3,1	
16587,2	-3,3	
16630,3	-3,8	
16673,4	-3,5	
16716,5	-3,7	
16759,5	-4,1	
16802,6	-3,9	
16845,7	-4,0	
16888,8	-3,3	
16931,9	-4,1	
16975	-4,4	
17018	-4,0	
17061,1	-3,7	
17104,2	-3,4	
17147,3	-3,6	
17190,4	-4,5	
