Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	94,4	
0	-Inf	
43,0836	31,4	
86,1673	38,9	
129,251	38,7	
172,335	35,1	
215,418	29,3	
258,502	25,0	
301,585	26,3	
344,669	27,3	
387,753	29,3	
430,836	32,6	
473,92	34,0	
517,004	39,8	
560,087	44,2	
603,171	52,6	
646,255	61,8	
689,338	80,7	
732,422	93,3	
775,506	92,6	
818,589	76,9	
861,673	61,2	
904,756	52,6	
947,84	45,6	
990,924	41,4	
1034,01	35,9	
1077,09	33,5	
1120,17	30,1	
1163,26	27,6	
1206,34	25,7	
1249,43	22,7	
1292,51	22,3	
1335,59	22,2	
1378,68	21,9	
1421,76	23,4	
1464,84	40,6	
1507,93	44,5	
1551,01	36,3	
1594,09	20,2	
1637,18	20,5	
1680,26	18,5	
1723,35	17,9	
1766,43	16,9	
1809,51	18,2	
1852,6	17,5	
1895,68	17,4	
1938,76	23,9	
1981,85	22,6	
2024,93	15,6	
2068,01	15,4	
2111,1	15,5	
2154,18	15,7	
2197,27	16,3	
2240,35	21,8	
2283,43	19,9	
2326,52	15,5	
2369,6	15,4	
2412,68	15,7	
2455,77	16,0	
2498,85	15,8	
2541,93	15,5	
2585,02	16,2	
2628,1	16,0	
2671,19	17,9	
2714,27	17,4	
2757,35	16,4	
2800,44	16,0	
2843,52	15,6	
2886,6	16,1	
2929,69	16,2	
2972,77	23,4	
3015,85	25,1	
3058,94	18,3	
3102,02	15,9	
3145,11	17,5	
3188,19	16,5	
3231,27	15,4	
3274,36	14,0	
3317,44	14,8	
3360,52	13,7	
3403,61	15,2	
3446,69	16,7	
3489,77	16,0	
3532,86	15,4	
3575,94	14,7	
3619,03	15,7	
3662,11	16,1	
3705,19	25,0	
3748,28	31,6	
3791,36	26,7	
3834,44	13,4	
3877,53	13,8	
3920,61	13,3	
3963,69	13,3	
4006,78	12,8	
4049,86	12,9	
4092,95	13,2	
4136,03	12,6	
4179,11	13,0	
4222,2	13,1	
4265,28	13,1	
4308,36	13,5	
4351,45	13,3	
4394,53	13,7	
4437,62	12,4	
4480,7	16,4	
4523,78	16,5	
4566,87	12,3	
4609,95	12,1	
4653,03	11,2	
4696,12	11,9	
4739,2	12,3	
4782,28	11,9	
4825,37	11,7	
4868,45	11,2	
4911,54	9,8	
4954,62	10,4	
4997,7	11,8	
5040,79	12,4	
5083,87	11,2	
5126,95	11,2	
5170,04	11,1	
5213,12	11,4	
5256,2	12,9	
5299,29	11,1	
5342,37	10,6	
5385,46	10,1	
5428,54	10,9	
5471,62	11,4	
5514,71	10,1	
5557,79	9,2	
5600,87	9,7	
5643,96	10,3	
5687,04	9,7	
5730,12	9,3	
5773,21	9,3	
5816,29	8,4	
5859,38	8,1	
5902,46	8,2	
5945,54	7,0	
5988,63	7,5	
6031,71	7,3	
6074,79	7,3	
6117,88	7,1	
6160,96	6,7	
6204,04	5,5	
6247,13	5,4	
6290,21	5,8	
6333,3	5,3	
6376,38	6,4	
6419,46	5,7	
6462,55	5,7	
6505,63	6,9	
6548,71	7,6	
6591,8	7,7	
6634,88	7,3	
6677,96	7,0	
6721,05	18,9	
6764,13	21,9	
6807,22	14,1	
6850,3	10,6	
6893,38	11,9	
6936,47	12,3	
6979,55	13,1	
7022,63	13,3	
7065,72	13,7	
7108,8	14,4	
7151,88	16,0	
7194,97	15,9	
7238,05	16,3	
7281,14	17,2	
7324,22	17,0	
7367,3	16,4	
7410,39	16,9	
7453,47	17,4	
7496,55	18,0	
7539,64	17,7	
7582,72	17,9	
7625,8	18,8	
7668,89	18,0	
7711,97	18,4	
7755,06	19,0	
7798,14	18,3	
7841,22	18,0	
7884,31	16,7	
7927,39	18,2	
7970,47	18,2	
8013,56	17,8	
8056,64	16,5	
8099,72	16,0	
8142,81	15,8	
8185,89	16,1	
8228,98	16,7	
8272,06	17,3	
8315,14	15,9	
8358,23	15,1	
8401,31	15,0	
8444,39	14,4	
8487,48	14,2	
8530,56	14,3	
8573,64	13,5	
8616,73	13,6	
8659,81	13,9	
8702,9	13,1	
8745,98	13,5	
8789,06	13,2	
8832,15	13,7	
8875,23	14,4	
8918,31	14,3	
8961,4	13,8	
9004,48	13,7	
9047,56	14,4	
9090,65	13,7	
9133,73	13,2	
9176,82	12,8	
9219,9	13,1	
9262,98	13,3	
9306,07	14,2	
9349,15	14,1	
9392,23	14,0	
9435,32	14,2	
9478,4	14,4	
9521,48	14,3	
9564,57	13,4	
9607,65	14,0	
9650,74	14,0	
9693,82	13,8	
9736,9	13,1	
9779,99	13,7	
9823,07	13,6	
9866,15	12,8	
9909,24	13,0	
9952,32	12,2	
9995,4	13,1	
10038,5	12,6	
10081,6	13,3	
10124,7	13,7	
10167,7	12,8	
10210,8	12,6	
10253,9	12,0	
10297	12,3	
10340,1	13,6	
10383,2	13,6	
10426,2	13,6	
10469,3	13,5	
10512,4	13,2	
10555,5	13,3	
10598,6	13,0	
10641,7	13,5	
10684,7	13,9	
10727,8	13,2	
10770,9	13,3	
10814	13,1	
10857,1	13,1	
10900,2	12,5	
10943,2	11,5	
10986,3	12,1	
11029,4	11,7	
11072,5	12,0	
11115,6	12,6	
11158,7	12,1	
11201,7	12,2	
11244,8	11,6	
11287,9	10,9	
11331	11,2	
11374,1	11,9	
11417,2	11,5	
11460,2	11,5	
11503,3	11,4	
11546,4	11,4	
11589,5	10,4	
11632,6	9,9	
11675,7	8,9	
11718,8	9,0	
11761,8	9,0	
11804,9	8,4	
11848	8,4	
11891,1	8,6	
11934,2	8,6	
11977,3	8,1	
12020,3	7,3	
12063,4	8,0	
12106,5	7,8	
12149,6	6,4	
12192,7	6,0	
12235,8	6,2	
12278,8	5,5	
12321,9	4,8	
12365	4,4	
12408,1	4,2	
12451,2	4,1	
12494,3	3,9	
12537,3	3,0	
12580,4	2,0	
12623,5	1,7	
12666,6	0,4	
12709,7	-0,3	
12752,8	-0,2	
12795,8	-0,4	
12838,9	-1,2	
12882	-1,9	
12925,1	-2,2	
12968,2	-2,5	
13011,3	-3,7	
13054,3	-4,4	
13097,4	-5,5	
13140,5	-5,0	
13183,6	-4,6	
13226,7	-5,6	
13269,8	-5,5	
13312,8	-6,1	
13355,9	-7,7	
13399	-7,8	
13442,1	-7,5	
13485,2	-7,8	
13528,3	-8,7	
13571,3	-8,5	
13614,4	-9,1	
13657,5	-8,8	
13700,6	-9,0	
13743,7	-9,0	
13786,8	-9,5	
13829,8	-9,3	
13872,9	-9,1	
13916	-9,3	
13959,1	-9,8	
14002,2	-11,0	
14045,3	-10,5	
14088,4	-9,4	
14131,4	-9,5	
14174,5	-9,9	
14217,6	-9,2	
14260,7	-8,6	
14303,8	-8,4	
14346,9	-8,9	
14389,9	-8,8	
14433	-8,0	
14476,1	-7,8	
14519,2	-7,1	
14562,3	-6,2	
14605,4	-7,1	
14648,4	-7,2	
14691,5	-7,0	
14734,6	-7,7	
14777,7	-6,8	
14820,8	-7,3	
14863,9	-6,6	
14906,9	-5,9	
14950	-6,2	
14993,1	-6,8	
15036,2	-6,8	
15079,3	-6,9	
15122,4	-6,4	
15165,4	-6,3	
15208,5	-5,5	
15251,6	-5,7	
15294,7	-6,4	
15337,8	-6,7	
15380,9	-7,3	
15423,9	-7,1	
15467	-6,5	
15510,1	-5,9	
15553,2	-5,8	
15596,3	-5,7	
15639,4	-5,6	
15682,4	-6,0	
15725,5	-5,9	
15768,6	-5,6	
15811,7	-5,5	
15854,8	-4,3	
15897,9	-4,3	
15940,9	-5,4	
15984	-4,8	
16027,1	-3,9	
16070,2	-4,8	
16113,3	-4,2	
16156,4	-4,1	
16199,4	-4,2	
16242,5	-3,6	
16285,6	-3,3	
16328,7	-3,2	
16371,8	-3,6	
16414,9	-4,1	
16458	-3,9	
16501	-3,7	
16544,1	-2,9	
16587,2	-3,6	
16630,3	-4,0	
16673,4	-4,5	
16716,5	-4,0	
16759,5	-3,5	
16802,6	-3,8	
16845,7	-4,2	
16888,8	-3,6	
16931,9	-3,4	
16975	-3,9	
17018	-4,9	
17061,1	-4,1	
17104,2	-3,8	
17147,3	-4,0	
17190,4	-3,5	
