Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	70,5	
0	-Inf	
43,0836	44,8	
86,1673	67,3	
129,251	70,7	
172,335	56,5	
215,418	57,2	
258,502	49,6	
301,585	58,7	
344,669	55,3	
387,753	43,7	
430,836	36,2	
473,92	40,0	
517,004	40,2	
560,087	40,7	
603,171	44,3	
646,255	43,1	
689,338	47,3	
732,422	45,2	
775,506	33,8	
818,589	31,0	
861,673	33,1	
904,756	37,3	
947,84	31,1	
990,924	28,0	
1034,01	30,7	
1077,09	36,5	
1120,17	36,1	
1163,26	28,5	
1206,34	34,9	
1249,43	25,7	
1292,51	37,2	
1335,59	33,3	
1378,68	29,3	
1421,76	31,5	
1464,84	30,3	
1507,93	31,1	
1551,01	28,7	
1594,09	25,5	
1637,18	28,1	
1680,26	32,3	
1723,35	32,5	
1766,43	31,7	
1809,51	34,1	
1852,6	29,9	
1895,68	30,5	
1938,76	27,7	
1981,85	27,9	
2024,93	27,7	
2068,01	28,1	
2111,1	30,2	
2154,18	28,3	
2197,27	26,4	
2240,35	24,7	
2283,43	24,1	
2326,52	23,6	
2369,6	21,3	
2412,68	22,8	
2455,77	23,5	
2498,85	22,6	
2541,93	19,2	
2585,02	20,2	
2628,1	19,8	
2671,19	19,2	
2714,27	19,7	
2757,35	18,2	
2800,44	18,7	
2843,52	18,0	
2886,6	17,0	
2929,69	18,1	
2972,77	18,6	
3015,85	18,1	
3058,94	18,1	
3102,02	18,0	
3145,11	17,2	
3188,19	15,6	
3231,27	15,1	
3274,36	16,3	
3317,44	17,5	
3360,52	17,0	
3403,61	15,9	
3446,69	16,1	
3489,77	17,1	
3532,86	17,3	
3575,94	17,4	
3619,03	17,4	
3662,11	17,8	
3705,19	18,1	
3748,28	15,9	
3791,36	15,2	
3834,44	15,6	
3877,53	14,3	
3920,61	14,3	
3963,69	15,8	
4006,78	15,7	
4049,86	14,7	
4092,95	14,8	
4136,03	14,8	
4179,11	14,3	
4222,2	14,8	
4265,28	15,0	
4308,36	15,0	
4351,45	15,0	
4394,53	15,4	
4437,62	14,2	
4480,7	14,0	
4523,78	13,7	
4566,87	12,8	
4609,95	12,4	
4653,03	11,9	
4696,12	13,7	
4739,2	13,4	
4782,28	13,2	
4825,37	13,6	
4868,45	13,1	
4911,54	12,7	
4954,62	13,0	
4997,7	12,3	
5040,79	11,7	
5083,87	12,6	
5126,95	12,6	
5170,04	13,6	
5213,12	15,1	
5256,2	15,2	
5299,29	14,2	
5342,37	13,0	
5385,46	11,4	
5428,54	11,1	
5471,62	11,9	
5514,71	12,1	
5557,79	11,5	
5600,87	10,6	
5643,96	10,1	
5687,04	10,1	
5730,12	9,9	
5773,21	10,6	
5816,29	11,0	
5859,38	10,6	
5902,46	10,7	
5945,54	9,0	
5988,63	10,6	
6031,71	9,0	
6074,79	9,9	
6117,88	9,2	
6160,96	8,1	
6204,04	7,7	
6247,13	7,5	
6290,21	6,9	
6333,3	6,7	
6376,38	7,2	
6419,46	7,1	
6462,55	7,8	
6505,63	7,3	
6548,71	7,6	
6591,8	9,6	
6634,88	9,2	
6677,96	9,8	
6721,05	9,9	
6764,13	10,3	
6807,22	11,2	
6850,3	12,2	
6893,38	13,5	
6936,47	13,8	
6979,55	15,0	
7022,63	15,1	
7065,72	15,0	
7108,8	15,3	
7151,88	15,5	
7194,97	15,3	
7238,05	15,4	
7281,14	16,1	
7324,22	16,2	
7367,3	16,8	
7410,39	17,1	
7453,47	16,9	
7496,55	17,9	
7539,64	18,8	
7582,72	18,0	
7625,8	18,4	
7668,89	18,6	
7711,97	18,4	
7755,06	18,2	
7798,14	16,8	
7841,22	17,6	
7884,31	17,8	
7927,39	18,0	
7970,47	17,4	
8013,56	16,6	
8056,64	15,9	
8099,72	16,4	
8142,81	17,3	
8185,89	17,5	
8228,98	17,0	
8272,06	16,8	
8315,14	16,8	
8358,23	15,5	
8401,31	14,0	
8444,39	14,3	
8487,48	14,8	
8530,56	14,6	
8573,64	14,5	
8616,73	14,9	
8659,81	15,3	
8702,9	15,1	
8745,98	13,9	
8789,06	13,1	
8832,15	13,8	
8875,23	14,8	
8918,31	14,8	
8961,4	14,4	
9004,48	14,6	
9047,56	14,2	
9090,65	14,7	
9133,73	13,5	
9176,82	14,3	
9219,9	15,3	
9262,98	14,8	
9306,07	14,3	
9349,15	14,1	
9392,23	13,7	
9435,32	12,5	
9478,4	12,7	
9521,48	13,1	
9564,57	13,9	
9607,65	14,6	
9650,74	13,6	
9693,82	14,3	
9736,9	14,0	
9779,99	14,1	
9823,07	13,9	
9866,15	14,7	
9909,24	13,9	
9952,32	11,9	
9995,4	13,4	
10038,5	13,4	
10081,6	13,9	
10124,7	14,6	
10167,7	13,7	
10210,8	13,1	
10253,9	13,6	
10297	12,5	
10340,1	13,2	
10383,2	13,6	
10426,2	14,0	
10469,3	14,1	
10512,4	12,8	
10555,5	13,2	
10598,6	13,2	
10641,7	13,1	
10684,7	13,2	
10727,8	12,6	
10770,9	12,8	
10814	13,5	
10857,1	13,5	
10900,2	11,9	
10943,2	12,0	
10986,3	12,7	
11029,4	13,2	
11072,5	12,7	
11115,6	12,4	
11158,7	12,3	
11201,7	11,3	
11244,8	11,5	
11287,9	10,6	
11331	10,9	
11374,1	11,7	
11417,2	10,7	
11460,2	10,9	
11503,3	10,8	
11546,4	11,2	
11589,5	10,8	
11632,6	11,3	
11675,7	10,7	
11718,8	10,0	
11761,8	10,3	
11804,9	10,3	
11848	8,4	
11891,1	7,8	
11934,2	7,3	
11977,3	7,6	
12020,3	8,0	
12063,4	8,6	
12106,5	7,5	
12149,6	6,2	
12192,7	5,6	
12235,8	6,2	
12278,8	6,3	
12321,9	5,8	
12365	3,6	
12408,1	3,2	
12451,2	3,7	
12494,3	3,0	
12537,3	2,3	
12580,4	2,3	
12623,5	2,1	
12666,6	1,0	
12709,7	0,4	
12752,8	-0,3	
12795,8	-0,3	
12838,9	-1,1	
12882	-1,5	
12925,1	-2,3	
12968,2	-3,0	
13011,3	-3,0	
13054,3	-3,9	
13097,4	-4,1	
13140,5	-3,5	
13183,6	-3,9	
13226,7	-5,5	
13269,8	-6,0	
13312,8	-6,5	
13355,9	-7,1	
13399	-7,2	
13442,1	-7,3	
13485,2	-7,5	
13528,3	-9,1	
13571,3	-8,7	
13614,4	-8,4	
13657,5	-8,6	
13700,6	-10,4	
13743,7	-10,5	
13786,8	-10,5	
13829,8	-10,0	
13872,9	-9,4	
13916	-9,4	
13959,1	-10,0	
14002,2	-9,7	
14045,3	-10,0	
14088,4	-10,4	
14131,4	-10,1	
14174,5	-10,2	
14217,6	-9,3	
14260,7	-8,8	
14303,8	-9,5	
14346,9	-9,3	
14389,9	-8,0	
14433	-7,3	
14476,1	-7,6	
14519,2	-7,4	
14562,3	-6,7	
14605,4	-7,7	
14648,4	-6,9	
14691,5	-6,5	
14734,6	-7,3	
14777,7	-7,6	
14820,8	-6,9	
14863,9	-6,4	
14906,9	-6,4	
14950	-6,1	
14993,1	-6,3	
15036,2	-6,7	
15079,3	-6,7	
15122,4	-6,4	
15165,4	-6,6	
15208,5	-7,0	
15251,6	-6,8	
15294,7	-5,7	
15337,8	-5,4	
15380,9	-5,5	
15423,9	-5,9	
15467	-5,8	
15510,1	-5,6	
15553,2	-6,0	
15596,3	-6,5	
15639,4	-5,5	
15682,4	-5,4	
15725,5	-4,8	
15768,6	-4,0	
15811,7	-3,9	
15854,8	-4,8	
15897,9	-4,8	
15940,9	-5,3	
15984	-5,0	
16027,1	-4,1	
16070,2	-4,4	
16113,3	-3,7	
16156,4	-3,0	
16199,4	-2,5	
16242,5	-3,7	
16285,6	-4,9	
16328,7	-4,0	
16371,8	-3,2	
16414,9	-3,6	
16458	-3,1	
16501	-3,1	
16544,1	-4,2	
16587,2	-3,5	
16630,3	-3,6	
16673,4	-3,8	
16716,5	-3,5	
16759,5	-3,8	
16802,6	-3,7	
16845,7	-4,1	
16888,8	-4,1	
16931,9	-4,5	
16975	-4,6	
17018	-3,4	
17061,1	-3,6	
17104,2	-4,0	
17147,3	-4,3	
17190,4	-4,3	
