x_log y_smooth
458.566645 61.318896
460.793715 61.343033
463.031601 61.366848
465.280355 61.390343
467.540031 61.413522
469.810681 61.436385
472.092359 61.458937
474.385118 61.481179
476.689012 61.503114
479.004095 61.524744
481.330421 61.546071
483.668045 61.567099
486.017022 61.587830
488.377408 61.608265
490.749256 61.628408
493.132624 61.648262
495.527567 61.667827
497.934141 61.687108
500.352402 61.706107
502.782409 61.724825
505.224217 61.743269
507.677883 61.761446
510.143466 61.779362
512.621024 61.797025
515.110614 61.814442
517.612295 61.831619
520.126125 61.848563
522.652164 61.865282
525.190471 61.881782
527.741106 61.898070
530.304128 61.914153
532.879597 61.930039
535.467575 61.945734
538.068121 61.961245
540.681297 61.976579
543.307164 61.991743
545.945784 62.006744
548.597219 62.021589
551.261530 62.036285
553.938781 62.050839
556.629035 62.065258
559.332354 62.079548
562.048801 62.093717
564.778442 62.107772
567.521339 62.121720
570.277557 62.135567
573.047161 62.149320
575.830216 62.162988
578.626787 62.176575
581.436940 62.190090
584.260740 62.203540
587.098255 62.216931
589.949550 62.230270
592.814693 62.243565
595.693751 62.256821
598.586791 62.270047
601.493881 62.283249
604.415090 62.296434
607.350486 62.309610
610.300138 62.322782
613.264116 62.335958
616.242488 62.349145
619.235325 62.362350
622.242696 62.375580
625.264674 62.388842
628.301328 62.402143
631.352729 62.415489
634.418950 62.428888
637.500063 62.442346
640.596139 62.455871
643.707252 62.469470
646.833474 62.483149
649.974878 62.496916
653.131540 62.510777
656.303531 62.524740
659.490928 62.538811
662.693805 62.552997
665.912237 62.567305
669.146299 62.581743
672.396068 62.596317
675.661620 62.611034
678.943031 62.625901
682.240379 62.640925
685.553740 62.656113
688.883194 62.671473
692.228817 62.687010
695.590688 62.702732
698.968886 62.718645
702.363491 62.734758
705.774583 62.751076
709.202240 62.767607
712.646544 62.784358
716.107576 62.801336
719.585417 62.818546
723.080148 62.835998
726.591851 62.853697
730.120610 62.871651
733.666506 62.889865
737.229623 62.908349
740.810045 62.927107
744.407855 62.946148
748.023139 62.965478
751.655980 62.985105
755.306465 63.005034
758.974678 63.025274
762.660707 63.045831
766.364637 63.066712
770.086555 63.087924
773.826550 63.109473
777.584708 63.131368
781.361117 63.153615
785.155868 63.176220
788.969047 63.199191
792.800746 63.222535
796.651054 63.246259
800.520061 63.270369
804.407859 63.294873
808.314538 63.319778
812.240190 63.345090
816.184907 63.370816
820.148782 63.396964
824.131908 63.423541
828.134378 63.450552
832.156287 63.478007
836.197729 63.505910
840.258798 63.534270
844.339590 63.563092
848.440201 63.592385
852.560727 63.622156
856.701264 63.652410
860.861911 63.683155
865.042764 63.714398
869.243922 63.746146
873.465483 63.778407
877.707546 63.811185
881.970211 63.844490
886.253579 63.878328
890.557749 63.912705
894.882822 63.947629
899.228901 63.983107
903.596086 64.019145
907.984482 64.055751
912.394190 64.092931
916.825314 64.130693
921.277958 64.169043
925.752227 64.207989
930.248226 64.247537
934.766060 64.287694
939.305835 64.328468
943.867658 64.369865
948.451636 64.411892
953.057876 64.454556
957.686487 64.497864
962.337577 64.541824
967.011256 64.586441
971.707633 64.631723
976.426818 64.677678
981.168922 64.724311
985.934057 64.771630
990.722334 64.819633
995.533866 64.868313
1000.368765 64.917663
1005.227146 64.967673
1010.109121 65.018337
1015.014807 65.069646
1019.944317 65.121593
1024.897768 65.174169
1029.875276 65.227367
1034.876958 65.281179
1039.902930 65.335596
1044.953312 65.390612
1050.028221 65.446217
1055.127778 65.502405
1060.252100 65.559167
1065.401309 65.616496
1070.575526 65.674383
1075.774872 65.732821
1080.999469 65.791801
1086.249440 65.851316
1091.524908 65.911359
1096.825996 65.971920
1102.152830 66.032992
1107.505534 66.094567
1112.884234 66.156638
1118.289056 66.219197
1123.720127 66.282234
1129.177574 66.345744
1134.661526 66.409717
1140.172112 66.474146
1145.709460 66.539023
1151.273701 66.604340
1156.864964 66.670089
1162.483383 66.736262
1168.129087 66.802852
1173.802211 66.869850
1179.502887 66.937249
1185.231248 67.005040
1190.987430 67.073216
1196.771567 67.141769
1202.583795 67.210691
1208.424251 67.279974
1214.293072 67.349611
1220.190395 67.419592
1226.116359 67.489911
1232.071103 67.560559
1238.054767 67.631529
1244.067491 67.702813
1250.109416 67.774402
1256.180684 67.846290
1262.281438 67.918467
1268.411821 67.990926
1274.571977 68.063660
1280.762050 68.136660
1286.982185 68.209918
1293.232530 68.283427
1299.513229 68.357178
1305.824432 68.431164
1312.166285 68.505377
1318.538938 68.579809
1324.942541 68.654452
1331.377243 68.729298
1337.843196 68.804339
1344.340551 68.879568
1350.869462 68.954976
1357.430080 69.030555
1364.022561 69.106298
1370.647059 69.182197
1377.303729 69.258244
1383.992728 69.334430
1390.714213 69.410749
1397.468341 69.487192
1404.255271 69.563751
1411.075163 69.640418
1417.928176 69.717186
1424.814471 69.794047
1431.734210 69.870992
1438.687555 69.948014
1445.674670 70.025104
1452.695719 70.102256
1459.750866 70.179461
1466.840277 70.256711
1473.964118 70.333998
1481.122557 70.411314
1488.315761 70.488652
1495.543900 70.566004
1502.807143 70.643361
1510.105661 70.720716
1517.439624 70.798061
1524.809205 70.875388
1532.214578 70.952689
1539.655915 71.029957
1547.133392 71.107182
1554.647184 71.184358
1562.197468 71.261477
1569.784420 71.338530
1577.408218 71.415510
1585.069043 71.492408
1592.767072 71.569218
1600.502488 71.645930
1608.275472 71.722538
1616.086206 71.799033
1623.934874 71.875407
1631.821659 71.951653
1639.746747 72.027762
1647.710324 72.103727
1655.712577 72.179539
1663.753693 72.255192
1671.833862 72.330676
1679.953273 72.405984
1688.112117 72.481109
1696.310584 72.556042
1704.548869 72.630775
1712.827163 72.705300
1721.145662 72.779610
1729.504560 72.853697
1737.904054 72.927553
1746.344340 73.001169
1754.825618 73.074538
1763.348086 73.147653
1771.911944 73.220504
1780.517393 73.293085
1789.164635 73.365388
1797.853874 73.437403
1806.585312 73.509125
1815.359155 73.580544
1824.175610 73.651652
1833.034882 73.722443
1841.937180 73.792908
1850.882713 73.863038
1859.871691 73.932827
1868.904324 74.002267
1877.980826 74.071348
1887.101408 74.140065
1896.266285 74.208407
1905.475672 74.276369
1914.729785 74.343941
1924.028842 74.411116
1933.373061 74.477886
1942.762660 74.544244
1952.197861 74.610180
1961.678885 74.675688
1971.205954 74.740760
1980.779293 74.805386
1990.399125 74.869561
2000.065676 74.933275
2009.779175 74.996521
2019.539847 75.059291
2029.347923 75.121577
2039.203633 75.183371
2049.107209 75.244666
2059.058881 75.305453
2069.058885 75.365724
2079.107455 75.425472
2089.204827 75.484688
2099.351237 75.543365
2109.546925 75.601495
2119.792128 75.659070
2130.087089 75.716082
