% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 30.83 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:11:39 -0400
% Time (s), Channel A (Input 1) (V)
-1.968000000000e-06, -4.657701e-02
-1.936000000000e-06, -4.717568e-02
-1.904000000000e-06, -4.645727e-02
-1.872000000000e-06, -4.681648e-02
-1.840000000000e-06, -4.681648e-02
-1.808000000000e-06, -4.693621e-02
-1.776000000000e-06, -4.729542e-02
-1.744000000000e-06, -4.669674e-02
-1.712000000000e-06, -4.777436e-02
-1.680000000000e-06, -4.705595e-02
-1.648000000000e-06, -4.801383e-02
-1.616000000000e-06, -4.753489e-02
-1.584000000000e-06, -4.705595e-02
-1.552000000000e-06, -4.705595e-02
-1.520000000000e-06, -4.693621e-02
-1.488000000000e-06, -4.573886e-02
-1.456000000000e-06, -4.705595e-02
-1.424000000000e-06, -4.681648e-02
-1.392000000000e-06, -4.729542e-02
-1.360000000000e-06, -4.681648e-02
-1.328000000000e-06, -4.741516e-02
-1.296000000000e-06, -4.717568e-02
-1.264000000000e-06, -4.717568e-02
-1.232000000000e-06, -4.609807e-02
-1.200000000000e-06, -4.633754e-02
-1.168000000000e-06, -4.729542e-02
-1.136000000000e-06, -4.777436e-02
-1.104000000000e-06, -4.753489e-02
-1.072000000000e-06, -4.765463e-02
-1.040000000000e-06, -4.717568e-02
-1.008000000000e-06, -4.705595e-02
-9.760000000000e-07, -4.705595e-02
-9.440000000000e-07, -4.705595e-02
-9.120000000000e-07, -4.597833e-02
-8.800000000000e-07, -4.681648e-02
-8.480000000000e-07, -4.585860e-02
-8.160000000000e-07, -4.681648e-02
-7.840000000000e-07, -4.681648e-02
-7.520000000000e-07, -4.705595e-02
-7.200000000000e-07, -4.681648e-02
-6.880000000000e-07, -4.705595e-02
-6.560000000000e-07, -4.729542e-02
-6.240000000000e-07, -4.729542e-02
-5.920000000000e-07, -4.657701e-02
-5.600000000000e-07, -4.633754e-02
-5.280000000000e-07, -4.693621e-02
-4.960000000000e-07, -4.729542e-02
-4.640000000000e-07, -4.633754e-02
-4.320000000000e-07, -4.645727e-02
-4.000000000000e-07, -4.693621e-02
-3.680000000000e-07, -4.645727e-02
-3.360000000000e-07, -4.669674e-02
-3.040000000000e-07, -4.885198e-02
-2.720000000000e-07, -4.609807e-02
-2.400000000000e-07, -4.861251e-02
-2.080000000000e-07, -4.813357e-02
-1.760000000000e-07, -4.837304e-02
-1.440000000000e-07, -4.885198e-02
-1.120000000000e-07, -4.753489e-02
-8.000000000000e-08, -4.669674e-02
-4.800000000000e-08, -6.058603e-01
-1.600000000000e-08, -1.418024e+00
1.600000000000e-08, 3.732746e+00
4.800000000000e-08, 7.689637e+00
8.000000000000e-08, 4.380993e+00
1.120000000000e-07, 4.484683e+00
1.440000000000e-07, 3.856672e+00
1.760000000000e-07, 2.470976e+00
2.080000000000e-07, 1.999579e-02
2.400000000000e-07, -1.576793e+00
2.720000000000e-07, -2.745649e+00
3.040000000000e-07, -3.523808e+00
3.360000000000e-07, -2.178583e+00
3.680000000000e-07, 4.864603e+00
4.000000000000e-07, 3.706285e+00
4.320000000000e-07, 3.426583e+00
4.640000000000e-07, 3.108686e+00
4.960000000000e-07, 2.275808e+00
5.280000000000e-07, -1.072828e-01
5.600000000000e-07, -1.697965e+00
5.920000000000e-07, -2.786598e+00
6.240000000000e-07, -2.244916e+00
6.560000000000e-07, 5.662280e-01
6.880000000000e-07, 2.543296e+00
7.200000000000e-07, 2.244796e+00
7.520000000000e-07, 1.255304e+00
7.840000000000e-07, 2.589873e-01
8.160000000000e-07, -6.593820e-01
8.480000000000e-07, -1.429759e+00
8.800000000000e-07, -1.300564e+00
9.120000000000e-07, -6.372309e-01
9.440000000000e-07, -1.149458e-01
9.760000000000e-07, 4.014723e-01
1.008000000000e-06, 7.945631e-01
1.040000000000e-06, 7.764830e-01
1.072000000000e-06, 4.233838e-01
1.104000000000e-06, -8.381467e-04
1.136000000000e-06, -3.717779e-01
1.168000000000e-06, -5.810751e-01
1.200000000000e-06, -5.213272e-01
1.232000000000e-06, -2.671293e-01
1.264000000000e-06, -3.592057e-04
1.296000000000e-06, 1.749332e-01
1.328000000000e-06, 2.345613e-01
1.360000000000e-06, 1.780463e-01
1.392000000000e-06, 6.022683e-02
1.424000000000e-06, -5.328218e-02
1.456000000000e-06, -1.239260e-01
1.488000000000e-06, -1.465559e-01
1.520000000000e-06, -1.420060e-01
1.552000000000e-06, -1.130301e-01
1.584000000000e-06, -7.160167e-02
1.616000000000e-06, -3.316666e-02
1.648000000000e-06, -3.592057e-03
1.680000000000e-06, 7.663055e-03
1.712000000000e-06, -5.028880e-03
1.744000000000e-06, -3.053249e-02
1.776000000000e-06, -5.459927e-02
1.808000000000e-06, -6.932670e-02
1.840000000000e-06, -6.800962e-02
1.872000000000e-06, -5.902947e-02
1.904000000000e-06, -4.933092e-02
1.936000000000e-06, -4.466124e-02
1.968000000000e-06, -4.442177e-02
2.000000000000e-06, -4.669674e-02
2.032000000000e-06, -4.837304e-02
2.064000000000e-06, -4.597833e-02
2.096000000000e-06, -4.250601e-02
2.128000000000e-06, -4.142839e-02
2.160000000000e-06, -4.442177e-02
2.192000000000e-06, -4.861251e-02
2.224000000000e-06, -5.160589e-02
2.256000000000e-06, -5.280324e-02
2.288000000000e-06, -5.280324e-02
2.320000000000e-06, -5.100721e-02
2.352000000000e-06, -4.693621e-02
2.384000000000e-06, -4.573886e-02
2.416000000000e-06, -4.549939e-02
2.448000000000e-06, -4.334416e-02
2.480000000000e-06, -4.478098e-02
2.512000000000e-06, -4.561913e-02
2.544000000000e-06, -4.933092e-02
2.576000000000e-06, -5.124668e-02
2.608000000000e-06, -5.292298e-02
2.640000000000e-06, -5.352165e-02
2.672000000000e-06, -4.992960e-02
2.704000000000e-06, -4.394283e-02
2.736000000000e-06, -3.651925e-02
2.768000000000e-06, -3.508243e-02
2.800000000000e-06, -4.238628e-02
2.832000000000e-06, -5.879000e-02
2.864000000000e-06, -7.842658e-02
2.896000000000e-06, -8.968169e-02
2.928000000000e-06, -7.651082e-02
2.960000000000e-06, -3.963236e-02
2.992000000000e-06, 3.592057e-03
3.024000000000e-06, 3.472322e-02
3.056000000000e-06, 2.717990e-02
3.088000000000e-06, -1.808002e-02
3.120000000000e-06, -8.261732e-02
3.152000000000e-06, -1.330259e-01
3.184000000000e-06, -1.491901e-01
3.216000000000e-06, -1.236865e-01
3.248000000000e-06, -7.088326e-02
3.280000000000e-06, -1.281167e-02
3.312000000000e-06, 2.682069e-02
3.344000000000e-06, 3.651925e-02
3.376000000000e-06, 1.664320e-02
3.408000000000e-06, -1.951684e-02
3.440000000000e-06, -6.106497e-02
3.472000000000e-06, -9.243561e-02
3.504000000000e-06, -1.088393e-01
3.536000000000e-06, -1.054867e-01
3.568000000000e-06, -8.501202e-02
3.600000000000e-06, -5.483874e-02
3.632000000000e-06, -2.538387e-02
3.664000000000e-06, -5.627556e-03
3.696000000000e-06, -4.310469e-03
3.728000000000e-06, -1.748135e-02
3.760000000000e-06, -3.855475e-02
3.792000000000e-06, -5.998736e-02
3.824000000000e-06, -7.255956e-02
3.856000000000e-06, -7.555294e-02
3.888000000000e-06, -6.968591e-02
3.920000000000e-06, -5.986762e-02
3.952000000000e-06, -4.777436e-02
3.984000000000e-06, -4.047051e-02
4.016000000000e-06, -3.627978e-02
4.048000000000e-06, -3.639951e-02
4.080000000000e-06, -3.915342e-02
4.112000000000e-06, -4.502045e-02
4.144000000000e-06, -4.861251e-02
4.176000000000e-06, -5.424006e-02
4.208000000000e-06, -5.495848e-02
4.240000000000e-06, -5.412033e-02
4.272000000000e-06, -5.172562e-02
4.304000000000e-06, -4.933092e-02
4.336000000000e-06, -4.669674e-02
4.368000000000e-06, -4.573886e-02
4.400000000000e-06, -4.514019e-02
4.432000000000e-06, -4.657701e-02
4.464000000000e-06, -4.933092e-02
4.496000000000e-06, -4.945065e-02
4.528000000000e-06, -4.897171e-02
4.560000000000e-06, -4.957039e-02
4.592000000000e-06, -4.873224e-02
4.624000000000e-06, -4.777436e-02
4.656000000000e-06, -4.909145e-02
4.688000000000e-06, -4.849277e-02
4.720000000000e-06, -4.885198e-02
4.752000000000e-06, -4.873224e-02
4.784000000000e-06, -4.980986e-02
4.816000000000e-06, -4.957039e-02
4.848000000000e-06, -4.921118e-02
4.880000000000e-06, -4.801383e-02
4.912000000000e-06, -4.813357e-02
4.944000000000e-06, -4.777436e-02
4.976000000000e-06, -4.873224e-02
5.008000000000e-06, -4.861251e-02
5.040000000000e-06, -5.016907e-02
5.072000000000e-06, -4.969012e-02
5.104000000000e-06, -5.004933e-02
5.136000000000e-06, -4.945065e-02
5.168000000000e-06, -4.921118e-02
5.200000000000e-06, -4.849277e-02
5.232000000000e-06, -4.837304e-02
5.264000000000e-06, -4.490072e-02
5.296000000000e-06, -4.334416e-02
5.328000000000e-06, -4.753489e-02
5.360000000000e-06, -5.412033e-02
5.392000000000e-06, -6.274127e-02
5.424000000000e-06, -6.693200e-02
5.456000000000e-06, -5.867027e-02
5.488000000000e-06, -3.903369e-02
5.520000000000e-06, -1.760108e-02
5.552000000000e-06, -6.944644e-03
5.584000000000e-06, -1.819976e-02
5.616000000000e-06, -4.741516e-02
5.648000000000e-06, -8.333573e-02
5.680000000000e-06, -1.044091e-01
5.712000000000e-06, -9.830263e-02
5.744000000000e-06, -7.160167e-02
5.776000000000e-06, -3.316666e-02
5.808000000000e-06, -3.472322e-03
5.840000000000e-06, 4.310469e-03
5.872000000000e-06, -8.980143e-03
5.904000000000e-06, -3.580084e-02
5.936000000000e-06, -6.178338e-02
5.968000000000e-06, -7.974367e-02
6.000000000000e-06, -8.549096e-02
6.032000000000e-06, -7.842658e-02
6.064000000000e-06, -6.501624e-02
6.096000000000e-06, -4.933092e-02
6.128000000000e-06, -3.172984e-02
6.160000000000e-06, -2.442599e-02
6.192000000000e-06, -2.251023e-02
6.224000000000e-06, -3.101143e-02
6.256000000000e-06, -4.525992e-02
6.288000000000e-06, -5.867027e-02
6.320000000000e-06, -6.597412e-02
6.352000000000e-06, -6.609385e-02
6.384000000000e-06, -5.926894e-02
6.416000000000e-06, -5.064801e-02
6.448000000000e-06, -4.490072e-02
6.480000000000e-06, -4.035078e-02
6.512000000000e-06, -4.094945e-02
6.544000000000e-06, -4.358363e-02
6.576000000000e-06, -4.657701e-02
6.608000000000e-06, -4.980986e-02
6.640000000000e-06, -5.136642e-02
6.672000000000e-06, -5.256377e-02
6.704000000000e-06, -5.220456e-02
6.736000000000e-06, -5.028880e-02
6.768000000000e-06, -4.849277e-02
6.800000000000e-06, -4.705595e-02
6.832000000000e-06, -4.537966e-02
6.864000000000e-06, -4.549939e-02
6.896000000000e-06, -4.669674e-02
6.928000000000e-06, -5.040854e-02
6.960000000000e-06, -5.196509e-02
6.992000000000e-06, -5.232430e-02
7.024000000000e-06, -5.184536e-02
7.056000000000e-06, -4.992960e-02
7.088000000000e-06, -4.897171e-02
7.120000000000e-06, -4.573886e-02
7.152000000000e-06, -4.669674e-02
7.184000000000e-06, -4.729542e-02
7.216000000000e-06, -4.801383e-02
7.248000000000e-06, -5.076774e-02
7.280000000000e-06, -5.124668e-02
7.312000000000e-06, -5.220456e-02
7.344000000000e-06, -5.136642e-02
7.376000000000e-06, -5.088748e-02
7.408000000000e-06, -4.885198e-02
7.440000000000e-06, -4.801383e-02
7.472000000000e-06, -4.693621e-02
7.504000000000e-06, -4.765463e-02
7.536000000000e-06, -4.873224e-02
7.568000000000e-06, -4.897171e-02
7.600000000000e-06, -4.945065e-02
7.632000000000e-06, -5.040854e-02
7.664000000000e-06, -4.992960e-02
7.696000000000e-06, -4.969012e-02
7.728000000000e-06, -4.969012e-02
7.760000000000e-06, -4.885198e-02
7.792000000000e-06, -4.753489e-02
7.824000000000e-06, -4.681648e-02
7.856000000000e-06, -4.765463e-02
7.888000000000e-06, -5.088748e-02
7.920000000000e-06, -5.471900e-02
7.952000000000e-06, -5.627556e-02
7.984000000000e-06, -5.316245e-02
8.016000000000e-06, -3.723766e-02
8.048000000000e-06, -1.831949e-02
8.080000000000e-06, -1.496691e-02
8.112000000000e-06, -3.903369e-02
8.144000000000e-06, -8.357520e-02
8.176000000000e-06, -1.319482e-01
8.208000000000e-06, -1.478730e-01
8.240000000000e-06, -1.024934e-01
8.272000000000e-06, -1.029723e-02
8.304000000000e-06, 8.501202e-02
8.336000000000e-06, 1.339837e-01
8.368000000000e-06, 9.542899e-02
8.400000000000e-06, -1.712214e-02
