% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.50 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:06:58 -0400
% Time (s), Channel A (Input 1) (V)
-7.664000000000e-06, -4.621780e-02
-7.624000000000e-06, -4.669674e-02
-7.584000000000e-06, -4.573886e-02
-7.544000000000e-06, -4.621780e-02
-7.504000000000e-06, -4.573886e-02
-7.464000000000e-06, -4.585860e-02
-7.424000000000e-06, -4.621780e-02
-7.384000000000e-06, -4.669674e-02
-7.344000000000e-06, -4.657701e-02
-7.304000000000e-06, -4.657701e-02
-7.264000000000e-06, -4.621780e-02
-7.224000000000e-06, -4.609807e-02
-7.184000000000e-06, -4.669674e-02
-7.144000000000e-06, -4.597833e-02
-7.104000000000e-06, -4.537966e-02
-7.064000000000e-06, -4.597833e-02
-7.024000000000e-06, -4.693621e-02
-6.984000000000e-06, -4.573886e-02
-6.944000000000e-06, -4.597833e-02
-6.904000000000e-06, -4.573886e-02
-6.864000000000e-06, -4.561913e-02
-6.824000000000e-06, -4.585860e-02
-6.784000000000e-06, -4.609807e-02
-6.744000000000e-06, -4.573886e-02
-6.704000000000e-06, -4.502045e-02
-6.664000000000e-06, -4.621780e-02
-6.624000000000e-06, -4.657701e-02
-6.584000000000e-06, -4.645727e-02
-6.544000000000e-06, -4.561913e-02
-6.504000000000e-06, -4.537966e-02
-6.464000000000e-06, -4.537966e-02
-6.424000000000e-06, -4.525992e-02
-6.384000000000e-06, -4.585860e-02
-6.344000000000e-06, -4.645727e-02
-6.304000000000e-06, -4.549939e-02
-6.264000000000e-06, -4.645727e-02
-6.224000000000e-06, -4.657701e-02
-6.184000000000e-06, -4.657701e-02
-6.144000000000e-06, -4.561913e-02
-6.104000000000e-06, -4.549939e-02
-6.064000000000e-06, -4.657701e-02
-6.024000000000e-06, -4.597833e-02
-5.984000000000e-06, -4.573886e-02
