% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.50 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:05:45 -0400
% Time (s), Channel A (Input 1) (V)
-7.664000000000e-06, -8.568179e-02
-7.624000000000e-06, -6.526319e-02
-7.584000000000e-06, -4.503542e-02
-7.544000000000e-06, -2.881503e-02
-7.504000000000e-06, -2.194522e-02
-7.464000000000e-06, -3.415822e-02
-7.424000000000e-06, -5.037860e-02
-7.384000000000e-06, -6.163746e-02
-7.344000000000e-06, -6.354574e-02
-7.304000000000e-06, -5.381351e-02
-7.264000000000e-06, -4.408128e-02
-7.224000000000e-06, -3.854726e-02
-7.184000000000e-06, -3.931058e-02
-7.144000000000e-06, -4.427211e-02
-7.104000000000e-06, -4.866115e-02
-7.064000000000e-06, -5.056943e-02
-7.024000000000e-06, -5.190523e-02
-6.984000000000e-06, -4.923363e-02
-6.944000000000e-06, -4.751618e-02
-6.904000000000e-06, -4.522625e-02
-6.864000000000e-06, -4.484459e-02
-6.824000000000e-06, -4.637121e-02
-6.784000000000e-06, -4.618039e-02
-6.744000000000e-06, -4.732535e-02
-6.704000000000e-06, -4.808867e-02
-6.664000000000e-06, -4.789784e-02
-6.624000000000e-06, -4.751618e-02
-6.584000000000e-06, -4.789784e-02
-6.544000000000e-06, -4.675287e-02
-6.504000000000e-06, -4.751618e-02
-6.464000000000e-06, -4.827949e-02
-6.424000000000e-06, -4.656204e-02
-6.384000000000e-06, -4.560790e-02
-6.344000000000e-06, -4.770701e-02
-6.304000000000e-06, -4.656204e-02
-6.264000000000e-06, -4.713453e-02
-6.224000000000e-06, -4.770701e-02
-6.184000000000e-06, -4.808867e-02
-6.144000000000e-06, -4.675287e-02
-6.104000000000e-06, -4.694370e-02
-6.064000000000e-06, -4.694370e-02
-6.024000000000e-06, -4.656204e-02
-5.984000000000e-06, -4.637121e-02
-5.944000000000e-06, -4.656204e-02
-5.904000000000e-06, -4.675287e-02
-5.864000000000e-06, -4.789784e-02
-5.824000000000e-06, -4.789784e-02
-5.784000000000e-06, -4.789784e-02
-5.744000000000e-06, -4.675287e-02
-5.704000000000e-06, -4.694370e-02
-5.664000000000e-06, -4.732535e-02
-5.624000000000e-06, -4.732535e-02
-5.584000000000e-06, -4.789784e-02
-5.544000000000e-06, -4.789784e-02
-5.504000000000e-06, -4.694370e-02
-5.464000000000e-06, -4.847032e-02
-5.424000000000e-06, -4.694370e-02
-5.384000000000e-06, -4.789784e-02
-5.344000000000e-06, -4.789784e-02
-5.304000000000e-06, -4.694370e-02
-5.264000000000e-06, -4.656204e-02
-5.224000000000e-06, -4.618039e-02
-5.184000000000e-06, -4.770701e-02
-5.144000000000e-06, -4.808867e-02
-5.104000000000e-06, -4.808867e-02
-5.064000000000e-06, -4.751618e-02
-5.024000000000e-06, -4.656204e-02
-4.984000000000e-06, -4.560790e-02
-4.944000000000e-06, -4.694370e-02
-4.904000000000e-06, -4.808867e-02
-4.864000000000e-06, -4.713453e-02
-4.824000000000e-06, -4.808867e-02
-4.784000000000e-06, -4.713453e-02
-4.744000000000e-06, -4.789784e-02
-4.704000000000e-06, -4.770701e-02
-4.664000000000e-06, -4.808867e-02
-4.624000000000e-06, -4.732535e-02
-4.584000000000e-06, -4.751618e-02
-4.544000000000e-06, -4.808867e-02
-4.504000000000e-06, -4.598956e-02
-4.464000000000e-06, -4.713453e-02
-4.424000000000e-06, -4.732535e-02
-4.384000000000e-06, -4.789784e-02
-4.344000000000e-06, -4.751618e-02
-4.304000000000e-06, -4.827949e-02
-4.264000000000e-06, -4.808867e-02
-4.224000000000e-06, -4.713453e-02
-4.184000000000e-06, -4.789784e-02
-4.144000000000e-06, -4.751618e-02
-4.104000000000e-06, -4.789784e-02
-4.064000000000e-06, -4.675287e-02
-4.024000000000e-06, -4.770701e-02
-3.984000000000e-06, -4.732535e-02
-3.944000000000e-06, -4.827949e-02
-3.904000000000e-06, -4.770701e-02
-3.864000000000e-06, -4.808867e-02
-3.824000000000e-06, -4.808867e-02
-3.784000000000e-06, -4.598956e-02
-3.744000000000e-06, -4.808867e-02
-3.704000000000e-06, -4.713453e-02
-3.664000000000e-06, -4.732535e-02
-3.624000000000e-06, -4.560790e-02
-3.584000000000e-06, -4.789784e-02
-3.544000000000e-06, -4.808867e-02
-3.504000000000e-06, -4.770701e-02
-3.464000000000e-06, -4.751618e-02
-3.424000000000e-06, -4.694370e-02
-3.384000000000e-06, -4.675287e-02
-3.344000000000e-06, -4.751618e-02
-3.304000000000e-06, -4.713453e-02
-3.264000000000e-06, -4.770701e-02
-3.224000000000e-06, -4.789784e-02
-3.184000000000e-06, -4.789784e-02
-3.144000000000e-06, -4.560790e-02
-3.104000000000e-06, -4.713453e-02
-3.064000000000e-06, -4.694370e-02
-3.024000000000e-06, -4.751618e-02
-2.984000000000e-06, -4.732535e-02
-2.944000000000e-06, -4.789784e-02
-2.904000000000e-06, -4.751618e-02
-2.864000000000e-06, -4.713453e-02
-2.824000000000e-06, -4.751618e-02
-2.784000000000e-06, -4.656204e-02
-2.744000000000e-06, -4.694370e-02
-2.704000000000e-06, -4.847032e-02
-2.664000000000e-06, -4.751618e-02
-2.624000000000e-06, -4.827949e-02
-2.584000000000e-06, -4.808867e-02
-2.544000000000e-06, -4.751618e-02
-2.504000000000e-06, -4.770701e-02
-2.464000000000e-06, -4.713453e-02
-2.424000000000e-06, -4.694370e-02
-2.384000000000e-06, -4.885198e-02
-2.344000000000e-06, -4.713453e-02
-2.304000000000e-06, -4.732535e-02
-2.264000000000e-06, -4.751618e-02
-2.224000000000e-06, -4.732535e-02
-2.184000000000e-06, -4.618039e-02
-2.144000000000e-06, -4.694370e-02
-2.104000000000e-06, -4.694370e-02
-2.064000000000e-06, -4.732535e-02
-2.024000000000e-06, -4.694370e-02
-1.984000000000e-06, -4.770701e-02
-1.944000000000e-06, -4.866115e-02
-1.904000000000e-06, -4.732535e-02
-1.864000000000e-06, -4.827949e-02
-1.824000000000e-06, -4.770701e-02
-1.784000000000e-06, -4.675287e-02
-1.744000000000e-06, -4.847032e-02
-1.704000000000e-06, -4.789784e-02
-1.664000000000e-06, -4.732535e-02
-1.624000000000e-06, -4.827949e-02
-1.584000000000e-06, -4.885198e-02
-1.544000000000e-06, -4.789784e-02
-1.504000000000e-06, -4.847032e-02
-1.464000000000e-06, -4.847032e-02
-1.424000000000e-06, -4.904281e-02
-1.384000000000e-06, -4.694370e-02
-1.344000000000e-06, -4.598956e-02
-1.304000000000e-06, -4.866115e-02
-1.264000000000e-06, -4.827949e-02
-1.224000000000e-06, -4.694370e-02
-1.184000000000e-06, -4.789784e-02
-1.144000000000e-06, -4.789784e-02
-1.104000000000e-06, -4.713453e-02
-1.064000000000e-06, -4.808867e-02
-1.024000000000e-06, -4.770701e-02
-9.840000000000e-07, -4.827949e-02
-9.440000000000e-07, -4.694370e-02
-9.040000000000e-07, -4.770701e-02
-8.640000000000e-07, -4.713453e-02
-8.240000000000e-07, -4.751618e-02
-7.840000000000e-07, -4.770701e-02
-7.440000000000e-07, -4.866115e-02
-7.040000000000e-07, -4.656204e-02
-6.640000000000e-07, -4.694370e-02
-6.240000000000e-07, -4.770701e-02
-5.840000000000e-07, -4.827949e-02
-5.440000000000e-07, -4.732535e-02
-5.040000000000e-07, -4.541707e-02
-4.640000000000e-07, -4.579873e-02
-4.240000000000e-07, -4.732535e-02
-3.840000000000e-07, -5.324102e-02
-3.440000000000e-07, -5.801172e-02
-3.040000000000e-07, -5.438599e-02
-2.640000000000e-07, -4.102803e-02
-2.240000000000e-07, -3.110497e-02
-1.840000000000e-07, -3.205911e-02
-1.440000000000e-07, -4.637121e-02
-1.040000000000e-07, -6.488153e-02
-6.400000000000e-08, -6.259160e-02
-2.400000000000e-08, -1.052798e+00
1.600000000000e-08, 3.638137e+00
5.600000000000e-08, 6.961979e+00
9.600000000000e-08, 4.096315e+00
1.360000000000e-07, 4.143449e+00
1.760000000000e-07, 2.467216e+00
2.160000000000e-07, -2.267037e-01
2.560000000000e-07, -2.014762e+00
2.960000000000e-07, -3.201713e+00
3.360000000000e-07, -2.032509e+00
3.760000000000e-07, 4.920119e+00
4.160000000000e-07, 3.059164e+00
4.560000000000e-07, 3.338155e+00
4.960000000000e-07, 2.120290e+00
5.360000000000e-07, -3.572301e-01
5.760000000000e-07, -2.126397e+00
6.160000000000e-07, -2.305966e+00
6.560000000000e-07, 3.337582e-01
6.960000000000e-07, 2.284402e+00
7.360000000000e-07, 1.462506e+00
7.760000000000e-07, 2.868145e-01
8.160000000000e-07, -6.140846e-01
8.560000000000e-07, -1.283319e+00
8.960000000000e-07, -7.648388e-01
9.360000000000e-07, -6.049249e-02
9.760000000000e-07, 4.394770e-01
1.016000000000e-06, 7.421302e-01
1.056000000000e-06, 4.556974e-01
1.096000000000e-06, -5.133274e-02
1.136000000000e-06, -4.284089e-01
1.176000000000e-06, -5.347002e-01
1.216000000000e-06, -2.973101e-01
1.256000000000e-06, 2.824255e-02
1.296000000000e-06, 2.095292e-01
1.336000000000e-06, 2.053310e-01
1.376000000000e-06, 7.518625e-02
1.416000000000e-06, -7.346880e-02
1.456000000000e-06, -1.528533e-01
1.496000000000e-06, -1.581964e-01
1.536000000000e-06, -1.207941e-01
1.576000000000e-06, -5.782090e-02
1.616000000000e-06, -6.488153e-03
