% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 28.23 us, time offset -9.224 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:31:18 -0400
% Time (s), Channel A (Input 1) (V)
-3.584525107043e-07, -4.466124e-02
-3.264525107043e-07, -4.466124e-02
-2.944525107043e-07, -4.657701e-02
-2.624525107043e-07, -4.537966e-02
-2.304525107043e-07, -4.537966e-02
-1.984525107043e-07, -4.478098e-02
-1.664525107043e-07, -4.573886e-02
-1.344525107043e-07, -4.645727e-02
-1.024525107043e-07, -4.573886e-02
-7.045251070427e-08, -3.687845e-02
-3.845251070427e-08, -8.940630e-01
-6.452510704275e-09, -1.728019e+00
2.554748929573e-08, 7.109160e+00
5.754748929573e-08, 5.345460e+00
8.954748929572e-08, 4.306996e+00
1.215474892957e-07, 4.300770e+00
1.535474892957e-07, 3.567152e+00
1.855474892957e-07, 1.383301e+00
2.175474892957e-07, -7.999511e-01
2.495474892957e-07, -2.120152e+00
2.815474892957e-07, -3.156221e+00
3.135474892957e-07, -3.452326e+00
3.455474892957e-07, 1.384618e+00
3.775474892957e-07, 5.368569e+00
4.095474892957e-07, 3.040317e+00
4.415474892957e-07, 3.569308e+00
4.735474892957e-07, 3.050375e+00
5.055474892957e-07, 1.254945e+00
5.375474892957e-07, -8.234192e-01
5.695474892957e-07, -2.184091e+00
6.015474892957e-07, -2.999607e+00
6.335474892957e-07, -1.537041e+00
6.655474892957e-07, 1.322595e+00
6.975474892957e-07, 2.512883e+00
7.295474892957e-07, 1.958869e+00
7.615474892957e-07, 1.164425e+00
7.935474892957e-07, 2.492888e-01
8.255474892957e-07, -7.891750e-01
8.575474892957e-07, -1.404973e+00
8.895474892957e-07, -1.061453e+00
9.215474892957e-07, -5.840685e-01
9.535474892957e-07, -1.362587e-01
9.855474892957e-07, 3.814765e-01
1.017547489296e-06, 6.844066e-01
1.049547489296e-06, 6.056208e-01
1.081547489296e-06, 3.320258e-01
1.113547489296e-06, 1.173405e-02
1.145547489296e-06, -2.913158e-01
1.177547489296e-06, -4.473309e-01
1.209547489296e-06, -3.811173e-01
1.241547489296e-06, -1.999579e-01
1.273547489296e-06, -1.939711e-02
1.305547489296e-06, 1.072828e-01
1.337547489296e-06, 1.501480e-01
1.369547489296e-06, 1.038105e-01
1.401547489296e-06, 2.203128e-02
1.433547489296e-06, -5.328218e-02
1.465547489296e-06, -9.423163e-02
1.497547489296e-06, -1.089591e-01
1.529547489296e-06, -1.003381e-01
1.561547489296e-06, -7.890552e-02
1.593547489296e-06, -5.531768e-02
1.625547489296e-06, -3.328640e-02
1.657547489296e-06, -1.748135e-02
1.689547489296e-06, -1.388929e-02
1.721547489296e-06, -2.370758e-02
1.753547489296e-06, -3.903369e-02
1.785547489296e-06, -5.376112e-02
1.817547489296e-06, -5.998736e-02
1.849547489296e-06, -5.795186e-02
1.881547489296e-06, -4.933092e-02
1.913547489296e-06, -4.274548e-02
1.945547489296e-06, -3.903369e-02
1.977547489296e-06, -4.035078e-02
2.009547489296e-06, -4.094945e-02
2.041547489296e-06, -4.226654e-02
2.073547489296e-06, -4.226654e-02
2.105547489296e-06, -4.274548e-02
2.137547489296e-06, -4.454151e-02
2.169547489296e-06, -4.621780e-02
2.201547489296e-06, -4.837304e-02
2.233547489296e-06, -4.957039e-02
2.265547489296e-06, -4.849277e-02
2.297547489296e-06, -4.657701e-02
2.329547489296e-06, -4.442177e-02
2.361547489296e-06, -4.238628e-02
2.393547489296e-06, -4.106919e-02
2.425547489296e-06, -4.118892e-02
2.457547489296e-06, -4.310469e-02
2.489547489296e-06, -4.346389e-02
2.521547489296e-06, -4.693621e-02
2.553547489296e-06, -4.849277e-02
2.585547489296e-06, -4.933092e-02
2.617547489296e-06, -5.016907e-02
2.649547489296e-06, -4.825330e-02
2.681547489296e-06, -4.537966e-02
2.713547489296e-06, -4.178760e-02
2.745547489296e-06, -4.118892e-02
2.777547489296e-06, -4.082972e-02
2.809547489296e-06, -4.250601e-02
2.841547489296e-06, -4.478098e-02
2.873547489296e-06, -4.789410e-02
2.905547489296e-06, -4.909145e-02
2.937547489296e-06, -4.980986e-02
2.969547489296e-06, -4.992960e-02
3.001547489296e-06, -4.741516e-02
3.033547489296e-06, -4.597833e-02
3.065547489296e-06, -4.502045e-02
3.097547489296e-06, -4.214680e-02
3.129547489296e-06, -4.214680e-02
3.161547489296e-06, -4.334416e-02
3.193547489296e-06, -4.454151e-02
3.225547489296e-06, -4.681648e-02
3.257547489296e-06, -4.885198e-02
3.289547489296e-06, -4.992960e-02
3.321547489296e-06, -4.945065e-02
3.353547489296e-06, -4.837304e-02
3.385547489296e-06, -4.549939e-02
3.417547489296e-06, -4.430204e-02
3.449547489296e-06, -4.370336e-02
3.481547489296e-06, -4.286522e-02
3.513547489296e-06, -4.430204e-02
3.545547489296e-06, -4.561913e-02
3.577547489296e-06, -4.693621e-02
3.609547489296e-06, -4.861251e-02
3.641547489296e-06, -4.873224e-02
3.673547489296e-06, -4.777436e-02
3.705547489296e-06, -4.765463e-02
3.737547489296e-06, -4.669674e-02
3.769547489296e-06, -4.406257e-02
3.801547489296e-06, -4.466124e-02
3.833547489296e-06, -4.358363e-02
3.865547489296e-06, -4.502045e-02
3.897547489296e-06, -4.573886e-02
3.929547489296e-06, -4.693621e-02
3.961547489296e-06, -4.717568e-02
3.993547489296e-06, -4.801383e-02
4.025547489296e-06, -4.777436e-02
4.057547489296e-06, -4.741516e-02
4.089547489296e-06, -4.621780e-02
4.121547489296e-06, -4.585860e-02
4.153547489296e-06, -4.490072e-02
4.185547489296e-06, -4.478098e-02
4.217547489296e-06, -4.573886e-02
4.249547489296e-06, -4.669674e-02
4.281547489296e-06, -4.705595e-02
4.313547489296e-06, -4.705595e-02
4.345547489296e-06, -4.741516e-02
4.377547489296e-06, -4.729542e-02
4.409547489296e-06, -4.681648e-02
4.441547489296e-06, -4.525992e-02
4.473547489296e-06, -4.382310e-02
4.505547489296e-06, -4.573886e-02
4.537547489296e-06, -4.454151e-02
4.569547489296e-06, -4.490072e-02
4.601547489296e-06, -4.621780e-02
4.633547489296e-06, -4.681648e-02
4.665547489296e-06, -4.777436e-02
4.697547489296e-06, -4.777436e-02
4.729547489296e-06, -4.765463e-02
4.761547489296e-06, -4.621780e-02
4.793547489296e-06, -4.645727e-02
4.825547489296e-06, -4.502045e-02
4.857547489296e-06, -4.621780e-02
4.889547489296e-06, -4.525992e-02
4.921547489296e-06, -4.657701e-02
4.953547489296e-06, -4.681648e-02
4.985547489296e-06, -4.741516e-02
5.017547489296e-06, -4.693621e-02
5.049547489296e-06, -4.753489e-02
5.081547489296e-06, -4.681648e-02
5.113547489296e-06, -4.597833e-02
5.145547489296e-06, -4.609807e-02
5.177547489296e-06, -4.573886e-02
5.209547489296e-06, -4.573886e-02
5.241547489296e-06, -4.597833e-02
5.273547489296e-06, -4.621780e-02
5.305547489296e-06, -4.705595e-02
5.337547489296e-06, -4.657701e-02
5.369547489296e-06, -4.693621e-02
5.401547489296e-06, -4.669674e-02
5.433547489296e-06, -4.669674e-02
5.465547489296e-06, -4.633754e-02
5.497547489296e-06, -4.621780e-02
5.529547489296e-06, -4.585860e-02
5.561547489296e-06, -4.585860e-02
5.593547489296e-06, -4.597833e-02
5.625547489296e-06, -4.669674e-02
5.657547489296e-06, -4.609807e-02
5.689547489296e-06, -4.645727e-02
5.721547489296e-06, -4.681648e-02
5.753547489296e-06, -4.681648e-02
5.785547489296e-06, -4.681648e-02
5.817547489296e-06, -4.633754e-02
5.849547489296e-06, -4.693621e-02
5.881547489296e-06, -4.561913e-02
5.913547489296e-06, -4.621780e-02
5.945547489296e-06, -4.657701e-02
5.977547489296e-06, -4.705595e-02
6.009547489296e-06, -4.621780e-02
6.041547489296e-06, -4.741516e-02
6.073547489296e-06, -4.753489e-02
6.105547489296e-06, -4.753489e-02
6.137547489296e-06, -4.657701e-02
6.169547489296e-06, -4.657701e-02
6.201547489296e-06, -4.645727e-02
6.233547489296e-06, -4.561913e-02
6.265547489296e-06, -4.573886e-02
6.297547489296e-06, -4.597833e-02
6.329547489296e-06, -4.657701e-02
6.361547489296e-06, -4.585860e-02
6.393547489296e-06, -4.657701e-02
6.425547489296e-06, -4.705595e-02
6.457547489296e-06, -4.669674e-02
6.489547489296e-06, -4.681648e-02
6.521547489296e-06, -4.669674e-02
6.553547489296e-06, -4.573886e-02
6.585547489296e-06, -4.693621e-02
6.617547489296e-06, -4.537966e-02
6.649547489296e-06, -4.573886e-02
6.681547489296e-06, -4.621780e-02
6.713547489296e-06, -4.573886e-02
6.745547489296e-06, -4.669674e-02
6.777547489296e-06, -4.681648e-02
6.809547489296e-06, -4.645727e-02
6.841547489296e-06, -4.633754e-02
6.873547489296e-06, -4.621780e-02
6.905547489296e-06, -4.621780e-02
6.937547489296e-06, -4.633754e-02
6.969547489296e-06, -4.609807e-02
7.001547489296e-06, -4.561913e-02
7.033547489296e-06, -4.549939e-02
7.065547489296e-06, -4.597833e-02
7.097547489296e-06, -4.753489e-02
7.129547489296e-06, -4.681648e-02
7.161547489296e-06, -4.717568e-02
7.193547489296e-06, -4.645727e-02
7.225547489296e-06, -4.609807e-02
7.257547489296e-06, -4.657701e-02
7.289547489296e-06, -4.573886e-02
7.321547489296e-06, -4.753489e-02
7.353547489296e-06, -4.633754e-02
7.385547489296e-06, -4.573886e-02
7.417547489296e-06, -4.645727e-02
7.449547489296e-06, -4.657701e-02
7.481547489296e-06, -4.645727e-02
7.513547489296e-06, -4.741516e-02
7.545547489296e-06, -4.717568e-02
7.577547489296e-06, -4.681648e-02
7.609547489296e-06, -4.693621e-02
7.641547489296e-06, -4.645727e-02
7.673547489296e-06, -4.585860e-02
7.705547489296e-06, -4.597833e-02
7.737547489296e-06, -4.705595e-02
7.769547489296e-06, -4.597833e-02
7.801547489296e-06, -4.669674e-02
7.833547489296e-06, -4.741516e-02
7.865547489296e-06, -4.621780e-02
7.897547489296e-06, -4.801383e-02
7.929547489296e-06, -4.705595e-02
7.961547489296e-06, -4.633754e-02
7.993547489296e-06, -4.621780e-02
8.025547489296e-06, -4.633754e-02
8.057547489296e-06, -4.621780e-02
8.089547489296e-06, -4.693621e-02
8.121547489296e-06, -4.705595e-02
8.153547489296e-06, -4.621780e-02
8.185547489296e-06, -4.693621e-02
8.217547489296e-06, -4.657701e-02
8.249547489296e-06, -4.657701e-02
8.281547489296e-06, -4.717568e-02
8.313547489296e-06, -4.753489e-02
8.345547489296e-06, -4.585860e-02
8.377547489296e-06, -4.657701e-02
8.409547489296e-06, -4.717568e-02
8.441547489296e-06, -4.573886e-02
8.473547489296e-06, -4.645727e-02
8.505547489296e-06, -4.657701e-02
8.537547489296e-06, -4.633754e-02
8.569547489296e-06, -4.705595e-02
8.601547489296e-06, -4.609807e-02
8.633547489296e-06, -4.621780e-02
8.665547489296e-06, -4.585860e-02
8.697547489296e-06, -4.729542e-02
8.729547489296e-06, -4.657701e-02
8.761547489296e-06, -4.561913e-02
8.793547489296e-06, -4.585860e-02
8.825547489296e-06, -4.645727e-02
8.857547489296e-06, -4.681648e-02
8.889547489296e-06, -4.681648e-02
8.921547489296e-06, -4.573886e-02
8.953547489296e-06, -4.705595e-02
8.985547489296e-06, -4.645727e-02
9.017547489296e-06, -4.633754e-02
9.049547489296e-06, -4.573886e-02
9.081547489296e-06, -4.597833e-02
9.113547489296e-06, -4.609807e-02
9.145547489296e-06, -4.693621e-02
9.177547489296e-06, -4.537966e-02
9.209547489296e-06, -4.669674e-02
9.241547489296e-06, -4.657701e-02
9.273547489296e-06, -4.609807e-02
9.305547489296e-06, -4.585860e-02
9.337547489296e-06, -4.597833e-02
9.369547489296e-06, -4.621780e-02
9.401547489296e-06, -4.693621e-02
9.433547489296e-06, -4.645727e-02
9.465547489296e-06, -4.669674e-02
9.497547489296e-06, -4.669674e-02
9.529547489296e-06, -4.717568e-02
9.561547489296e-06, -4.657701e-02
9.593547489296e-06, -4.609807e-02
9.625547489296e-06, -4.657701e-02
9.657547489296e-06, -4.573886e-02
9.689547489296e-06, -4.753489e-02
9.721547489296e-06, -4.645727e-02
9.753547489296e-06, -4.597833e-02
9.785547489296e-06, -4.621780e-02
9.817547489296e-06, -4.633754e-02
9.849547489296e-06, -4.657701e-02
9.881547489296e-06, -4.693621e-02
9.913547489296e-06, -4.645727e-02
9.945547489296e-06, -4.621780e-02
9.977547489296e-06, -4.741516e-02
1.000954748930e-05, -4.729542e-02
1.004154748930e-05, -4.621780e-02
1.007354748930e-05, -4.681648e-02
1.010554748930e-05, -4.633754e-02
1.013754748930e-05, -4.765463e-02
1.016954748930e-05, -4.729542e-02
1.020154748930e-05, -4.693621e-02
1.023354748930e-05, -4.657701e-02
1.026554748930e-05, -4.741516e-02
1.029754748930e-05, -4.753489e-02
1.032954748930e-05, -4.741516e-02
1.036154748930e-05, -4.705595e-02
1.039354748930e-05, -4.669674e-02
1.042554748930e-05, -4.609807e-02
1.045754748930e-05, -4.645727e-02
1.048954748930e-05, -4.657701e-02
1.052154748930e-05, -4.597833e-02
1.055354748930e-05, -4.657701e-02
1.058554748930e-05, -4.573886e-02
1.061754748930e-05, -4.633754e-02
1.064954748930e-05, -4.693621e-02
1.068154748930e-05, -4.657701e-02
1.071354748930e-05, -4.717568e-02
1.074554748930e-05, -4.657701e-02
1.077754748930e-05, -4.717568e-02
1.080954748930e-05, -4.765463e-02
1.084154748930e-05, -4.777436e-02
1.087354748930e-05, -4.753489e-02
1.090554748930e-05, -4.645727e-02
1.093754748930e-05, -4.669674e-02
1.096954748930e-05, -4.645727e-02
1.100154748930e-05, -4.693621e-02
1.103354748930e-05, -4.609807e-02
1.106554748930e-05, -4.633754e-02
1.109754748930e-05, -4.621780e-02
1.112954748930e-05, -4.669674e-02
1.116154748930e-05, -4.657701e-02
1.119354748930e-05, -4.681648e-02
1.122554748930e-05, -4.669674e-02
1.125754748930e-05, -4.633754e-02
1.128954748930e-05, -4.657701e-02
1.132154748930e-05, -4.633754e-02
1.135354748930e-05, -4.561913e-02
1.138554748930e-05, -4.705595e-02
1.141754748930e-05, -4.657701e-02
1.144954748930e-05, -4.633754e-02
1.148154748930e-05, -4.645727e-02
1.151354748930e-05, -4.633754e-02
1.154554748930e-05, -4.657701e-02
1.157754748930e-05, -4.561913e-02
1.160954748930e-05, -4.729542e-02
1.164154748930e-05, -4.573886e-02
1.167354748930e-05, -4.621780e-02
1.170554748930e-05, -4.609807e-02
1.173754748930e-05, -4.585860e-02
1.176954748930e-05, -4.657701e-02
1.180154748930e-05, -4.633754e-02
1.183354748930e-05, -4.597833e-02
1.186554748930e-05, -4.609807e-02
1.189754748930e-05, -4.621780e-02
1.192954748930e-05, -4.549939e-02
1.196154748930e-05, -4.657701e-02
1.199354748930e-05, -4.514019e-02
1.202554748930e-05, -4.609807e-02
1.205754748930e-05, -4.621780e-02
1.208954748930e-05, -4.693621e-02
1.212154748930e-05, -4.669674e-02
1.215354748930e-05, -4.669674e-02
1.218554748930e-05, -4.717568e-02
1.221754748930e-05, -4.693621e-02
1.224954748930e-05, -4.597833e-02
1.228154748930e-05, -4.597833e-02
1.231354748930e-05, -4.669674e-02
1.234554748930e-05, -4.693621e-02
1.237754748930e-05, -4.705595e-02
1.240954748930e-05, -4.597833e-02
1.244154748930e-05, -4.669674e-02
1.247354748930e-05, -4.789410e-02
1.250554748930e-05, -4.729542e-02
1.253754748930e-05, -4.669674e-02
1.256954748930e-05, -4.645727e-02
1.260154748930e-05, -4.693621e-02
1.263354748930e-05, -4.717568e-02
1.266554748930e-05, -4.645727e-02
1.269754748930e-05, -4.573886e-02
1.272954748930e-05, -4.633754e-02
1.276154748930e-05, -4.657701e-02
1.279354748930e-05, -4.669674e-02
1.282554748930e-05, -4.693621e-02
1.285754748930e-05, -4.681648e-02
1.288954748930e-05, -4.669674e-02
1.292154748930e-05, -4.693621e-02
1.295354748930e-05, -4.681648e-02
1.298554748930e-05, -4.633754e-02
1.301754748930e-05, -4.741516e-02
1.304954748930e-05, -4.633754e-02
1.308154748930e-05, -4.609807e-02
1.311354748930e-05, -4.573886e-02
1.314554748930e-05, -4.681648e-02
1.317754748930e-05, -4.657701e-02
1.320954748930e-05, -4.657701e-02
1.324154748930e-05, -4.729542e-02
1.327354748930e-05, -4.693621e-02
1.330554748930e-05, -4.705595e-02
1.333754748930e-05, -4.729542e-02
1.336954748930e-05, -4.633754e-02
1.340154748930e-05, -4.537966e-02
1.343354748930e-05, -4.633754e-02
1.346554748930e-05, -4.597833e-02
1.349754748930e-05, -4.729542e-02
1.352954748930e-05, -4.645727e-02
1.356154748930e-05, -4.621780e-02
