Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	51,3	
0	-Inf	
43,0836	33,2	
86,1673	39,0	
129,251	39,0	
172,335	34,1	
215,418	30,7	
258,502	29,3	
301,585	30,5	
344,669	33,6	
387,753	31,3	
430,836	28,9	
473,92	30,8	
517,004	32,1	
560,087	31,8	
603,171	36,5	
646,255	35,2	
689,338	29,4	
732,422	29,3	
775,506	24,8	
818,589	20,7	
861,673	20,2	
904,756	21,7	
947,84	22,6	
990,924	20,4	
1034,01	21,0	
1077,09	24,3	
1120,17	21,3	
1163,26	17,8	
1206,34	17,3	
1249,43	17,8	
1292,51	20,4	
1335,59	20,8	
1378,68	16,3	
1421,76	21,4	
1464,84	22,7	
1507,93	21,8	
1551,01	25,5	
1594,09	24,4	
1637,18	23,0	
1680,26	26,4	
1723,35	24,4	
1766,43	26,4	
1809,51	29,3	
1852,6	26,1	
1895,68	25,9	
1938,76	26,4	
1981,85	23,6	
2024,93	26,4	
2068,01	26,1	
2111,1	25,0	
2154,18	28,0	
2197,27	25,5	
2240,35	21,8	
2283,43	22,2	
2326,52	18,6	
2369,6	17,3	
2412,68	19,7	
2455,77	19,7	
2498,85	19,8	
2541,93	18,2	
2585,02	15,8	
2628,1	16,7	
2671,19	16,8	
2714,27	16,4	
2757,35	17,7	
2800,44	16,7	
2843,52	15,7	
2886,6	16,3	
2929,69	16,1	
2972,77	17,9	
3015,85	19,1	
3058,94	17,2	
3102,02	17,2	
3145,11	16,9	
3188,19	16,0	
3231,27	16,2	
3274,36	15,8	
3317,44	15,8	
3360,52	15,5	
3403,61	15,7	
3446,69	15,6	
3489,77	15,7	
3532,86	15,4	
3575,94	16,1	
3619,03	15,4	
3662,11	15,5	
3705,19	15,4	
3748,28	14,3	
3791,36	13,6	
3834,44	13,3	
3877,53	12,8	
3920,61	13,9	
3963,69	13,9	
4006,78	12,7	
4049,86	12,3	
4092,95	13,4	
4136,03	13,6	
4179,11	13,0	
4222,2	12,2	
4265,28	12,2	
4308,36	12,2	
4351,45	12,4	
4394,53	11,5	
4437,62	11,7	
4480,7	11,8	
4523,78	12,2	
4566,87	12,1	
4609,95	10,8	
4653,03	11,3	
4696,12	12,5	
4739,2	12,1	
4782,28	12,3	
4825,37	13,0	
4868,45	11,8	
4911,54	11,0	
4954,62	11,7	
4997,7	11,8	
5040,79	13,1	
5083,87	12,8	
5126,95	12,5	
5170,04	12,7	
5213,12	12,8	
5256,2	13,3	
5299,29	12,7	
5342,37	11,2	
5385,46	10,7	
5428,54	10,8	
5471,62	10,7	
5514,71	11,1	
5557,79	10,8	
5600,87	10,4	
5643,96	10,6	
5687,04	10,1	
5730,12	9,7	
5773,21	9,5	
5816,29	9,3	
5859,38	9,2	
5902,46	8,3	
5945,54	7,8	
5988,63	7,5	
6031,71	7,1	
6074,79	7,4	
6117,88	6,9	
6160,96	6,5	
6204,04	6,1	
6247,13	6,4	
6290,21	5,6	
6333,3	5,1	
6376,38	5,8	
6419,46	7,0	
6462,55	8,0	
6505,63	8,1	
6548,71	8,2	
6591,8	9,4	
6634,88	9,0	
6677,96	8,2	
6721,05	9,7	
6764,13	10,9	
6807,22	11,2	
6850,3	11,1	
6893,38	12,6	
6936,47	13,3	
6979,55	13,7	
7022,63	14,1	
7065,72	14,4	
7108,8	15,2	
7151,88	15,5	
7194,97	15,8	
7238,05	16,2	
7281,14	16,2	
7324,22	16,9	
7367,3	17,2	
7410,39	16,7	
7453,47	16,9	
7496,55	17,2	
7539,64	17,0	
7582,72	17,4	
7625,8	18,0	
7668,89	18,2	
7711,97	18,3	
7755,06	17,9	
7798,14	17,4	
7841,22	18,1	
7884,31	18,2	
7927,39	17,7	
7970,47	17,3	
8013,56	16,5	
8056,64	17,0	
8099,72	16,7	
8142,81	16,2	
8185,89	15,9	
8228,98	15,7	
8272,06	15,8	
8315,14	15,8	
8358,23	15,1	
8401,31	14,8	
8444,39	14,0	
8487,48	14,0	
8530,56	14,1	
8573,64	14,0	
8616,73	14,5	
8659,81	14,3	
8702,9	14,2	
8745,98	14,3	
8789,06	14,1	
8832,15	13,8	
8875,23	13,9	
8918,31	13,7	
8961,4	13,9	
9004,48	14,4	
9047,56	14,0	
9090,65	13,7	
9133,73	13,0	
9176,82	13,6	
9219,9	13,8	
9262,98	14,0	
9306,07	14,3	
9349,15	14,7	
9392,23	14,0	
9435,32	13,2	
9478,4	13,8	
9521,48	14,3	
9564,57	14,2	
9607,65	13,5	
9650,74	13,2	
9693,82	13,4	
9736,9	12,8	
9779,99	12,5	
9823,07	12,4	
9866,15	12,7	
9909,24	13,6	
9952,32	13,8	
9995,4	13,7	
10038,5	13,2	
10081,6	13,7	
10124,7	13,8	
10167,7	13,0	
10210,8	13,0	
10253,9	13,5	
10297	13,2	
10340,1	12,5	
10383,2	12,3	
10426,2	12,6	
10469,3	13,0	
10512,4	12,8	
10555,5	12,9	
10598,6	13,0	
10641,7	13,0	
10684,7	13,0	
10727,8	12,7	
10770,9	13,2	
10814	13,2	
10857,1	13,0	
10900,2	11,9	
10943,2	11,7	
10986,3	12,1	
11029,4	12,2	
11072,5	12,4	
11115,6	11,9	
11158,7	12,3	
11201,7	11,4	
11244,8	11,5	
11287,9	11,8	
11331	11,2	
11374,1	10,6	
11417,2	10,5	
11460,2	10,6	
11503,3	10,1	
11546,4	9,7	
11589,5	9,6	
11632,6	10,1	
11675,7	9,9	
11718,8	9,8	
11761,8	9,4	
11804,9	8,8	
11848	8,3	
11891,1	8,8	
11934,2	8,4	
11977,3	7,5	
12020,3	7,7	
12063,4	7,9	
12106,5	6,7	
12149,6	6,1	
12192,7	6,2	
12235,8	6,6	
12278,8	5,7	
12321,9	5,6	
12365	4,7	
12408,1	4,3	
12451,2	4,0	
12494,3	3,8	
12537,3	3,5	
12580,4	2,6	
12623,5	2,2	
12666,6	1,4	
12709,7	0,7	
12752,8	0,2	
12795,8	-0,7	
12838,9	-1,0	
12882	-1,2	
12925,1	-1,5	
12968,2	-1,7	
13011,3	-2,9	
13054,3	-3,6	
13097,4	-3,7	
13140,5	-4,6	
13183,6	-5,4	
13226,7	-5,5	
13269,8	-5,5	
13312,8	-6,0	
13355,9	-6,4	
13399	-6,6	
13442,1	-7,4	
13485,2	-7,7	
13528,3	-7,9	
13571,3	-7,9	
13614,4	-8,3	
13657,5	-8,7	
13700,6	-9,0	
13743,7	-7,8	
13786,8	-2,2	
13829,8	-3,6	
13872,9	-9,2	
13916	-9,5	
13959,1	-10,0	
14002,2	-9,5	
14045,3	-10,2	
14088,4	-10,2	
14131,4	-9,5	
14174,5	-9,2	
14217,6	-8,5	
14260,7	-8,3	
14303,8	-7,8	
14346,9	-8,4	
14389,9	-8,7	
14433	-8,1	
14476,1	-8,0	
14519,2	-7,6	
14562,3	-7,2	
14605,4	-7,8	
14648,4	-6,6	
14691,5	-6,2	
14734,6	-3,5	
14777,7	-3,1	
14820,8	2,0	
14863,9	8,1	
14906,9	18,5	
14950	38,9	
14993,1	49,4	
15036,2	47,3	
15079,3	28,7	
15122,4	14,0	
15165,4	5,3	
15208,5	-0,3	
15251,6	-2,8	
15294,7	-4,9	
15337,8	-5,0	
15380,9	-5,2	
15423,9	-5,1	
15467	-5,4	
15510,1	-4,8	
15553,2	-5,4	
15596,3	-5,9	
15639,4	-6,5	
15682,4	-5,8	
15725,5	-4,6	
15768,6	-4,3	
15811,7	-5,0	
15854,8	-4,1	
15897,9	-4,3	
15940,9	-4,7	
15984	-4,1	
16027,1	-3,7	
16070,2	-3,6	
16113,3	-3,1	
16156,4	-2,2	
16199,4	4,0	
16242,5	1,8	
16285,6	-4,1	
16328,7	-4,0	
16371,8	-4,0	
16414,9	-3,6	
16458	-3,3	
16501	-3,2	
16544,1	-3,0	
16587,2	-3,2	
16630,3	-3,8	
16673,4	-3,7	
16716,5	-3,7	
16759,5	-3,7	
16802,6	-3,9	
16845,7	-3,9	
16888,8	-4,1	
16931,9	-4,6	
16975	-4,3	
17018	-4,2	
17061,1	-3,7	
17104,2	-4,2	
17147,3	-4,1	
17190,4	-3,4	
