Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	81,0	
0	-Inf	
43,0836	32,7	
86,1673	41,3	
129,251	56,1	
172,335	76,8	
215,418	80,8	
258,502	71,3	
301,585	54,2	
344,669	53,9	
387,753	65,4	
430,836	63,7	
473,92	44,7	
517,004	32,9	
560,087	54,3	
603,171	59,9	
646,255	53,0	
689,338	36,3	
732,422	30,1	
775,506	39,6	
818,589	41,3	
861,673	31,6	
904,756	26,7	
947,84	39,5	
990,924	48,7	
1034,01	45,6	
1077,09	26,8	
1120,17	24,1	
1163,26	32,7	
1206,34	36,2	
1249,43	30,1	
1292,51	25,0	
1335,59	34,9	
1378,68	48,8	
1421,76	48,9	
1464,84	34,7	
1507,93	31,2	
1551,01	32,9	
1594,09	39,2	
1637,18	35,7	
1680,26	29,3	
1723,35	32,5	
1766,43	43,4	
1809,51	46,6	
1852,6	39,4	
1895,68	32,7	
1938,76	32,6	
1981,85	38,5	
2024,93	37,7	
2068,01	32,2	
2111,1	32,5	
2154,18	39,4	
2197,27	46,3	
2240,35	41,3	
2283,43	25,1	
2326,52	25,4	
2369,6	43,4	
2412,68	46,2	
2455,77	37,3	
2498,85	25,7	
2541,93	29,9	
2585,02	40,6	
2628,1	39,0	
2671,19	23,6	
2714,27	21,1	
2757,35	30,5	
2800,44	36,4	
2843,52	30,7	
2886,6	18,0	
2929,69	21,5	
2972,77	28,9	
3015,85	30,3	
3058,94	23,9	
3102,02	19,7	
3145,11	23,1	
3188,19	32,5	
3231,27	30,2	
3274,36	17,2	
3317,44	17,0	
3360,52	30,3	
3403,61	35,7	
3446,69	29,5	
3489,77	18,6	
3532,86	23,0	
3575,94	38,5	
3619,03	39,7	
3662,11	28,7	
3705,19	20,4	
3748,28	36,6	
3791,36	45,9	
3834,44	42,9	
3877,53	24,2	
3920,61	18,8	
3963,69	36,7	
4006,78	41,2	
4049,86	33,7	
4092,95	15,7	
4136,03	26,1	
4179,11	39,7	
4222,2	39,8	
4265,28	27,1	
4308,36	15,3	
4351,45	29,7	
4394,53	38,0	
4437,62	34,1	
4480,7	16,4	
4523,78	15,7	
4566,87	35,8	
4609,95	39,6	
4653,03	31,1	
4696,12	14,5	
4739,2	21,0	
4782,28	33,4	
4825,37	32,8	
4868,45	18,7	
4911,54	15,7	
4954,62	26,2	
4997,7	33,6	
5040,79	29,1	
5083,87	16,2	
5126,95	18,4	
5170,04	35,7	
5213,12	38,6	
5256,2	29,5	
5299,29	15,4	
5342,37	16,6	
5385,46	22,9	
5428,54	21,8	
5471,62	12,7	
5514,71	11,8	
5557,79	26,5	
5600,87	32,7	
5643,96	27,1	
5687,04	12,8	
5730,12	14,8	
5773,21	30,1	
5816,29	32,0	
5859,38	21,7	
5902,46	11,9	
5945,54	17,3	
5988,63	27,7	
6031,71	25,8	
6074,79	11,6	
6117,88	9,3	
6160,96	22,9	
6204,04	28,2	
6247,13	21,8	
6290,21	7,7	
6333,3	11,2	
6376,38	26,2	
6419,46	27,5	
6462,55	16,7	
6505,63	10,6	
6548,71	13,6	
6591,8	20,9	
6634,88	18,3	
6677,96	9,5	
6721,05	9,9	
6764,13	18,8	
6807,22	22,6	
6850,3	16,6	
6893,38	14,8	
6936,47	15,2	
6979,55	23,7	
7022,63	24,5	
7065,72	16,6	
7108,8	15,0	
7151,88	17,5	
7194,97	21,3	
7238,05	19,4	
7281,14	16,9	
7324,22	17,4	
7367,3	17,9	
7410,39	18,1	
7453,47	17,2	
7496,55	17,2	
7539,64	18,0	
7582,72	18,8	
7625,8	18,6	
7668,89	17,2	
7711,97	17,4	
7755,06	17,2	
7798,14	18,3	
7841,22	18,4	
7884,31	18,1	
7927,39	18,0	
7970,47	22,0	
8013,56	24,0	
8056,64	19,1	
8099,72	17,0	
8142,81	15,6	
8185,89	20,3	
8228,98	19,8	
8272,06	15,7	
8315,14	16,0	
8358,23	15,8	
8401,31	16,9	
8444,39	16,0	
8487,48	15,0	
8530,56	14,5	
8573,64	18,9	
8616,73	20,2	
8659,81	15,2	
8702,9	14,5	
8745,98	14,9	
8789,06	17,0	
8832,15	16,2	
8875,23	14,1	
8918,31	14,1	
8961,4	15,5	
9004,48	18,7	
9047,56	15,3	
9090,65	14,3	
9133,73	13,7	
9176,82	19,2	
9219,9	20,3	
9262,98	14,2	
9306,07	13,1	
9349,15	13,4	
9392,23	15,2	
9435,32	14,7	
9478,4	13,5	
9521,48	13,3	
9564,57	16,2	
9607,65	19,2	
9650,74	15,1	
9693,82	13,8	
9736,9	12,8	
9779,99	14,6	
9823,07	15,1	
9866,15	13,3	
9909,24	12,9	
9952,32	13,4	
9995,4	15,2	
10038,5	13,7	
10081,6	12,4	
10124,7	12,9	
10167,7	14,2	
10210,8	14,8	
10253,9	13,0	
10297	13,2	
10340,1	13,6	
10383,2	14,2	
10426,2	13,9	
10469,3	13,2	
10512,4	12,9	
10555,5	13,7	
10598,6	16,8	
10641,7	14,6	
10684,7	12,9	
10727,8	13,2	
10770,9	13,0	
10814	13,2	
10857,1	12,5	
10900,2	12,1	
10943,2	12,1	
10986,3	13,4	
11029,4	13,6	
11072,5	12,3	
11115,6	11,7	
11158,7	11,4	
11201,7	11,8	
11244,8	11,9	
11287,9	11,7	
11331	11,3	
11374,1	11,6	
11417,2	12,7	
11460,2	11,0	
11503,3	10,9	
11546,4	10,3	
11589,5	10,7	
11632,6	10,2	
11675,7	10,0	
11718,8	9,7	
11761,8	9,7	
11804,9	9,8	
11848	9,1	
11891,1	8,7	
11934,2	8,7	
11977,3	9,1	
12020,3	8,9	
12063,4	7,4	
12106,5	7,3	
12149,6	7,1	
12192,7	7,0	
12235,8	6,6	
12278,8	5,8	
12321,9	5,7	
12365	5,1	
12408,1	4,7	
12451,2	3,9	
12494,3	3,8	
12537,3	3,1	
12580,4	3,5	
12623,5	3,0	
12666,6	1,6	
12709,7	0,7	
12752,8	-0,7	
12795,8	0,1	
12838,9	-0,9	
12882	-1,1	
12925,1	-1,0	
12968,2	-2,7	
13011,3	-3,1	
13054,3	-3,7	
13097,4	-3,9	
13140,5	-4,4	
13183,6	-3,8	
13226,7	-4,3	
13269,8	-6,3	
13312,8	-6,6	
13355,9	-6,1	
13399	-6,0	
13442,1	-6,7	
13485,2	-7,7	
13528,3	-8,2	
13571,3	-7,6	
13614,4	-7,3	
13657,5	-8,8	
13700,6	-8,8	
13743,7	-9,2	
13786,8	-9,7	
13829,8	-10,4	
13872,9	-10,9	
13916	-10,4	
13959,1	-10,2	
14002,2	-10,4	
14045,3	-9,5	
14088,4	-9,1	
14131,4	-9,3	
14174,5	-9,9	
14217,6	-9,3	
14260,7	-9,1	
14303,8	-9,3	
14346,9	-8,4	
14389,9	-8,5	
14433	-8,1	
14476,1	-7,9	
14519,2	-7,7	
14562,3	-7,4	
14605,4	-7,6	
14648,4	-7,3	
14691,5	-6,6	
14734,6	-6,3	
14777,7	-6,2	
14820,8	-6,2	
14863,9	-5,9	
14906,9	-5,4	
14950	-5,7	
14993,1	-6,4	
15036,2	-6,1	
15079,3	-6,1	
15122,4	-5,9	
15165,4	-6,6	
15208,5	-6,6	
15251,6	-6,7	
15294,7	-6,5	
15337,8	-6,1	
15380,9	-5,4	
15423,9	-5,0	
15467	-5,0	
15510,1	-5,4	
15553,2	-5,8	
15596,3	-6,0	
15639,4	-6,1	
15682,4	-5,3	
15725,5	-4,5	
15768,6	-4,8	
15811,7	-4,7	
15854,8	-4,9	
15897,9	-5,3	
15940,9	-5,8	
15984	-4,7	
16027,1	-4,2	
16070,2	-3,7	
16113,3	-4,4	
16156,4	-3,8	
16199,4	-3,4	
16242,5	-3,8	
16285,6	-3,8	
16328,7	-3,7	
16371,8	-3,1	
16414,9	-3,1	
16458	-3,6	
16501	-3,0	
16544,1	-3,6	
16587,2	-3,6	
16630,3	-4,0	
16673,4	-4,1	
16716,5	-3,4	
16759,5	-3,6	
16802,6	-3,3	
16845,7	-3,5	
16888,8	-3,9	
16931,9	-3,9	
16975	-3,8	
17018	-3,4	
17061,1	-3,7	
17104,2	-3,9	
17147,3	-3,9	
17190,4	-3,6	
