Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	102,8	
0	-Inf	
43,0836	31,8	
86,1673	39,5	
129,251	39,7	
172,335	35,5	
215,418	29,6	
258,502	31,6	
301,585	34,2	
344,669	31,3	
387,753	27,2	
430,836	26,6	
473,92	32,0	
517,004	28,8	
560,087	30,3	
603,171	34,6	
646,255	32,4	
689,338	29,2	
732,422	39,6	
775,506	39,0	
818,589	28,1	
861,673	24,6	
904,756	25,1	
947,84	24,1	
990,924	24,7	
1034,01	25,4	
1077,09	27,6	
1120,17	30,1	
1163,26	33,5	
1206,34	36,6	
1249,43	41,0	
1292,51	46,2	
1335,59	52,4	
1378,68	60,8	
1421,76	74,2	
1464,84	98,7	
1507,93	102,7	
1551,01	94,4	
1594,09	69,1	
1637,18	57,3	
1680,26	50,6	
1723,35	46,1	
1766,43	39,7	
1809,51	37,2	
1852,6	33,5	
1895,68	31,7	
1938,76	32,5	
1981,85	31,2	
2024,93	28,9	
2068,01	29,3	
2111,1	30,1	
2154,18	26,8	
2197,27	38,3	
2240,35	47,6	
2283,43	44,8	
2326,52	26,7	
2369,6	21,8	
2412,68	20,7	
2455,77	22,1	
2498,85	21,3	
2541,93	21,4	
2585,02	18,9	
2628,1	19,4	
2671,19	30,6	
2714,27	34,0	
2757,35	26,3	
2800,44	19,2	
2843,52	21,1	
2886,6	25,1	
2929,69	36,6	
2972,77	54,6	
3015,85	56,5	
3058,94	45,6	
3102,02	26,1	
3145,11	20,8	
3188,19	19,9	
3231,27	19,5	
3274,36	18,6	
3317,44	18,0	
3360,52	17,8	
3403,61	18,2	
3446,69	18,4	
3489,77	18,2	
3532,86	18,4	
3575,94	18,1	
3619,03	17,4	
3662,11	19,0	
3705,19	44,7	
3748,28	51,8	
3791,36	46,8	
3834,44	20,4	
3877,53	18,2	
3920,61	18,9	
3963,69	15,7	
4006,78	15,9	
4049,86	16,3	
4092,95	17,5	
4136,03	17,4	
4179,11	16,6	
4222,2	16,7	
4265,28	15,6	
4308,36	16,2	
4351,45	18,9	
4394,53	26,7	
4437,62	43,1	
4480,7	57,0	
4523,78	56,9	
4566,87	42,8	
4609,95	26,2	
4653,03	18,2	
4696,12	14,6	
4739,2	14,1	
4782,28	13,8	
4825,37	13,7	
4868,45	14,3	
4911,54	13,8	
4954,62	14,0	
4997,7	13,3	
5040,79	12,7	
5083,87	13,1	
5126,95	13,9	
5170,04	15,1	
5213,12	34,7	
5256,2	39,5	
5299,29	32,4	
5342,37	13,1	
5385,46	12,3	
5428,54	12,4	
5471,62	11,9	
5514,71	11,6	
5557,79	11,1	
5600,87	11,3	
5643,96	12,2	
5687,04	11,7	
5730,12	11,1	
5773,21	12,2	
5816,29	12,5	
5859,38	12,6	
5902,46	15,9	
5945,54	32,0	
5988,63	42,7	
6031,71	40,7	
6074,79	23,0	
6117,88	14,0	
6160,96	12,1	
6204,04	11,3	
6247,13	10,4	
6290,21	10,1	
6333,3	9,8	
6376,38	10,0	
6419,46	11,3	
6462,55	12,1	
6505,63	11,7	
6548,71	12,0	
6591,8	12,2	
6634,88	13,1	
6677,96	17,1	
6721,05	36,3	
6764,13	39,1	
6807,22	29,6	
6850,3	16,0	
6893,38	15,2	
6936,47	15,8	
6979,55	16,6	
7022,63	16,9	
7065,72	17,1	
7108,8	17,3	
7151,88	16,6	
7194,97	16,9	
7238,05	17,4	
7281,14	17,5	
7324,22	17,4	
7367,3	17,7	
7410,39	18,8	
7453,47	24,0	
7496,55	31,6	
7539,64	28,0	
7582,72	19,2	
7625,8	18,6	
7668,89	18,0	
7711,97	18,3	
7755,06	18,6	
7798,14	18,6	
7841,22	19,6	
7884,31	18,8	
7927,39	18,6	
7970,47	18,1	
8013,56	18,8	
8056,64	18,9	
8099,72	17,9	
8142,81	17,9	
8185,89	19,9	
8228,98	29,9	
8272,06	30,6	
8315,14	20,8	
8358,23	17,3	
8401,31	17,8	
8444,39	17,8	
8487,48	16,7	
8530,56	15,9	
8573,64	16,1	
8616,73	15,6	
8659,81	15,9	
8702,9	14,9	
8745,98	13,7	
8789,06	13,8	
8832,15	14,0	
8875,23	14,7	
8918,31	14,4	
8961,4	23,4	
9004,48	28,7	
9047,56	22,9	
9090,65	15,4	
9133,73	15,9	
9176,82	14,8	
9219,9	14,3	
9262,98	14,8	
9306,07	14,6	
9349,15	14,5	
9392,23	14,0	
9435,32	14,3	
9478,4	14,7	
9521,48	13,8	
9564,57	13,2	
9607,65	13,8	
9650,74	14,1	
9693,82	21,5	
9736,9	32,8	
9779,99	31,7	
9823,07	22,0	
9866,15	18,3	
9909,24	14,4	
9952,32	14,1	
9995,4	13,1	
10038,5	13,0	
10081,6	13,5	
10124,7	13,4	
10167,7	13,4	
10210,8	14,2	
10253,9	14,3	
10297	14,2	
10340,1	14,7	
10383,2	15,6	
10426,2	18,2	
10469,3	40,9	
10512,4	44,7	
10555,5	36,3	
10598,6	16,7	
10641,7	14,1	
10684,7	13,4	
10727,8	13,7	
10770,9	13,6	
10814	13,0	
10857,1	12,8	
10900,2	13,9	
10943,2	14,2	
10986,3	13,6	
11029,4	13,4	
11072,5	13,5	
11115,6	12,7	
11158,7	12,3	
11201,7	19,6	
11244,8	28,1	
11287,9	25,1	
11331	12,3	
11374,1	12,1	
11417,2	11,5	
11460,2	10,7	
11503,3	10,8	
11546,4	10,0	
11589,5	9,8	
11632,6	10,1	
11675,7	9,8	
11718,8	9,6	
11761,8	9,6	
11804,9	9,3	
11848	8,8	
11891,1	8,4	
11934,2	14,6	
11977,3	30,5	
12020,3	32,2	
12063,4	21,3	
12106,5	8,8	
12149,6	6,6	
12192,7	6,0	
12235,8	6,2	
12278,8	6,1	
12321,9	5,4	
12365	5,2	
12408,1	4,8	
12451,2	4,1	
12494,3	4,1	
12537,3	3,6	
12580,4	2,7	
12623,5	1,9	
12666,6	1,6	
12709,7	14,2	
12752,8	20,9	
12795,8	16,0	
12838,9	7,0	
12882	1,3	
12925,1	-0,9	
12968,2	-2,1	
13011,3	-2,7	
13054,3	-2,4	
13097,4	-3,3	
13140,5	-3,5	
13183,6	-3,8	
13226,7	-5,0	
13269,8	-5,4	
13312,8	-5,5	
13355,9	-5,5	
13399	-5,0	
13442,1	4,2	
13485,2	17,4	
13528,3	17,2	
13571,3	3,4	
13614,4	-6,7	
13657,5	-8,3	
13700,6	-8,7	
13743,7	-8,7	
13786,8	-8,3	
13829,8	-8,9	
13872,9	-9,2	
13916	-9,1	
13959,1	-9,7	
14002,2	-9,8	
14045,3	-9,4	
14088,4	-8,8	
14131,4	-9,6	
14174,5	-9,4	
14217,6	2,2	
14260,7	6,6	
14303,8	-0,3	
14346,9	-8,0	
14389,9	-7,7	
14433	-7,7	
14476,1	-7,4	
14519,2	-6,8	
14562,3	-7,2	
14605,4	-7,2	
14648,4	-7,0	
14691,5	-6,5	
14734,6	-6,2	
14777,7	-5,9	
14820,8	-6,5	
14863,9	-5,8	
14906,9	-5,6	
14950	-2,9	
14993,1	5,2	
15036,2	3,4	
15079,3	-5,6	
15122,4	-6,3	
15165,4	-6,2	
15208,5	-6,3	
15251,6	-5,7	
15294,7	-5,1	
15337,8	-5,6	
15380,9	-6,4	
15423,9	-6,0	
15467	-6,1	
15510,1	-5,5	
15553,2	-5,2	
15596,3	-5,9	
15639,4	-5,5	
15682,4	-4,5	
15725,5	4,2	
15768,6	6,8	
15811,7	-1,0	
15854,8	-4,3	
15897,9	-4,2	
15940,9	-4,6	
15984	-4,5	
16027,1	-5,2	
16070,2	-4,6	
16113,3	-4,4	
16156,4	-4,3	
16199,4	-3,4	
16242,5	-3,1	
16285,6	-3,2	
16328,7	-3,3	
16371,8	-3,3	
16414,9	-3,3	
16458	0,2	
16501	5,7	
16544,1	2,3	
16587,2	-3,0	
16630,3	-3,0	
16673,4	-3,3	
16716,5	-3,3	
16759,5	-3,8	
16802,6	-3,7	
16845,7	-3,1	
16888,8	-3,6	
16931,9	-3,8	
16975	-3,9	
17018	-3,9	
17061,1	-3,7	
17104,2	-3,4	
17147,3	-3,7	
17190,4	-2,9	
