Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	105,3	
0	-Inf	
43,0836	31,4	
86,1673	38,7	
129,251	39,0	
172,335	34,7	
215,418	32,4	
258,502	30,2	
301,585	32,9	
344,669	30,4	
387,753	25,8	
430,836	25,3	
473,92	32,0	
517,004	30,5	
560,087	30,3	
603,171	35,4	
646,255	32,3	
689,338	28,2	
732,422	27,9	
775,506	35,7	
818,589	35,6	
861,673	26,8	
904,756	21,8	
947,84	23,4	
990,924	23,8	
1034,01	22,8	
1077,09	22,4	
1120,17	23,5	
1163,26	23,7	
1206,34	25,0	
1249,43	24,8	
1292,51	24,9	
1335,59	27,1	
1378,68	26,2	
1421,76	29,0	
1464,84	30,8	
1507,93	32,1	
1551,01	36,8	
1594,09	37,2	
1637,18	39,7	
1680,26	42,9	
1723,35	46,1	
1766,43	52,1	
1809,51	56,6	
1852,6	63,3	
1895,68	73,6	
1938,76	91,3	
1981,85	104,1	
2024,93	103,5	
2068,01	88,3	
2111,1	71,8	
2154,18	63,4	
2197,27	56,2	
2240,35	50,2	
2283,43	46,8	
2326,52	42,9	
2369,6	39,4	
2412,68	36,8	
2455,77	34,1	
2498,85	33,6	
2541,93	29,8	
2585,02	28,5	
2628,1	26,9	
2671,19	26,4	
2714,27	25,3	
2757,35	24,2	
2800,44	24,1	
2843,52	24,0	
2886,6	23,6	
2929,69	22,2	
2972,77	24,0	
3015,85	24,0	
3058,94	23,0	
3102,02	21,9	
3145,11	26,9	
3188,19	38,3	
3231,27	37,4	
3274,36	24,8	
3317,44	21,6	
3360,52	21,7	
3403,61	21,4	
3446,69	20,1	
3489,77	20,1	
3532,86	20,3	
3575,94	20,1	
3619,03	19,9	
3662,11	19,9	
3705,19	20,9	
3748,28	19,2	
3791,36	17,7	
3834,44	18,4	
3877,53	19,7	
3920,61	27,0	
3963,69	54,0	
4006,78	58,5	
4049,86	50,9	
4092,95	23,3	
4136,03	18,1	
4179,11	16,9	
4222,2	16,6	
4265,28	16,3	
4308,36	16,5	
4351,45	16,0	
4394,53	20,2	
4437,62	19,6	
4480,7	15,3	
4523,78	14,8	
4566,87	15,0	
4609,95	14,8	
4653,03	13,8	
4696,12	13,9	
4739,2	15,0	
4782,28	14,8	
4825,37	14,7	
4868,45	14,4	
4911,54	13,8	
4954,62	13,6	
4997,7	14,0	
5040,79	14,7	
5083,87	13,7	
5126,95	14,1	
5170,04	14,9	
5213,12	15,1	
5256,2	15,5	
5299,29	13,4	
5342,37	11,8	
5385,46	11,1	
5428,54	11,6	
5471,62	11,9	
5514,71	11,4	
5557,79	11,5	
5600,87	13,5	
5643,96	12,9	
5687,04	11,3	
5730,12	11,7	
5773,21	11,7	
5816,29	10,4	
5859,38	9,5	
5902,46	12,1	
5945,54	25,8	
5988,63	36,4	
6031,71	34,4	
6074,79	17,4	
6117,88	9,0	
6160,96	8,4	
6204,04	7,8	
6247,13	7,0	
6290,21	7,1	
6333,3	7,2	
6376,38	7,8	
6419,46	8,5	
6462,55	8,9	
6505,63	8,4	
6548,71	9,0	
6591,8	9,3	
6634,88	9,1	
6677,96	9,3	
6721,05	10,2	
6764,13	10,9	
6807,22	12,2	
6850,3	13,1	
6893,38	13,7	
6936,47	14,4	
6979,55	14,1	
7022,63	13,8	
7065,72	15,2	
7108,8	15,2	
7151,88	15,4	
7194,97	16,4	
7238,05	16,4	
7281,14	16,9	
7324,22	17,3	
7367,3	16,6	
7410,39	17,3	
7453,47	18,3	
7496,55	18,4	
7539,64	17,5	
7582,72	18,0	
7625,8	18,4	
7668,89	18,0	
7711,97	18,2	
7755,06	18,2	
7798,14	18,0	
7841,22	18,6	
7884,31	19,1	
7927,39	18,9	
7970,47	24,0	
8013,56	27,0	
8056,64	20,7	
8099,72	18,4	
8142,81	18,0	
8185,89	16,0	
8228,98	16,0	
8272,06	15,9	
8315,14	14,7	
8358,23	14,9	
8401,31	16,2	
8444,39	15,5	
8487,48	15,0	
8530,56	15,3	
8573,64	15,1	
8616,73	14,5	
8659,81	14,7	
8702,9	13,7	
8745,98	13,5	
8789,06	13,8	
8832,15	13,7	
8875,23	14,5	
8918,31	14,3	
8961,4	14,6	
9004,48	15,1	
9047,56	14,4	
9090,65	14,0	
9133,73	13,9	
9176,82	14,0	
9219,9	14,1	
9262,98	14,4	
9306,07	24,1	
9349,15	24,7	
9392,23	15,9	
9435,32	13,5	
9478,4	13,0	
9521,48	13,6	
9564,57	13,9	
9607,65	14,3	
9650,74	13,4	
9693,82	13,4	
9736,9	13,7	
9779,99	13,6	
9823,07	13,6	
9866,15	13,2	
9909,24	12,8	
9952,32	20,7	
9995,4	29,1	
10038,5	25,8	
10081,6	13,8	
10124,7	13,8	
10167,7	13,4	
10210,8	12,9	
10253,9	13,2	
10297	13,5	
10340,1	13,1	
10383,2	12,9	
10426,2	13,2	
10469,3	13,7	
10512,4	14,2	
10555,5	14,1	
10598,6	14,2	
10641,7	13,5	
10684,7	13,5	
10727,8	13,1	
10770,9	13,0	
10814	13,2	
10857,1	12,6	
10900,2	13,2	
10943,2	13,3	
10986,3	12,6	
11029,4	12,3	
11072,5	12,0	
11115,6	12,8	
11158,7	12,9	
11201,7	11,7	
11244,8	11,4	
11287,9	12,3	
11331	11,8	
11374,1	10,5	
11417,2	10,8	
11460,2	10,8	
11503,3	11,1	
11546,4	10,6	
11589,5	9,9	
11632,6	10,1	
11675,7	10,0	
11718,8	9,5	
11761,8	9,2	
11804,9	9,0	
11848	8,8	
11891,1	8,5	
11934,2	8,1	
11977,3	9,4	
12020,3	10,5	
12063,4	8,0	
12106,5	8,6	
12149,6	8,6	
12192,7	6,1	
12235,8	5,7	
12278,8	5,0	
12321,9	5,2	
12365	5,0	
12408,1	3,9	
12451,2	4,0	
12494,3	3,4	
12537,3	2,8	
12580,4	1,9	
12623,5	1,8	
12666,6	1,3	
12709,7	0,4	
12752,8	0,2	
12795,8	0,0	
12838,9	-0,7	
12882	-1,3	
12925,1	-1,5	
12968,2	-1,9	
13011,3	-3,2	
13054,3	-3,7	
13097,4	-4,1	
13140,5	-4,9	
13183,6	-5,8	
13226,7	-5,3	
13269,8	-4,2	
13312,8	5,1	
13355,9	4,5	
13399	-5,1	
13442,1	-7,1	
13485,2	-7,5	
13528,3	-7,6	
13571,3	-8,2	
13614,4	-8,1	
13657,5	-9,0	
13700,6	-9,4	
13743,7	-10,3	
13786,8	-10,0	
13829,8	-9,7	
13872,9	-9,6	
13916	-9,8	
13959,1	-6,9	
14002,2	-1,7	
14045,3	-5,5	
14088,4	-9,9	
14131,4	-9,9	
14174,5	-9,8	
14217,6	-8,8	
14260,7	-9,3	
14303,8	-8,8	
14346,9	-8,7	
14389,9	-8,4	
14433	-8,0	
14476,1	-8,5	
14519,2	-7,3	
14562,3	-6,5	
14605,4	-6,3	
14648,4	-7,3	
14691,5	-7,3	
14734,6	-6,7	
14777,7	-6,7	
14820,8	-6,2	
14863,9	-6,2	
14906,9	-5,9	
14950	-5,9	
14993,1	-5,7	
15036,2	-6,1	
15079,3	-6,4	
15122,4	-6,1	
15165,4	-6,7	
15208,5	-6,2	
15251,6	-5,4	
15294,7	-6,1	
15337,8	-6,2	
15380,9	-4,5	
15423,9	-5,2	
15467	-6,2	
15510,1	-5,2	
15553,2	-5,2	
15596,3	-5,7	
15639,4	-5,8	
15682,4	-5,3	
15725,5	-4,7	
15768,6	-4,9	
15811,7	-5,6	
15854,8	-5,3	
15897,9	-4,7	
15940,9	-3,7	
15984	-2,0	
16027,1	-2,2	
16070,2	-4,3	
16113,3	-4,4	
16156,4	-4,8	
16199,4	-4,3	
16242,5	-4,0	
16285,6	-4,0	
16328,7	-3,6	
16371,8	-3,5	
16414,9	-3,7	
16458	-3,5	
16501	-4,2	
16544,1	-3,8	
16587,2	-3,6	
16630,3	-3,2	
16673,4	-3,5	
16716,5	-3,9	
16759,5	-3,6	
16802,6	-3,4	
16845,7	-3,3	
16888,8	-3,8	
16931,9	-4,0	
16975	-3,8	
17018	-3,5	
17061,1	-3,8	
17104,2	-4,1	
17147,3	-3,8	
17190,4	-3,7	
