Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	77,1	
0	-Inf	
43,0836	33,6	
86,1673	40,6	
129,251	41,0	
172,335	35,0	
215,418	35,0	
258,502	70,2	
301,585	77,1	
344,669	71,8	
387,753	39,7	
430,836	39,3	
473,92	38,5	
517,004	35,4	
560,087	43,8	
603,171	50,6	
646,255	45,2	
689,338	31,8	
732,422	29,0	
775,506	27,8	
818,589	26,5	
861,673	32,7	
904,756	37,1	
947,84	32,9	
990,924	27,3	
1034,01	22,8	
1077,09	25,7	
1120,17	21,7	
1163,26	23,5	
1206,34	26,6	
1249,43	21,3	
1292,51	19,2	
1335,59	18,3	
1378,68	20,4	
1421,76	22,5	
1464,84	33,9	
1507,93	37,8	
1551,01	30,3	
1594,09	20,5	
1637,18	19,2	
1680,26	19,0	
1723,35	20,0	
1766,43	23,0	
1809,51	24,5	
1852,6	21,8	
1895,68	20,1	
1938,76	20,7	
1981,85	20,2	
2024,93	18,6	
2068,01	19,0	
2111,1	19,6	
2154,18	18,0	
2197,27	18,4	
2240,35	20,8	
2283,43	20,6	
2326,52	19,7	
2369,6	21,9	
2412,68	23,1	
2455,77	22,0	
2498,85	22,2	
2541,93	21,5	
2585,02	17,9	
2628,1	18,1	
2671,19	18,1	
2714,27	18,7	
2757,35	20,3	
2800,44	21,3	
2843,52	20,8	
2886,6	20,8	
2929,69	20,3	
2972,77	20,2	
3015,85	19,9	
3058,94	21,4	
3102,02	21,3	
3145,11	19,6	
3188,19	17,0	
3231,27	18,4	
3274,36	21,1	
3317,44	22,9	
3360,52	21,8	
3403,61	20,4	
3446,69	17,9	
3489,77	15,4	
3532,86	14,8	
3575,94	17,0	
3619,03	17,2	
3662,11	18,5	
3705,19	18,4	
3748,28	15,9	
3791,36	15,0	
3834,44	15,6	
3877,53	16,5	
3920,61	16,8	
3963,69	14,8	
4006,78	14,9	
4049,86	14,6	
4092,95	13,2	
4136,03	13,9	
4179,11	13,4	
4222,2	12,6	
4265,28	13,7	
4308,36	14,3	
4351,45	13,1	
4394,53	12,7	
4437,62	12,3	
4480,7	13,4	
4523,78	13,6	
4566,87	12,3	
4609,95	12,2	
4653,03	12,2	
4696,12	12,0	
4739,2	12,3	
4782,28	12,9	
4825,37	12,4	
4868,45	12,1	
4911,54	12,5	
4954,62	11,6	
4997,7	10,6	
5040,79	10,6	
5083,87	12,4	
5126,95	13,3	
5170,04	13,3	
5213,12	13,2	
5256,2	12,5	
5299,29	12,1	
5342,37	11,4	
5385,46	11,9	
5428,54	12,7	
5471,62	13,1	
5514,71	12,1	
5557,79	11,8	
5600,87	11,8	
5643,96	11,8	
5687,04	9,9	
5730,12	11,1	
5773,21	11,8	
5816,29	10,1	
5859,38	11,6	
5902,46	11,0	
5945,54	8,5	
5988,63	8,6	
6031,71	9,3	
6074,79	8,8	
6117,88	9,6	
6160,96	7,3	
6204,04	9,2	
6247,13	8,7	
6290,21	6,7	
6333,3	4,8	
6376,38	5,9	
6419,46	7,9	
6462,55	8,6	
6505,63	9,2	
6548,71	8,6	
6591,8	8,8	
6634,88	9,9	
6677,96	10,6	
6721,05	11,7	
6764,13	11,7	
6807,22	11,6	
6850,3	12,0	
6893,38	12,9	
6936,47	12,9	
6979,55	14,0	
7022,63	14,7	
7065,72	14,9	
7108,8	15,0	
7151,88	14,4	
7194,97	15,5	
7238,05	15,9	
7281,14	17,1	
7324,22	17,8	
7367,3	17,6	
7410,39	17,1	
7453,47	17,5	
7496,55	18,1	
7539,64	17,8	
7582,72	17,4	
7625,8	16,9	
7668,89	17,1	
7711,97	17,3	
7755,06	17,3	
7798,14	16,3	
7841,22	17,7	
7884,31	18,0	
7927,39	17,9	
7970,47	17,9	
8013,56	17,9	
8056,64	17,1	
8099,72	16,7	
8142,81	16,3	
8185,89	15,9	
8228,98	16,3	
8272,06	16,6	
8315,14	16,2	
8358,23	15,8	
8401,31	15,2	
8444,39	14,6	
8487,48	14,7	
8530,56	13,0	
8573,64	14,7	
8616,73	14,5	
8659,81	13,8	
8702,9	13,7	
8745,98	14,1	
8789,06	14,2	
8832,15	14,6	
8875,23	14,0	
8918,31	13,4	
8961,4	14,0	
9004,48	13,8	
9047,56	13,6	
9090,65	13,0	
9133,73	13,7	
9176,82	14,7	
9219,9	14,5	
9262,98	14,8	
9306,07	14,3	
9349,15	13,3	
9392,23	13,3	
9435,32	14,2	
9478,4	14,4	
9521,48	14,2	
9564,57	13,4	
9607,65	14,0	
9650,74	13,8	
9693,82	14,3	
9736,9	13,8	
9779,99	13,1	
9823,07	13,5	
9866,15	13,4	
9909,24	14,2	
9952,32	13,9	
9995,4	12,4	
10038,5	12,9	
10081,6	12,9	
10124,7	13,9	
10167,7	13,7	
10210,8	13,2	
10253,9	13,2	
10297	12,9	
10340,1	13,5	
10383,2	13,2	
10426,2	13,2	
10469,3	13,4	
10512,4	13,4	
10555,5	13,4	
10598,6	12,9	
10641,7	13,3	
10684,7	13,0	
10727,8	12,3	
10770,9	11,8	
10814	11,9	
10857,1	12,1	
10900,2	12,6	
10943,2	12,8	
10986,3	12,8	
11029,4	12,3	
11072,5	11,4	
11115,6	11,7	
11158,7	12,1	
11201,7	11,4	
11244,8	11,6	
11287,9	10,9	
11331	10,7	
11374,1	10,9	
11417,2	10,8	
11460,2	11,3	
11503,3	10,8	
11546,4	9,7	
11589,5	9,7	
11632,6	8,9	
11675,7	9,0	
11718,8	8,9	
11761,8	8,4	
11804,9	9,0	
11848	8,6	
11891,1	8,0	
11934,2	7,7	
11977,3	7,3	
12020,3	7,3	
12063,4	7,3	
12106,5	6,9	
12149,6	7,6	
12192,7	7,4	
12235,8	5,4	
12278,8	5,0	
12321,9	4,8	
12365	4,7	
12408,1	3,8	
12451,2	3,8	
12494,3	3,2	
12537,3	3,4	
12580,4	3,5	
12623,5	3,2	
12666,6	0,9	
12709,7	-0,1	
12752,8	-0,1	
12795,8	-0,7	
12838,9	-1,6	
12882	-2,0	
12925,1	-2,4	
12968,2	-2,4	
13011,3	-2,8	
13054,3	-2,7	
13097,4	-3,9	
13140,5	-4,6	
13183,6	-5,4	
13226,7	-6,3	
13269,8	-6,4	
13312,8	-7,4	
13355,9	-7,1	
13399	-8,6	
13442,1	-8,0	
13485,2	-7,1	
13528,3	-7,4	
13571,3	-8,8	
13614,4	-8,8	
13657,5	-8,6	
13700,6	-8,5	
13743,7	-9,2	
13786,8	-9,1	
13829,8	-9,6	
13872,9	-9,9	
13916	-10,2	
13959,1	-9,5	
14002,2	-9,3	
14045,3	-9,9	
14088,4	-10,3	
14131,4	-10,9	
14174,5	-10,3	
14217,6	-9,4	
14260,7	-8,9	
14303,8	-9,1	
14346,9	-9,0	
14389,9	-8,7	
14433	-9,1	
14476,1	-8,8	
14519,2	-9,5	
14562,3	-7,7	
14605,4	-7,3	
14648,4	-6,6	
14691,5	-6,6	
14734,6	-7,1	
14777,7	-6,8	
14820,8	-6,6	
14863,9	-6,1	
14906,9	-5,5	
14950	-5,6	
14993,1	-6,3	
15036,2	-6,5	
15079,3	-6,2	
15122,4	-5,4	
15165,4	-5,1	
15208,5	-5,3	
15251,6	-5,6	
15294,7	-6,4	
15337,8	-6,8	
15380,9	-5,6	
15423,9	-5,4	
15467	-6,9	
15510,1	-6,7	
15553,2	-6,4	
15596,3	-5,3	
15639,4	-5,4	
15682,4	-5,9	
15725,5	-5,4	
15768,6	-5,1	
15811,7	-5,5	
15854,8	-5,6	
15897,9	-4,4	
15940,9	-4,0	
15984	-3,9	
16027,1	-4,6	
16070,2	-3,9	
16113,3	-3,5	
16156,4	-3,8	
16199,4	-4,1	
16242,5	-4,3	
16285,6	-3,8	
16328,7	-3,7	
16371,8	-3,9	
16414,9	-4,1	
16458	-3,7	
16501	-3,8	
16544,1	-2,9	
16587,2	-2,6	
16630,3	-3,3	
16673,4	-4,0	
16716,5	-3,2	
16759,5	-3,0	
16802,6	-3,0	
16845,7	-3,7	
16888,8	-5,0	
16931,9	-3,9	
16975	-3,5	
17018	-4,1	
17061,1	-4,9	
17104,2	-6,1	
17147,3	-5,1	
17190,4	-3,6	
