Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	69,8	
0	-Inf	
43,0836	34,5	
86,1673	41,2	
129,251	41,2	
172,335	34,5	
215,418	30,0	
258,502	27,8	
301,585	31,9	
344,669	34,3	
387,753	33,5	
430,836	33,2	
473,92	32,1	
517,004	34,0	
560,087	36,5	
603,171	32,8	
646,255	29,4	
689,338	30,4	
732,422	28,0	
775,506	22,7	
818,589	24,7	
861,673	23,7	
904,756	24,9	
947,84	29,5	
990,924	28,1	
1034,01	18,5	
1077,09	15,9	
1120,17	16,6	
1163,26	17,2	
1206,34	19,2	
1249,43	18,8	
1292,51	16,9	
1335,59	15,8	
1378,68	17,0	
1421,76	16,4	
1464,84	16,2	
1507,93	18,6	
1551,01	19,9	
1594,09	18,6	
1637,18	17,9	
1680,26	17,8	
1723,35	17,2	
1766,43	17,1	
1809,51	17,9	
1852,6	18,1	
1895,68	17,9	
1938,76	17,4	
1981,85	16,6	
2024,93	15,4	
2068,01	15,7	
2111,1	16,6	
2154,18	16,6	
2197,27	16,1	
2240,35	15,8	
2283,43	15,8	
2326,52	16,1	
2369,6	16,0	
2412,68	16,4	
2455,77	17,1	
2498,85	17,1	
2541,93	15,9	
2585,02	14,5	
2628,1	16,4	
2671,19	16,4	
2714,27	15,9	
2757,35	15,9	
2800,44	15,5	
2843,52	16,1	
2886,6	16,2	
2929,69	16,2	
2972,77	16,0	
3015,85	16,6	
3058,94	16,4	
3102,02	16,2	
3145,11	15,8	
3188,19	15,0	
3231,27	15,4	
3274,36	16,5	
3317,44	17,2	
3360,52	17,1	
3403,61	16,5	
3446,69	15,9	
3489,77	15,1	
3532,86	14,3	
3575,94	14,7	
3619,03	15,3	
3662,11	15,4	
3705,19	15,1	
3748,28	16,4	
3791,36	17,4	
3834,44	14,9	
3877,53	13,3	
3920,61	13,3	
3963,69	13,6	
4006,78	13,9	
4049,86	13,6	
4092,95	13,1	
4136,03	13,0	
4179,11	14,1	
4222,2	14,1	
4265,28	13,0	
4308,36	12,5	
4351,45	12,2	
4394,53	11,9	
4437,62	12,1	
4480,7	12,7	
4523,78	12,8	
4566,87	12,2	
4609,95	12,3	
4653,03	12,4	
4696,12	12,1	
4739,2	12,9	
4782,28	13,6	
4825,37	15,3	
4868,45	22,1	
4911,54	32,8	
4954,62	62,2	
4997,7	69,7	
5040,79	64,9	
5083,87	36,2	
5126,95	22,9	
5170,04	16,7	
5213,12	13,7	
5256,2	12,0	
5299,29	10,4	
5342,37	10,4	
5385,46	10,5	
5428,54	10,8	
5471,62	11,0	
5514,71	10,8	
5557,79	10,5	
5600,87	10,2	
5643,96	10,1	
5687,04	9,7	
5730,12	9,3	
5773,21	9,4	
5816,29	8,8	
5859,38	9,2	
5902,46	9,0	
5945,54	8,3	
5988,63	8,6	
6031,71	8,2	
6074,79	7,3	
6117,88	6,4	
6160,96	6,7	
6204,04	8,8	
6247,13	8,1	
6290,21	6,8	
6333,3	5,4	
6376,38	5,0	
6419,46	6,3	
6462,55	6,9	
6505,63	6,9	
6548,71	7,4	
6591,8	7,5	
6634,88	7,6	
6677,96	7,8	
6721,05	9,8	
6764,13	9,7	
6807,22	10,9	
6850,3	11,6	
6893,38	12,2	
6936,47	12,3	
6979,55	12,4	
7022,63	12,7	
7065,72	13,8	
7108,8	14,7	
7151,88	14,7	
7194,97	14,7	
7238,05	15,3	
7281,14	16,3	
7324,22	16,9	
7367,3	18,1	
7410,39	18,2	
7453,47	17,5	
7496,55	17,5	
7539,64	18,1	
7582,72	19,0	
7625,8	18,4	
7668,89	18,7	
7711,97	18,9	
7755,06	18,2	
7798,14	17,6	
7841,22	17,9	
7884,31	18,1	
7927,39	17,3	
7970,47	17,7	
8013,56	18,3	
8056,64	17,1	
8099,72	16,5	
8142,81	16,4	
8185,89	16,1	
8228,98	16,0	
8272,06	15,1	
8315,14	15,7	
8358,23	15,2	
8401,31	15,0	
8444,39	15,3	
8487,48	15,3	
8530,56	15,6	
8573,64	14,1	
8616,73	13,9	
8659,81	14,0	
8702,9	14,2	
8745,98	14,2	
8789,06	13,9	
8832,15	14,3	
8875,23	13,9	
8918,31	13,0	
8961,4	12,8	
9004,48	13,1	
9047,56	12,8	
9090,65	13,8	
9133,73	13,7	
9176,82	13,3	
9219,9	13,8	
9262,98	14,0	
9306,07	14,0	
9349,15	14,1	
9392,23	13,9	
9435,32	13,0	
9478,4	13,6	
9521,48	13,6	
9564,57	13,7	
9607,65	14,2	
9650,74	13,8	
9693,82	13,3	
9736,9	13,1	
9779,99	13,6	
9823,07	13,4	
9866,15	12,6	
9909,24	13,2	
9952,32	14,2	
9995,4	18,3	
10038,5	16,0	
10081,6	12,3	
10124,7	12,9	
10167,7	13,1	
10210,8	12,6	
10253,9	11,9	
10297	13,3	
10340,1	13,7	
10383,2	11,9	
10426,2	12,1	
10469,3	13,7	
10512,4	13,7	
10555,5	13,1	
10598,6	12,8	
10641,7	12,9	
10684,7	12,1	
10727,8	12,6	
10770,9	11,6	
10814	12,4	
10857,1	13,4	
10900,2	13,7	
10943,2	13,5	
10986,3	12,1	
11029,4	12,1	
11072,5	12,2	
11115,6	11,9	
11158,7	11,9	
11201,7	12,4	
11244,8	11,6	
11287,9	11,5	
11331	11,5	
11374,1	11,4	
11417,2	10,8	
11460,2	11,0	
11503,3	11,1	
11546,4	10,9	
11589,5	10,7	
11632,6	9,4	
11675,7	8,5	
11718,8	9,0	
11761,8	8,8	
11804,9	9,2	
11848	9,1	
11891,1	8,6	
11934,2	8,3	
11977,3	7,5	
12020,3	7,0	
12063,4	6,7	
12106,5	6,5	
12149,6	6,7	
12192,7	6,2	
12235,8	6,2	
12278,8	6,0	
12321,9	5,4	
12365	4,4	
12408,1	3,7	
12451,2	3,1	
12494,3	3,4	
12537,3	3,5	
12580,4	2,5	
12623,5	2,5	
12666,6	1,9	
12709,7	1,2	
12752,8	0,3	
12795,8	-0,5	
12838,9	-1,0	
12882	-1,8	
12925,1	-2,2	
12968,2	-2,7	
13011,3	-4,3	
13054,3	-4,7	
13097,4	-4,4	
13140,5	-4,6	
13183,6	-5,4	
13226,7	-5,4	
13269,8	-6,1	
13312,8	-6,2	
13355,9	-5,9	
13399	-6,7	
13442,1	-7,1	
13485,2	-7,4	
13528,3	-7,6	
13571,3	-8,8	
13614,4	-8,7	
13657,5	-8,6	
13700,6	-8,4	
13743,7	-9,2	
13786,8	-9,1	
13829,8	-10,1	
13872,9	-10,8	
13916	-10,2	
13959,1	-10,3	
14002,2	-9,2	
14045,3	-10,0	
14088,4	-9,8	
14131,4	-9,7	
14174,5	-10,0	
14217,6	-9,6	
14260,7	-9,4	
14303,8	-10,1	
14346,9	-9,9	
14389,9	-9,3	
14433	-8,3	
14476,1	-8,2	
14519,2	-7,8	
14562,3	-7,4	
14605,4	-7,1	
14648,4	-7,5	
14691,5	-7,8	
14734,6	-7,5	
14777,7	-6,3	
14820,8	-6,7	
14863,9	-7,3	
14906,9	-7,3	
14950	-7,1	
14993,1	-5,7	
15036,2	-5,5	
15079,3	-6,3	
15122,4	-7,1	
15165,4	-6,3	
15208,5	-5,9	
15251,6	-6,0	
15294,7	-5,7	
15337,8	-5,4	
15380,9	-5,8	
15423,9	-5,8	
15467	-6,4	
15510,1	-7,1	
15553,2	-6,5	
15596,3	-5,2	
15639,4	-5,6	
15682,4	-5,8	
15725,5	-5,8	
15768,6	-5,2	
15811,7	-5,2	
15854,8	-5,2	
15897,9	-5,0	
15940,9	-5,0	
15984	-4,3	
16027,1	-4,6	
16070,2	-4,2	
16113,3	-3,9	
16156,4	-4,8	
16199,4	-4,7	
16242,5	-4,0	
16285,6	-3,7	
16328,7	-3,8	
16371,8	-3,9	
16414,9	-4,1	
16458	-3,3	
16501	-3,4	
16544,1	-3,5	
16587,2	-3,0	
16630,3	-2,8	
16673,4	-3,4	
16716,5	-3,7	
16759,5	-4,0	
16802,6	-3,4	
16845,7	-3,3	
16888,8	-3,2	
16931,9	-3,9	
16975	-3,9	
17018	-3,8	
17061,1	-3,9	
17104,2	-4,9	
17147,3	-5,1	
17190,4	-4,6	
