Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	87,1	
0	-Inf	
43,0836	32,0	
86,1673	38,0	
129,251	37,4	
172,335	35,2	
215,418	33,6	
258,502	30,1	
301,585	33,0	
344,669	32,5	
387,753	34,5	
430,836	35,1	
473,92	34,1	
517,004	36,7	
560,087	33,8	
603,171	38,7	
646,255	49,9	
689,338	50,8	
732,422	45,1	
775,506	44,1	
818,589	40,5	
861,673	44,7	
904,756	54,1	
947,84	77,6	
990,924	86,8	
1034,01	83,6	
1077,09	61,7	
1120,17	48,9	
1163,26	39,2	
1206,34	35,0	
1249,43	33,3	
1292,51	33,1	
1335,59	32,4	
1378,68	28,0	
1421,76	26,8	
1464,84	29,3	
1507,93	27,6	
1551,01	29,1	
1594,09	30,0	
1637,18	29,3	
1680,26	27,3	
1723,35	26,7	
1766,43	28,9	
1809,51	27,0	
1852,6	22,4	
1895,68	21,2	
1938,76	26,0	
1981,85	34,1	
2024,93	33,2	
2068,01	22,1	
2111,1	20,7	
2154,18	19,5	
2197,27	21,6	
2240,35	21,3	
2283,43	20,9	
2326,52	21,4	
2369,6	19,6	
2412,68	20,0	
2455,77	22,8	
2498,85	21,4	
2541,93	18,2	
2585,02	19,7	
2628,1	18,6	
2671,19	19,2	
2714,27	18,6	
2757,35	17,4	
2800,44	17,1	
2843,52	18,3	
2886,6	17,9	
2929,69	20,9	
2972,77	36,9	
3015,85	38,8	
3058,94	27,9	
3102,02	16,0	
3145,11	15,4	
3188,19	16,3	
3231,27	14,9	
3274,36	15,8	
3317,44	16,5	
3360,52	15,6	
3403,61	15,5	
3446,69	15,4	
3489,77	15,2	
3532,86	14,7	
3575,94	15,2	
3619,03	15,8	
3662,11	15,8	
3705,19	15,6	
3748,28	16,1	
3791,36	15,2	
3834,44	15,6	
3877,53	15,9	
3920,61	14,6	
3963,69	23,0	
4006,78	27,1	
4049,86	20,8	
4092,95	13,8	
4136,03	13,8	
4179,11	14,1	
4222,2	12,7	
4265,28	13,1	
4308,36	13,2	
4351,45	12,6	
4394,53	12,6	
4437,62	12,8	
4480,7	12,3	
4523,78	12,4	
4566,87	12,5	
4609,95	13,2	
4653,03	13,3	
4696,12	12,6	
4739,2	11,9	
4782,28	12,3	
4825,37	12,9	
4868,45	12,9	
4911,54	12,8	
4954,62	17,6	
4997,7	23,6	
5040,79	19,7	
5083,87	12,0	
5126,95	12,1	
5170,04	11,9	
5213,12	11,2	
5256,2	11,2	
5299,29	11,5	
5342,37	10,9	
5385,46	10,2	
5428,54	9,9	
5471,62	9,9	
5514,71	10,7	
5557,79	10,3	
5600,87	9,6	
5643,96	9,0	
5687,04	9,0	
5730,12	8,5	
5773,21	8,7	
5816,29	8,4	
5859,38	7,9	
5902,46	7,7	
5945,54	20,9	
5988,63	31,4	
6031,71	29,4	
6074,79	12,1	
6117,88	6,9	
6160,96	6,2	
6204,04	6,1	
6247,13	6,6	
6290,21	6,2	
6333,3	6,0	
6376,38	5,9	
6419,46	6,0	
6462,55	6,4	
6505,63	6,9	
6548,71	7,3	
6591,8	7,3	
6634,88	6,8	
6677,96	7,2	
6721,05	8,7	
6764,13	10,6	
6807,22	11,3	
6850,3	11,0	
6893,38	11,4	
6936,47	13,7	
6979,55	24,2	
7022,63	24,7	
7065,72	16,0	
7108,8	14,8	
7151,88	14,7	
7194,97	15,4	
7238,05	16,2	
7281,14	17,1	
7324,22	17,5	
7367,3	17,8	
7410,39	17,4	
7453,47	17,8	
7496,55	19,0	
7539,64	19,0	
7582,72	18,6	
7625,8	18,5	
7668,89	19,0	
7711,97	19,0	
7755,06	18,3	
7798,14	18,3	
7841,22	18,4	
7884,31	17,5	
7927,39	17,8	
7970,47	19,7	
8013,56	20,7	
8056,64	17,9	
8099,72	16,4	
8142,81	16,0	
8185,89	16,0	
8228,98	15,8	
8272,06	15,9	
8315,14	15,4	
8358,23	14,8	
8401,31	13,8	
8444,39	14,4	
8487,48	13,8	
8530,56	13,6	
8573,64	15,1	
8616,73	15,9	
8659,81	14,4	
8702,9	14,0	
8745,98	14,5	
8789,06	13,9	
8832,15	13,3	
8875,23	14,1	
8918,31	13,5	
8961,4	19,7	
9004,48	24,6	
9047,56	19,7	
9090,65	14,1	
9133,73	13,6	
9176,82	13,7	
9219,9	13,4	
9262,98	14,1	
9306,07	14,4	
9349,15	14,4	
9392,23	14,5	
9435,32	14,2	
9478,4	14,2	
9521,48	13,8	
9564,57	13,9	
9607,65	13,0	
9650,74	13,0	
9693,82	13,5	
9736,9	13,6	
9779,99	14,0	
9823,07	13,6	
9866,15	13,6	
9909,24	13,9	
9952,32	14,2	
9995,4	15,9	
10038,5	14,8	
10081,6	14,3	
10124,7	13,0	
10167,7	12,5	
10210,8	12,9	
10253,9	13,4	
10297	13,5	
10340,1	13,5	
10383,2	12,3	
10426,2	12,6	
10469,3	13,1	
10512,4	12,6	
10555,5	12,8	
10598,6	12,8	
10641,7	13,5	
10684,7	13,3	
10727,8	12,9	
10770,9	12,5	
10814	13,1	
10857,1	12,4	
10900,2	12,5	
10943,2	12,9	
10986,3	13,8	
11029,4	13,5	
11072,5	12,2	
11115,6	12,0	
11158,7	11,9	
11201,7	11,8	
11244,8	11,4	
11287,9	11,5	
11331	10,4	
11374,1	10,5	
11417,2	10,8	
11460,2	10,0	
11503,3	10,8	
11546,4	10,3	
11589,5	10,7	
11632,6	9,9	
11675,7	9,7	
11718,8	9,9	
11761,8	9,3	
11804,9	8,8	
11848	8,5	
11891,1	8,2	
11934,2	8,4	
11977,3	9,1	
12020,3	9,6	
12063,4	7,8	
12106,5	6,6	
12149,6	6,6	
12192,7	6,2	
12235,8	5,7	
12278,8	5,8	
12321,9	5,3	
12365	4,8	
12408,1	4,2	
12451,2	3,5	
12494,3	2,5	
12537,3	2,3	
12580,4	1,9	
12623,5	1,6	
12666,6	1,5	
12709,7	0,2	
12752,8	-0,5	
12795,8	-0,6	
12838,9	-0,9	
12882	-1,2	
12925,1	-1,8	
12968,2	-2,6	
13011,3	-2,8	
13054,3	-3,1	
13097,4	-3,8	
13140,5	-4,8	
13183,6	-5,2	
13226,7	-6,0	
13269,8	-6,0	
13312,8	-6,2	
13355,9	-6,7	
13399	-7,1	
13442,1	-7,3	
13485,2	-8,0	
13528,3	-7,1	
13571,3	-8,1	
13614,4	-9,0	
13657,5	-8,8	
13700,6	-9,1	
13743,7	-9,7	
13786,8	-10,6	
13829,8	-10,7	
13872,9	-10,8	
13916	-10,4	
13959,1	-10,4	
14002,2	-10,5	
14045,3	-9,6	
14088,4	-9,7	
14131,4	-10,2	
14174,5	-10,1	
14217,6	-9,6	
14260,7	-9,5	
14303,8	-9,1	
14346,9	-8,7	
14389,9	-8,0	
14433	-7,7	
14476,1	-8,0	
14519,2	-7,4	
14562,3	-6,6	
14605,4	-6,2	
14648,4	-6,2	
14691,5	-6,4	
14734,6	-6,8	
14777,7	-7,3	
14820,8	-7,0	
14863,9	-7,2	
14906,9	-6,2	
14950	-5,7	
14993,1	-6,5	
15036,2	-6,4	
15079,3	-5,7	
15122,4	-5,9	
15165,4	-6,8	
15208,5	-6,7	
15251,6	-6,8	
15294,7	-6,5	
15337,8	-6,8	
15380,9	-7,2	
15423,9	-6,2	
15467	-6,5	
15510,1	-6,0	
15553,2	-6,1	
15596,3	-6,0	
15639,4	-6,2	
15682,4	-5,6	
15725,5	-5,3	
15768,6	-6,0	
15811,7	-5,4	
15854,8	-4,9	
15897,9	-5,1	
15940,9	-4,6	
15984	-3,9	
16027,1	-3,9	
16070,2	-4,6	
16113,3	-4,4	
16156,4	-4,0	
16199,4	-4,2	
16242,5	-4,6	
16285,6	-3,8	
16328,7	-3,8	
16371,8	-4,0	
16414,9	-4,2	
16458	-4,0	
16501	-4,2	
16544,1	-4,3	
16587,2	-4,4	
16630,3	-3,5	
16673,4	-4,3	
16716,5	-4,3	
16759,5	-4,2	
16802,6	-3,8	
16845,7	-3,2	
16888,8	-3,3	
16931,9	-3,8	
16975	-5,0	
17018	-4,7	
17061,1	-4,7	
17104,2	-4,4	
17147,3	-3,5	
17190,4	-3,4	
