Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	94,5	
0	-Inf	
43,0836	30,6	
86,1673	38,2	
129,251	37,1	
172,335	35,1	
215,418	32,4	
258,502	36,0	
301,585	40,8	
344,669	48,9	
387,753	58,7	
430,836	74,9	
473,92	92,1	
517,004	93,9	
560,087	82,5	
603,171	64,4	
646,255	54,8	
689,338	49,6	
732,422	45,2	
775,506	41,2	
818,589	36,6	
861,673	33,8	
904,756	30,7	
947,84	41,0	
990,924	50,0	
1034,01	46,9	
1077,09	29,1	
1120,17	27,1	
1163,26	21,7	
1206,34	21,8	
1249,43	25,1	
1292,51	25,5	
1335,59	23,8	
1378,68	22,3	
1421,76	23,0	
1464,84	44,1	
1507,93	47,9	
1551,01	39,7	
1594,09	25,8	
1637,18	25,8	
1680,26	24,9	
1723,35	25,1	
1766,43	20,5	
1809,51	19,0	
1852,6	18,4	
1895,68	20,6	
1938,76	22,0	
1981,85	22,2	
2024,93	21,8	
2068,01	20,5	
2111,1	17,7	
2154,18	17,6	
2197,27	18,8	
2240,35	17,7	
2283,43	18,6	
2326,52	17,3	
2369,6	16,1	
2412,68	16,9	
2455,77	18,1	
2498,85	21,9	
2541,93	18,9	
2585,02	15,8	
2628,1	16,4	
2671,19	16,6	
2714,27	17,2	
2757,35	17,9	
2800,44	17,3	
2843,52	16,6	
2886,6	16,1	
2929,69	15,7	
2972,77	16,2	
3015,85	15,9	
3058,94	14,7	
3102,02	15,2	
3145,11	15,0	
3188,19	14,5	
3231,27	14,6	
3274,36	14,6	
3317,44	14,8	
3360,52	15,1	
3403,61	15,8	
3446,69	16,4	
3489,77	21,2	
3532,86	19,4	
3575,94	16,1	
3619,03	15,0	
3662,11	14,7	
3705,19	13,4	
3748,28	14,2	
3791,36	14,3	
3834,44	14,3	
3877,53	14,3	
3920,61	14,8	
3963,69	15,7	
4006,78	16,3	
4049,86	13,0	
4092,95	13,0	
4136,03	12,4	
4179,11	13,2	
4222,2	13,4	
4265,28	13,0	
4308,36	13,2	
4351,45	12,9	
4394,53	13,0	
4437,62	18,9	
4480,7	31,5	
4523,78	31,5	
4566,87	18,5	
4609,95	12,8	
4653,03	12,4	
4696,12	11,3	
4739,2	11,2	
4782,28	11,1	
4825,37	11,1	
4868,45	11,9	
4911,54	11,9	
4954,62	11,1	
4997,7	12,0	
5040,79	11,7	
5083,87	11,2	
5126,95	10,8	
5170,04	10,6	
5213,12	11,0	
5256,2	11,1	
5299,29	11,2	
5342,37	10,8	
5385,46	10,9	
5428,54	10,3	
5471,62	10,5	
5514,71	10,2	
5557,79	9,8	
5600,87	9,9	
5643,96	9,9	
5687,04	9,1	
5730,12	9,0	
5773,21	8,4	
5816,29	8,2	
5859,38	8,1	
5902,46	7,1	
5945,54	7,3	
5988,63	8,4	
6031,71	7,6	
6074,79	6,6	
6117,88	6,5	
6160,96	6,4	
6204,04	6,4	
6247,13	6,3	
6290,21	5,8	
6333,3	6,2	
6376,38	5,4	
6419,46	6,0	
6462,55	9,9	
6505,63	14,1	
6548,71	9,9	
6591,8	6,8	
6634,88	7,2	
6677,96	8,3	
6721,05	9,3	
6764,13	10,0	
6807,22	10,8	
6850,3	10,6	
6893,38	10,9	
6936,47	11,6	
6979,55	13,6	
7022,63	14,9	
7065,72	13,9	
7108,8	14,4	
7151,88	15,7	
7194,97	15,8	
7238,05	15,6	
7281,14	16,6	
7324,22	16,6	
7367,3	16,5	
7410,39	17,0	
7453,47	18,0	
7496,55	18,8	
7539,64	17,6	
7582,72	18,3	
7625,8	18,8	
7668,89	18,9	
7711,97	18,4	
7755,06	17,8	
7798,14	17,8	
7841,22	17,6	
7884,31	18,1	
7927,39	17,7	
7970,47	17,8	
8013,56	17,7	
8056,64	17,6	
8099,72	17,1	
8142,81	16,4	
8185,89	16,0	
8228,98	16,0	
8272,06	15,9	
8315,14	15,4	
8358,23	15,7	
8401,31	15,0	
8444,39	15,1	
8487,48	19,4	
8530,56	18,1	
8573,64	14,7	
8616,73	14,5	
8659,81	14,2	
8702,9	14,0	
8745,98	13,1	
8789,06	12,7	
8832,15	13,2	
8875,23	13,4	
8918,31	14,0	
8961,4	13,5	
9004,48	13,1	
9047,56	13,6	
9090,65	14,0	
9133,73	13,6	
9176,82	13,9	
9219,9	13,6	
9262,98	14,0	
9306,07	13,8	
9349,15	13,1	
9392,23	13,6	
9435,32	13,1	
9478,4	13,5	
9521,48	13,7	
9564,57	14,0	
9607,65	13,6	
9650,74	13,1	
9693,82	13,4	
9736,9	13,3	
9779,99	13,1	
9823,07	12,8	
9866,15	12,5	
9909,24	13,2	
9952,32	13,1	
9995,4	12,7	
10038,5	12,3	
10081,6	12,9	
10124,7	13,6	
10167,7	13,4	
10210,8	13,6	
10253,9	13,1	
10297	13,8	
10340,1	13,3	
10383,2	12,9	
10426,2	13,5	
10469,3	14,3	
10512,4	14,4	
10555,5	12,9	
10598,6	12,5	
10641,7	12,1	
10684,7	11,9	
10727,8	11,4	
10770,9	11,9	
10814	12,9	
10857,1	12,5	
10900,2	12,6	
10943,2	12,9	
10986,3	12,4	
11029,4	12,6	
11072,5	11,6	
11115,6	11,3	
11158,7	11,5	
11201,7	11,8	
11244,8	11,5	
11287,9	11,3	
11331	11,5	
11374,1	10,4	
11417,2	10,3	
11460,2	11,0	
11503,3	11,3	
11546,4	10,9	
11589,5	10,3	
11632,6	8,9	
11675,7	9,3	
11718,8	9,6	
11761,8	9,2	
11804,9	9,1	
11848	9,0	
11891,1	8,3	
11934,2	7,9	
11977,3	6,8	
12020,3	6,6	
12063,4	7,0	
12106,5	5,8	
12149,6	6,0	
12192,7	6,1	
12235,8	5,1	
12278,8	5,1	
12321,9	5,1	
12365	4,4	
12408,1	4,1	
12451,2	3,5	
12494,3	2,9	
12537,3	2,5	
12580,4	2,3	
12623,5	1,5	
12666,6	1,1	
12709,7	0,6	
12752,8	-1,0	
12795,8	-0,7	
12838,9	-1,4	
12882	-1,8	
12925,1	-1,7	
12968,2	-2,4	
13011,3	-3,4	
13054,3	-4,3	
13097,4	-5,1	
13140,5	-5,3	
13183,6	-5,9	
13226,7	-5,5	
13269,8	-5,7	
13312,8	-5,7	
13355,9	-6,4	
13399	-6,9	
13442,1	-7,8	
13485,2	-8,1	
13528,3	-8,3	
13571,3	-8,6	
13614,4	-8,8	
13657,5	-9,1	
13700,6	-9,3	
13743,7	-10,0	
13786,8	-10,2	
13829,8	-9,9	
13872,9	-9,5	
13916	-9,8	
13959,1	-10,1	
14002,2	-10,6	
14045,3	-10,1	
14088,4	-9,7	
14131,4	-9,6	
14174,5	-9,6	
14217,6	-9,7	
14260,7	-9,1	
14303,8	-8,8	
14346,9	-9,0	
14389,9	-7,8	
14433	-7,4	
14476,1	-7,7	
14519,2	-7,7	
14562,3	-7,9	
14605,4	-6,7	
14648,4	-5,9	
14691,5	-6,2	
14734,6	-6,8	
14777,7	-7,5	
14820,8	-6,7	
14863,9	-6,3	
14906,9	-6,8	
14950	-6,3	
14993,1	-5,9	
15036,2	-6,1	
15079,3	-6,4	
15122,4	-6,5	
15165,4	-6,4	
15208,5	-6,5	
15251,6	-6,9	
15294,7	-6,3	
15337,8	-5,5	
15380,9	-5,1	
15423,9	-5,5	
15467	-5,7	
15510,1	-6,1	
15553,2	-5,6	
15596,3	-5,8	
15639,4	-5,6	
15682,4	-5,8	
15725,5	-5,9	
15768,6	-5,9	
15811,7	-5,2	
15854,8	-5,7	
15897,9	-5,4	
15940,9	-4,8	
15984	-5,0	
16027,1	-4,4	
16070,2	-4,1	
16113,3	-4,4	
16156,4	-4,2	
16199,4	-4,4	
16242,5	-4,0	
16285,6	-4,1	
16328,7	-4,3	
16371,8	-4,3	
16414,9	-4,0	
16458	-4,8	
16501	-4,3	
16544,1	-3,2	
16587,2	-3,6	
16630,3	-4,0	
16673,4	-3,4	
16716,5	-3,3	
16759,5	-3,5	
16802,6	-4,2	
16845,7	-4,0	
16888,8	-3,8	
16931,9	-4,1	
16975	-4,1	
17018	-3,7	
17061,1	-4,2	
17104,2	-4,5	
17147,3	-4,9	
17190,4	-4,4	
