x_log y_smooth
1787.588752 73.918585
1796.274506 73.920217
1805.002464 73.921547
1813.772830 73.922574
1822.585811 73.923299
1831.441613 73.923720
1840.340445 73.923839
1849.282516 73.923653
1858.268036 73.923163
1867.297215 73.922369
1876.370267 73.921270
1885.487403 73.919865
1894.648840 73.918155
1903.854791 73.916139
1913.105473 73.913816
1922.401103 73.911187
1931.741900 73.908251
1941.128083 73.905007
1950.559873 73.901455
1960.037492 73.897595
1969.561161 73.893426
1979.131105 73.888949
1988.747549 73.884162
1998.410718 73.879065
2008.120840 73.873659
2017.878143 73.867942
2027.682855 73.861914
2037.535208 73.855574
2047.435433 73.848924
2057.383762 73.841961
2067.380429 73.834686
2077.425669 73.827098
2087.519719 73.819198
2097.662814 73.810984
2107.855194 73.802456
2118.097098 73.793614
2128.388767 73.784457
2138.730442 73.774986
2149.122367 73.765199
2159.564785 73.755097
2170.057941 73.744679
2180.602084 73.733944
2191.197459 73.722893
2201.844317 73.711524
2212.542907 73.699838
2223.293480 73.687834
2234.096290 73.675512
2244.951590 73.662872
2255.859634 73.649912
2266.820680 73.636633
2277.834985 73.623035
2288.902808 73.609116
2300.024408 73.594877
2311.200047 73.580317
2322.429988 73.565436
2333.714494 73.550233
2345.053831 73.534709
2356.448265 73.518862
2367.898063 73.502693
2379.403495 73.486200
2390.964831 73.469384
2402.582343 73.452245
2414.256303 73.434781
2425.986986 73.416993
2437.774668 73.398880
2449.619625 73.380441
2461.522136 73.361677
2473.482480 73.342587
2485.500938 73.323171
2497.577794 73.303428
2509.713329 73.283358
2521.907831 73.262960
2534.161584 73.242235
2546.474878 73.221181
2558.848001 73.199799
2571.281244 73.178088
2583.774899 73.156048
2596.329260 73.133678
2608.944621 73.110978
2621.621279 73.087947
2634.359533 73.064586
2647.159680 73.040894
2660.022023 73.016870
2672.946862 72.992514
2685.934503 72.967826
2698.985249 72.942805
2712.099408 72.917451
2725.277288 72.891764
2738.519197 72.865743
2751.825449 72.839388
2765.196354 72.812699
2778.632227 72.785674
2792.133385 72.758315
2805.700143 72.730620
2819.332821 72.702589
2833.031740 72.674221
2846.797220 72.645517
2860.629586 72.616476
2874.529162 72.587097
2888.496275 72.557381
2902.531253 72.527326
2916.634426 72.496933
2930.806125 72.466201
2945.046684 72.435130
2959.356436 72.403719
2973.735718 72.371968
2988.184868 72.339876
3002.704225 72.307444
3017.294131 72.274671
3031.954928 72.241556
3046.686961 72.208099
3061.490575 72.174300
3076.366119 72.140159
3091.313942 72.105674
3106.334396 72.070847
3121.427832 72.035675
3136.594607 72.000159
3151.835075 71.964299
3167.149596 71.928094
3182.538529 71.891544
3198.002236 71.854648
3213.541079 71.817406
3229.155425 71.779818
3244.845639 71.741884
3260.612091 71.703602
3276.455151 71.664973
3292.375191 71.625996
3308.372585 71.586671
3324.447710 71.546997
3340.600942 71.506975
3356.832662 71.466603
3373.143250 71.425881
3389.533090 71.384810
3406.002567 71.343388
3422.552068 71.301615
3439.181981 71.259492
3455.892698 71.217017
3472.684611 71.174190
3489.558115 71.131010
3506.513606 71.087478
3523.551482 71.043594
3540.672144 70.999355
3557.875994 70.954764
3575.163436 70.909818
3592.534876 70.864517
3609.990723 70.818862
3627.531387 70.772852
3645.157279 70.726486
3662.868814 70.679764
3680.666408 70.632686
3698.550479 70.585251
3716.521447 70.537459
3734.579735 70.489310
3752.725767 70.440803
3770.959969 70.391938
3789.282769 70.342714
3807.694599 70.293132
3826.195890 70.243190
3844.787077 70.192889
3863.468598 70.142227
3882.240891 70.091206
3901.104396 70.039823
3920.059559 69.988080
3939.106822 69.935975
3958.246635 69.883508
3977.479447 69.830679
3996.805709 69.777487
4016.225877 69.723932
4035.740405 69.670014
4055.349753 69.615733
4075.054381 69.561087
4094.854753 69.506077
4114.751333 69.450702
4134.744589 69.394962
4154.834990 69.338857
4175.023009 69.282385
4195.309121 69.225548
4215.693801 69.168343
4236.177528 69.110772
4256.760784 69.052833
4277.444053 68.994526
4298.227820 68.935852
4319.112574 68.876809
4340.098805 68.817397
4361.187007 68.757616
4382.377675 68.697465
4403.671306 68.636944
4425.068401 68.576053
4446.569464 68.514791
4468.174998 68.453158
4489.885512 68.391154
4511.701516 68.328777
4533.623522 68.266029
4555.652045 68.202908
