x_log y_smooth
460.731893 56.487556
462.966485 56.567123
465.211915 56.646561
467.468236 56.725869
469.735500 56.805048
472.013760 56.884098
474.303071 56.963017
476.603484 57.041807
478.915055 57.120467
481.237837 57.198996
483.571885 57.277395
485.917253 57.355664
488.273997 57.433803
490.642171 57.511810
493.021830 57.589687
495.413032 57.667433
497.815831 57.745047
500.230283 57.822531
502.656446 57.899883
505.094376 57.977104
507.544131 58.054193
510.005767 58.131150
512.479341 58.207976
514.964914 58.284669
517.462541 58.361231
519.972282 58.437660
522.494195 58.513957
525.028340 58.590121
527.574776 58.666152
530.133563 58.742051
532.704759 58.817817
535.288426 58.893450
537.884625 58.968949
540.493415 59.044316
543.114858 59.119548
545.749015 59.194648
548.395948 59.269613
551.055719 59.344445
553.728390 59.419143
556.414023 59.493706
559.112683 59.568136
561.824431 59.642431
564.549331 59.716591
567.287447 59.790617
570.038844 59.864508
572.803585 59.938264
575.581735 60.011885
578.373359 60.085371
581.178524 60.158722
583.997293 60.231937
586.829734 60.305017
589.675912 60.377961
592.535895 60.450770
595.409748 60.523442
598.297540 60.595978
601.199339 60.668378
604.115211 60.740642
607.045225 60.812769
609.989451 60.884760
612.947956 60.956613
615.920810 61.028330
618.908083 61.099910
621.909844 61.171353
624.926164 61.242659
627.957113 61.313827
631.002763 61.384858
634.063185 61.455751
637.138450 61.526506
640.228630 61.597123
643.333798 61.667602
646.454026 61.737944
649.589388 61.808146
652.739956 61.878211
655.905805 61.948136
659.087009 62.017923
662.283641 62.087571
665.495778 62.157081
668.723494 62.226451
671.966865 62.295681
675.225966 62.364773
678.500874 62.433725
681.791666 62.502537
685.098418 62.571210
688.421209 62.639742
691.760115 62.708135
695.115215 62.776388
698.486588 62.844500
701.874313 62.912472
705.278468 62.980303
708.699133 63.047993
712.136390 63.115543
715.590317 63.182952
719.060996 63.250219
722.548508 63.317346
726.052935 63.384331
729.574358 63.451175
733.112861 63.517877
736.668526 63.584437
740.241437 63.650855
743.831676 63.717132
747.439328 63.783266
751.064478 63.849258
754.707210 63.915108
758.367609 63.980815
762.045762 64.046379
765.741754 64.111801
769.455672 64.177080
773.187603 64.242215
776.937634 64.307208
780.705853 64.372057
784.492349 64.436763
788.297209 64.501325
792.120523 64.565743
795.962381 64.630018
799.822872 64.694148
803.702086 64.758135
807.600116 64.821977
811.517051 64.885675
815.452983 64.949228
819.408005 65.012637
823.382210 65.075901
827.375689 65.139020
831.388538 65.201994
835.420849 65.264823
839.472717 65.327506
843.544237 65.390045
847.635504 65.452437
851.746615 65.514684
855.877664 65.576785
860.028750 65.638740
864.199968 65.700549
868.391418 65.762212
872.603196 65.823729
876.835402 65.885099
881.088135 65.946322
885.361494 66.007399
889.655578 66.068329
893.970490 66.129111
898.306329 66.189747
902.663198 66.250236
907.041198 66.310577
911.440431 66.370770
915.861001 66.430816
920.303011 66.490714
924.766566 66.550464
929.251769 66.610066
933.758726 66.669520
938.287542 66.728825
942.838323 66.787982
947.411176 66.846991
952.006207 66.905851
956.623525 66.964562
961.263237 67.023124
965.925453 67.081536
970.610280 67.139800
975.317829 67.197914
980.048211 67.255879
984.801535 67.313694
989.577913 67.371359
994.377457 67.428875
999.200280 67.486240
1004.046493 67.543455
1008.916211 67.600520
1013.809548 67.657433
1018.726618 67.714190
1023.667536 67.770787
1028.632418 67.827218
1033.621380 67.883481
1038.634539 67.939571
1043.672012 67.995483
1048.733917 68.051213
1053.820374 68.106757
1058.931500 68.162110
1064.067415 68.217269
1069.228240 68.272228
1074.414096 68.326985
1079.625103 68.381533
1084.861384 68.435870
1090.123062 68.489990
1095.410259 68.543890
1100.723100 68.597565
1106.061709 68.651010
1111.426210 68.704222
1116.816729 68.757197
1122.233394 68.809929
1127.676329 68.862415
1133.145663 68.914650
1138.641524 68.966630
1144.164040 69.018351
1149.713341 69.069809
1155.289557 69.120998
1160.892818 69.171916
1166.523255 69.222556
1172.181001 69.272916
1177.866187 69.322991
1183.578946 69.372777
1189.319413 69.422269
1195.087722 69.471463
1200.884008 69.520354
1206.708406 69.568939
1212.561053 69.617213
1218.442086 69.665172
1224.351642 69.712812
1230.289860 69.760127
1236.256880 69.807115
1242.252840 69.853770
1248.277880 69.900088
1254.332143 69.946066
1260.415770 69.991698
1266.528902 70.036980
1272.671684 70.081909
1278.844259 70.126479
1285.046772 70.170687
1291.279367 70.214528
1297.542191 70.257999
1303.835390 70.301093
1310.159112 70.343808
1316.513505 70.386139
1322.898717 70.428082
1329.314897 70.469632
1335.762197 70.510785
1342.240767 70.551537
1348.750758 70.591883
1355.292324 70.631820
1361.865617 70.671342
1368.470790 70.710447
1375.108000 70.749128
1381.777401 70.787382
1388.479148 70.825205
1395.213400 70.862593
1401.980314 70.899541
1408.780048 70.936044
1415.612761 70.972099
1422.478613 71.007701
1429.377766 71.042846
1436.310379 71.077529
1443.276617 71.111747
1450.276642 71.145495
1457.310617 71.178768
1464.378708 71.211563
1471.481080 71.243875
1478.617899 71.275700
1485.789332 71.307033
1492.995547 71.337871
1500.236713 71.368208
1507.513000 71.398041
1514.824577 71.427365
1522.171615 71.456176
1529.554288 71.484470
1536.972767 71.512242
1544.427227 71.539489
1551.917842 71.566205
1559.444786 71.592386
1567.008237 71.618029
1574.608372 71.643129
1582.245367 71.667681
1589.919403 71.691681
1597.630659 71.715126
1605.379315 71.738010
1613.165553 71.760330
1620.989554 71.782080
1628.851503 71.803258
1636.751583 71.823857
1644.689979 71.843875
1652.666877 71.863307
1660.682464 71.882149
1668.736927 71.900396
1676.830455 71.918043
1684.963237 71.935088
1693.135464 71.951524
1701.347327 71.967349
1709.599019 71.982558
1717.890732 71.997146
1726.222660 72.011109
1734.594999 72.024443
1743.007945 72.037144
1751.461694 72.049207
1759.956445 72.060628
1768.492396 72.071402
1777.069747 72.081526
1785.688699 72.090995
1794.349454 72.099805
1803.052214 72.107951
1811.797183 72.115430
1820.584567 72.122236
1829.414570 72.128366
1838.287399 72.133815
1847.203262 72.138579
1856.162369 72.142654
1865.164927 72.146035
1874.211149 72.148718
1883.301246 72.150699
1892.435431 72.151973
1901.613917 72.152536
1910.836920 72.152385
1920.104655 72.151514
1929.417340 72.149919
1938.775192 72.147596
1948.178430 72.144541
1957.627275 72.140749
1967.121948 72.136216
1976.662671 72.130938
1986.249667 72.124910
1995.883161 72.118129
2005.563378 72.110589
2015.290545 72.102287
2025.064890 72.093219
2034.886642 72.083379
2044.756030 72.072764
2054.673285 72.061369
2064.638640 72.049190
2074.652327 72.036223
2084.714582 72.022463
2094.825640 72.007907
2104.985738 71.992549
2115.195113 71.976386
2125.454004 71.959413
2135.762652 71.941626
2146.121298 71.923021
2156.530184 71.903593
2166.989554 71.883339
2177.499653 71.862252
2188.060727 71.840331
2198.673024 71.817569
2209.336790 71.793964
2220.052278 71.769509
2230.819736 71.744203
2241.639417 71.718039
2252.511575 71.691013
2263.436464 71.663122
2274.414339 71.634361
2285.445459 71.604726
2296.530080 71.574213
2307.668462 71.542816
2318.860867 71.510532
2330.107556 71.477357
2341.408793 71.443286
2352.764841 71.408315
2364.175968 71.372439
2375.642439 71.335655
2387.164524 71.297958
2398.742492 71.259344
2410.376614 71.219808
2422.067163 71.179346
2433.814412 71.137954
2445.618636 71.095628
2457.480112 71.052363
2469.399117 71.008154
2481.375931 70.962999
2493.410833 70.916891
2505.504105 70.869828
2517.656031 70.821805
2529.866895 70.772816
2542.136982 70.722859
2554.466581 70.671929
2566.855980 70.620022
2579.305468 70.567132
2591.815337 70.513257
2604.385880 70.458391
2617.017392 70.402530
2629.710168 70.345671
2642.464504 70.287808
2655.280701 70.228937
2668.159057 70.169055
2681.099874 70.108157
2694.103456 70.046238
2707.170106 69.983294
2720.300131 69.919321
2733.493837 69.854315
2746.751534 69.788271
2760.073533 69.721185
2773.460144 69.653053
2786.911681 69.583871
2800.428460 69.513633
2814.010796 69.442336
2827.659008 69.369976
2841.373414 69.296548
2855.154338 69.222048
2869.002099 69.146471
2882.917024 69.069814
2896.899437 68.992072
2910.949667 68.913240
2925.068041 68.833315
2939.254891 68.752292
2953.510548 68.670167
2967.835346 68.586935
2982.229621 68.502593
2996.693710 68.417135
3011.227951 68.330560
3025.832684 68.242867
3040.508251 68.154060
3055.254997 68.064142
3070.073265 67.973114
3084.963403 67.880980
3099.925760 67.787743
3114.960686 67.693404
3130.068533 67.597966
3145.249654 67.501433
3160.504404 67.403806
3175.833142 67.305088
3191.236226 67.205282
3206.714016 67.104391
3222.266874 67.002416
3237.895166 66.899361
3253.599256 66.795228
3269.379512 66.690020
3285.236304 66.583739
3301.170003 66.476388
3317.180982 66.367970
3333.269616 66.258487
3349.436280 66.147942
3365.681355 66.036337
3382.005220 65.923675
3398.408257 65.809958
3414.890851 65.695190
3431.453386 65.579372
3448.096251 65.462508
3464.819836 65.344600
3481.624532 65.225650
3498.510732 65.105662
3515.478831 64.984637
3532.529228 64.862578
3549.662320 64.739489
