x_log y_smooth
462.133232 66.391636
464.388522 66.469978
466.654818 66.548116
468.932174 66.626049
471.220643 66.703778
473.520281 66.781302
475.831142 66.858621
478.153279 66.935736
480.486750 67.012645
482.831608 67.089350
485.187909 67.165849
487.555709 67.242144
489.935065 67.318233
492.326033 67.394117
494.728668 67.469795
497.143029 67.545268
499.569173 67.620536
502.007156 67.695598
504.457037 67.770454
506.918875 67.845105
509.392726 67.919550
511.878650 67.993789
514.376706 68.067822
516.886953 68.141649
519.409450 68.215270
521.944257 68.288684
524.491435 68.361892
527.051043 68.434894
529.623143 68.507690
532.207795 68.580279
534.805061 68.652661
537.415001 68.724837
540.037679 68.796806
542.673156 68.868568
545.321494 68.940123
547.982757 69.011472
550.657007 69.082613
553.344308 69.153547
556.044723 69.224274
558.758317 69.294793
561.485154 69.365106
564.225298 69.435210
566.978814 69.505108
569.745769 69.574797
572.526226 69.644279
575.320252 69.713553
578.127914 69.782620
580.949278 69.851478
583.784410 69.920129
586.633379 69.988571
589.496250 70.056805
592.373093 70.124831
595.263976 70.192649
598.168967 70.260259
601.088134 70.327660
604.021548 70.394852
606.969277 70.461836
609.931391 70.528611
612.907961 70.595177
615.899057 70.661535
618.904751 70.727683
621.925112 70.793623
624.960214 70.859353
628.010127 70.924875
631.074925 70.990187
634.154679 71.055290
637.249463 71.120183
640.359350 71.184867
643.484413 71.249342
646.624728 71.313607
649.780368 71.377662
652.951408 71.441507
656.137923 71.505143
659.339989 71.568568
662.557682 71.631784
665.791077 71.694789
669.040252 71.757585
672.305283 71.820170
675.586249 71.882545
678.883226 71.944709
682.196293 72.006663
685.525528 72.068406
688.871011 72.129939
692.232820 72.191261
695.611035 72.252373
699.005736 72.313273
702.417005 72.373963
705.844920 72.434441
709.289565 72.494709
712.751020 72.554765
716.229368 72.614610
719.724690 72.674244
723.237070 72.733666
726.766592 72.792877
730.313338 72.851876
733.877392 72.910664
737.458840 72.969240
741.057766 73.027604
744.674256 73.085756
748.308394 73.143697
751.960268 73.201425
755.629963 73.258941
759.317567 73.316245
763.023168 73.373337
766.746852 73.430216
770.488708 73.486884
774.248826 73.543338
778.027293 73.599580
781.824200 73.655610
785.639637 73.711426
789.473693 73.767030
793.326461 73.822421
797.198030 73.877599
801.088494 73.932564
804.997943 73.987316
808.926472 74.041855
812.874172 74.096181
816.841138 74.150293
820.827463 74.204192
824.833242 74.257877
828.858571 74.311349
832.903543 74.364607
836.968255 74.417651
841.052804 74.470482
845.157287 74.523098
849.281800 74.575501
853.426441 74.627690
857.591309 74.679664
