Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	89,9	
0	-Inf	
43,0836	34,5	
86,1673	39,9	
129,251	40,3	
172,335	33,5	
215,418	28,6	
258,502	26,0	
301,585	27,6	
344,669	28,9	
387,753	27,8	
430,836	28,2	
473,92	32,5	
517,004	34,7	
560,087	40,5	
603,171	46,7	
646,255	58,0	
689,338	76,2	
732,422	88,9	
775,506	88,1	
818,589	72,5	
861,673	56,9	
904,756	48,1	
947,84	41,4	
990,924	36,1	
1034,01	32,3	
1077,09	29,1	
1120,17	25,2	
1163,26	23,2	
1206,34	22,4	
1249,43	20,6	
1292,51	18,1	
1335,59	18,3	
1378,68	16,5	
1421,76	18,5	
1464,84	34,1	
1507,93	37,9	
1551,01	29,7	
1594,09	19,6	
1637,18	18,3	
1680,26	17,0	
1723,35	16,4	
1766,43	16,9	
1809,51	18,0	
1852,6	18,2	
1895,68	17,6	
1938,76	20,3	
1981,85	18,6	
2024,93	15,3	
2068,01	15,0	
2111,1	14,7	
2154,18	16,6	
2197,27	22,2	
2240,35	30,4	
2283,43	27,8	
2326,52	15,6	
2369,6	13,8	
2412,68	15,4	
2455,77	16,0	
2498,85	15,1	
2541,93	15,1	
2585,02	15,3	
2628,1	15,9	
2671,19	16,4	
2714,27	15,5	
2757,35	15,2	
2800,44	15,7	
2843,52	16,0	
2886,6	15,2	
2929,69	14,8	
2972,77	19,3	
3015,85	21,0	
3058,94	15,5	
3102,02	14,4	
3145,11	15,0	
3188,19	15,8	
3231,27	15,5	
3274,36	14,2	
3317,44	13,9	
3360,52	14,5	
3403,61	14,5	
3446,69	15,2	
3489,77	14,1	
3532,86	13,5	
3575,94	14,9	
3619,03	14,8	
3662,11	15,1	
3705,19	24,9	
3748,28	31,6	
3791,36	26,8	
3834,44	14,0	
3877,53	13,8	
3920,61	13,7	
3963,69	13,5	
4006,78	12,3	
4049,86	11,4	
4092,95	12,7	
4136,03	13,4	
4179,11	13,7	
4222,2	13,3	
4265,28	13,0	
4308,36	13,3	
4351,45	13,1	
4394,53	12,9	
4437,62	12,1	
4480,7	18,6	
4523,78	18,6	
4566,87	12,8	
4609,95	12,8	
4653,03	12,1	
4696,12	11,7	
4739,2	10,6	
4782,28	10,8	
4825,37	11,3	
4868,45	11,8	
4911,54	11,0	
4954,62	10,5	
4997,7	10,6	
5040,79	10,3	
5083,87	10,8	
5126,95	10,8	
5170,04	10,7	
5213,12	13,9	
5256,2	15,9	
5299,29	12,3	
5342,37	10,3	
5385,46	10,8	
5428,54	11,2	
5471,62	9,9	
5514,71	10,1	
5557,79	10,6	
5600,87	10,4	
5643,96	10,1	
5687,04	9,7	
5730,12	9,2	
5773,21	9,4	
5816,29	9,0	
5859,38	8,1	
5902,46	7,9	
5945,54	7,4	
5988,63	7,0	
6031,71	6,4	
6074,79	5,8	
6117,88	5,9	
6160,96	6,0	
6204,04	6,5	
6247,13	4,9	
6290,21	4,5	
6333,3	5,8	
6376,38	6,0	
6419,46	5,6	
6462,55	6,1	
6505,63	6,1	
6548,71	6,6	
6591,8	7,0	
6634,88	8,2	
6677,96	9,7	
6721,05	18,3	
6764,13	21,1	
6807,22	13,4	
6850,3	11,7	
6893,38	12,8	
6936,47	12,7	
6979,55	13,6	
7022,63	14,2	
7065,72	15,3	
7108,8	14,8	
7151,88	14,9	
7194,97	15,4	
7238,05	15,7	
7281,14	16,2	
7324,22	16,6	
7367,3	16,4	
7410,39	16,8	
7453,47	17,7	
7496,55	18,1	
7539,64	18,1	
7582,72	18,1	
7625,8	18,1	
7668,89	17,2	
7711,97	18,1	
7755,06	18,4	
7798,14	18,6	
7841,22	18,2	
7884,31	17,9	
7927,39	16,7	
7970,47	18,0	
8013,56	17,5	
8056,64	17,5	
8099,72	17,0	
8142,81	15,6	
8185,89	15,8	
8228,98	16,5	
8272,06	15,9	
8315,14	15,3	
8358,23	15,4	
8401,31	14,8	
8444,39	14,2	
8487,48	14,0	
8530,56	14,0	
8573,64	14,4	
8616,73	14,3	
8659,81	12,9	
8702,9	13,5	
8745,98	14,0	
8789,06	13,3	
8832,15	13,2	
8875,23	14,3	
8918,31	13,6	
8961,4	13,0	
9004,48	13,4	
9047,56	12,5	
9090,65	12,2	
9133,73	12,5	
9176,82	12,7	
9219,9	13,1	
9262,98	13,5	
9306,07	13,6	
9349,15	14,1	
9392,23	14,2	
9435,32	14,0	
9478,4	13,1	
9521,48	13,5	
9564,57	13,8	
9607,65	13,9	
9650,74	14,0	
9693,82	14,7	
9736,9	14,5	
9779,99	14,0	
9823,07	13,3	
9866,15	13,3	
9909,24	12,2	
9952,32	11,9	
9995,4	11,8	
10038,5	12,6	
10081,6	12,9	
10124,7	13,1	
10167,7	13,3	
10210,8	13,5	
10253,9	14,2	
10297	13,2	
10340,1	13,0	
10383,2	13,2	
10426,2	12,9	
10469,3	13,0	
10512,4	13,2	
10555,5	12,2	
10598,6	11,9	
10641,7	13,0	
10684,7	13,3	
10727,8	12,6	
10770,9	11,9	
10814	11,4	
10857,1	12,0	
10900,2	12,8	
10943,2	12,8	
10986,3	12,4	
11029,4	12,6	
11072,5	11,9	
11115,6	12,4	
11158,7	12,9	
11201,7	11,8	
11244,8	11,2	
11287,9	11,6	
11331	11,3	
11374,1	11,0	
11417,2	10,5	
11460,2	10,0	
11503,3	10,8	
11546,4	10,5	
11589,5	10,2	
11632,6	9,9	
11675,7	9,1	
11718,8	9,7	
11761,8	10,1	
11804,9	9,7	
11848	8,9	
11891,1	8,7	
11934,2	7,6	
11977,3	8,0	
12020,3	7,3	
12063,4	7,3	
12106,5	6,9	
12149,6	6,3	
12192,7	6,7	
12235,8	5,7	
12278,8	5,0	
12321,9	4,8	
12365	5,5	
12408,1	5,5	
12451,2	3,9	
12494,3	2,7	
12537,3	3,0	
12580,4	2,4	
12623,5	2,5	
12666,6	1,3	
12709,7	0,9	
12752,8	-0,5	
12795,8	-0,3	
12838,9	-0,8	
12882	-1,5	
12925,1	-2,1	
12968,2	-2,8	
13011,3	-2,6	
13054,3	-3,1	
13097,4	-3,7	
13140,5	-4,7	
13183,6	-5,6	
13226,7	-7,3	
13269,8	-6,5	
13312,8	-5,6	
13355,9	-6,8	
13399	-8,0	
13442,1	-7,4	
13485,2	-7,5	
13528,3	-8,1	
13571,3	-8,8	
13614,4	-8,7	
13657,5	-9,1	
13700,6	-9,9	
13743,7	-9,3	
13786,8	-9,0	
13829,8	-9,7	
13872,9	-9,4	
13916	-9,9	
13959,1	-10,0	
14002,2	-10,2	
14045,3	-10,8	
14088,4	-10,0	
14131,4	-10,5	
14174,5	-9,8	
14217,6	-9,2	
14260,7	-9,1	
14303,8	-8,9	
14346,9	-8,9	
14389,9	-8,7	
14433	-8,1	
14476,1	-7,4	
14519,2	-8,1	
14562,3	-7,9	
14605,4	-8,1	
14648,4	-8,2	
14691,5	-7,2	
14734,6	-7,5	
14777,7	-7,0	
14820,8	-6,6	
14863,9	-5,9	
14906,9	-6,8	
14950	-6,4	
14993,1	-5,9	
15036,2	-5,6	
15079,3	-6,8	
15122,4	-5,8	
15165,4	-6,0	
15208,5	-6,4	
15251,6	-5,5	
15294,7	-5,2	
15337,8	-5,7	
15380,9	-5,7	
15423,9	-5,6	
15467	-5,8	
15510,1	-5,2	
15553,2	-6,0	
15596,3	-5,8	
15639,4	-5,4	
15682,4	-5,9	
15725,5	-6,2	
15768,6	-5,4	
15811,7	-3,8	
15854,8	-3,4	
15897,9	-5,0	
15940,9	-4,9	
15984	-3,7	
16027,1	-4,5	
16070,2	-4,3	
16113,3	-2,8	
16156,4	-3,4	
16199,4	-3,9	
16242,5	-3,8	
16285,6	-4,0	
16328,7	-4,6	
16371,8	-3,8	
16414,9	-3,4	
16458	-3,7	
16501	-4,3	
16544,1	-4,8	
16587,2	-5,1	
16630,3	-4,5	
16673,4	-3,4	
16716,5	-3,0	
16759,5	-4,1	
16802,6	-4,0	
16845,7	-3,5	
16888,8	-3,1	
16931,9	-3,7	
16975	-4,1	
17018	-3,9	
17061,1	-4,4	
17104,2	-3,5	
17147,3	-2,9	
17190,4	-3,0	
