Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	68,8	
0	-Inf	
43,0836	32,6	
86,1673	40,2	
129,251	46,5	
172,335	64,4	
215,418	68,3	
258,502	58,7	
301,585	43,7	
344,669	47,6	
387,753	57,6	
430,836	56,1	
473,92	38,8	
517,004	34,1	
560,087	45,1	
603,171	50,6	
646,255	44,9	
689,338	33,0	
732,422	29,5	
775,506	29,9	
818,589	30,3	
861,673	25,7	
904,756	24,8	
947,84	29,9	
990,924	38,3	
1034,01	35,1	
1077,09	19,8	
1120,17	17,9	
1163,26	30,0	
1206,34	34,3	
1249,43	27,6	
1292,51	20,7	
1335,59	19,8	
1378,68	22,9	
1421,76	22,8	
1464,84	18,4	
1507,93	20,1	
1551,01	28,3	
1594,09	36,0	
1637,18	32,1	
1680,26	16,2	
1723,35	17,1	
1766,43	26,4	
1809,51	29,5	
1852,6	23,2	
1895,68	17,1	
1938,76	17,2	
1981,85	22,6	
2024,93	22,0	
2068,01	17,1	
2111,1	15,7	
2154,18	19,7	
2197,27	25,7	
2240,35	22,4	
2283,43	16,9	
2326,52	17,5	
2369,6	20,3	
2412,68	21,9	
2455,77	16,4	
2498,85	15,9	
2541,93	17,5	
2585,02	26,3	
2628,1	25,1	
2671,19	17,0	
2714,27	15,7	
2757,35	21,7	
2800,44	27,1	
2843,52	22,6	
2886,6	16,9	
2929,69	18,1	
2972,77	21,1	
3015,85	22,0	
3058,94	17,4	
3102,02	17,1	
3145,11	17,6	
3188,19	22,7	
3231,27	21,5	
3274,36	16,6	
3317,44	16,3	
3360,52	17,6	
3403,61	17,9	
3446,69	15,4	
3489,77	14,9	
3532,86	16,1	
3575,94	24,0	
3619,03	25,4	
3662,11	17,6	
3705,19	14,2	
3748,28	18,5	
3791,36	27,9	
3834,44	25,8	
3877,53	14,9	
3920,61	13,4	
3963,69	21,6	
4006,78	26,7	
4049,86	20,7	
4092,95	14,6	
4136,03	13,9	
4179,11	19,8	
4222,2	20,4	
4265,28	14,2	
4308,36	13,1	
4351,45	13,6	
4394,53	19,3	
4437,62	17,1	
4480,7	11,5	
4523,78	11,9	
4566,87	14,1	
4609,95	16,8	
4653,03	13,8	
4696,12	12,5	
4739,2	10,7	
4782,28	17,8	
4825,37	18,0	
4868,45	12,2	
4911,54	12,5	
4954,62	12,8	
4997,7	15,3	
5040,79	13,2	
5083,87	11,0	
5126,95	11,6	
5170,04	11,4	
5213,12	12,8	
5256,2	11,9	
5299,29	11,0	
5342,37	11,5	
5385,46	11,0	
5428,54	10,4	
5471,62	10,1	
5514,71	9,4	
5557,79	9,5	
5600,87	10,3	
5643,96	10,0	
5687,04	9,8	
5730,12	9,8	
5773,21	10,8	
5816,29	10,4	
5859,38	9,2	
5902,46	8,4	
5945,54	7,6	
5988,63	8,9	
6031,71	8,1	
6074,79	7,0	
6117,88	6,0	
6160,96	6,1	
6204,04	7,2	
6247,13	6,4	
6290,21	6,3	
6333,3	6,2	
6376,38	6,8	
6419,46	6,6	
6462,55	5,9	
6505,63	6,1	
6548,71	7,3	
6591,8	8,2	
6634,88	7,9	
6677,96	8,2	
6721,05	9,3	
6764,13	10,4	
6807,22	10,9	
6850,3	11,6	
6893,38	11,7	
6936,47	12,3	
6979,55	13,3	
7022,63	14,2	
7065,72	14,0	
7108,8	14,2	
7151,88	14,1	
7194,97	15,8	
7238,05	16,2	
7281,14	16,6	
7324,22	17,5	
7367,3	17,0	
7410,39	17,7	
7453,47	18,5	
7496,55	18,4	
7539,64	18,1	
7582,72	18,0	
7625,8	18,7	
7668,89	19,0	
7711,97	18,2	
7755,06	18,5	
7798,14	17,5	
7841,22	17,3	
7884,31	17,9	
7927,39	17,6	
7970,47	16,2	
8013,56	16,6	
8056,64	16,7	
8099,72	16,2	
8142,81	16,1	
8185,89	17,3	
8228,98	16,9	
8272,06	16,6	
8315,14	15,9	
8358,23	14,6	
8401,31	14,5	
8444,39	14,8	
8487,48	15,7	
8530,56	14,6	
8573,64	14,6	
8616,73	14,0	
8659,81	13,6	
8702,9	12,7	
8745,98	13,2	
8789,06	13,1	
8832,15	13,9	
8875,23	13,5	
8918,31	13,9	
8961,4	14,5	
9004,48	14,1	
9047,56	13,3	
9090,65	14,4	
9133,73	14,5	
9176,82	13,7	
9219,9	14,1	
9262,98	14,0	
9306,07	13,6	
9349,15	14,0	
9392,23	14,2	
9435,32	13,8	
9478,4	14,4	
9521,48	13,7	
9564,57	12,9	
9607,65	13,1	
9650,74	13,5	
9693,82	14,0	
9736,9	13,5	
9779,99	13,4	
9823,07	13,3	
9866,15	13,5	
9909,24	13,5	
9952,32	12,6	
9995,4	13,3	
10038,5	12,9	
10081,6	13,3	
10124,7	13,2	
10167,7	13,6	
10210,8	13,9	
10253,9	14,0	
10297	14,0	
10340,1	13,4	
10383,2	13,8	
10426,2	13,4	
10469,3	12,6	
10512,4	13,0	
10555,5	13,8	
10598,6	13,2	
10641,7	14,1	
10684,7	13,8	
10727,8	13,7	
10770,9	13,6	
10814	12,8	
10857,1	12,5	
10900,2	12,2	
10943,2	13,0	
10986,3	13,1	
11029,4	12,3	
11072,5	11,7	
11115,6	11,4	
11158,7	12,1	
11201,7	11,8	
11244,8	12,0	
11287,9	11,4	
11331	10,9	
11374,1	10,8	
11417,2	10,5	
11460,2	10,7	
11503,3	11,0	
11546,4	11,0	
11589,5	11,4	
11632,6	10,2	
11675,7	9,9	
11718,8	9,2	
11761,8	9,2	
11804,9	8,6	
11848	8,5	
11891,1	8,9	
11934,2	8,0	
11977,3	7,8	
12020,3	7,6	
12063,4	7,4	
12106,5	7,2	
12149,6	6,5	
12192,7	6,5	
12235,8	6,2	
12278,8	5,4	
12321,9	4,7	
12365	4,2	
12408,1	4,6	
12451,2	3,9	
12494,3	3,0	
12537,3	2,0	
12580,4	1,7	
12623,5	2,3	
12666,6	1,6	
12709,7	1,2	
12752,8	0,3	
12795,8	-1,4	
12838,9	-1,8	
12882	-2,1	
12925,1	-2,1	
12968,2	-2,9	
13011,3	-3,5	
13054,3	-3,2	
13097,4	-3,2	
13140,5	-5,1	
13183,6	-4,7	
13226,7	-5,5	
13269,8	-6,3	
13312,8	-7,2	
13355,9	-7,3	
13399	-8,0	
13442,1	-7,9	
13485,2	-8,0	
13528,3	-8,0	
13571,3	-8,8	
13614,4	-8,7	
13657,5	-10,2	
13700,6	-9,9	
13743,7	-10,0	
13786,8	-10,4	
13829,8	-9,2	
13872,9	-9,3	
13916	-9,5	
13959,1	-9,7	
14002,2	-10,7	
14045,3	-10,7	
14088,4	-10,1	
14131,4	-9,2	
14174,5	-9,9	
14217,6	-10,1	
14260,7	-9,4	
14303,8	-8,0	
14346,9	-8,6	
14389,9	-8,0	
14433	-7,6	
14476,1	-7,9	
14519,2	-7,7	
14562,3	-8,2	
14605,4	-8,4	
14648,4	-7,3	
14691,5	-6,8	
14734,6	-6,5	
14777,7	-6,7	
14820,8	-6,6	
14863,9	-7,5	
14906,9	-8,0	
14950	-7,3	
14993,1	-5,9	
15036,2	-5,9	
15079,3	-6,0	
15122,4	-6,0	
15165,4	-5,4	
15208,5	-6,2	
15251,6	-6,7	
15294,7	-6,5	
15337,8	-6,2	
15380,9	-6,8	
15423,9	-5,6	
15467	-6,0	
15510,1	-6,9	
15553,2	-6,5	
15596,3	-5,0	
15639,4	-4,9	
15682,4	-4,7	
15725,5	-4,6	
15768,6	-5,6	
15811,7	-5,1	
15854,8	-4,8	
15897,9	-5,7	
15940,9	-4,8	
15984	-4,3	
16027,1	-3,8	
16070,2	-3,3	
16113,3	-3,6	
16156,4	-4,7	
16199,4	-4,7	
16242,5	-4,0	
16285,6	-4,5	
16328,7	-4,5	
16371,8	-4,5	
16414,9	-3,6	
16458	-4,2	
16501	-3,4	
16544,1	-2,9	
16587,2	-3,2	
16630,3	-3,8	
16673,4	-4,1	
16716,5	-3,5	
16759,5	-3,2	
16802,6	-4,6	
16845,7	-4,4	
16888,8	-3,5	
16931,9	-3,6	
16975	-4,0	
17018	-5,1	
17061,1	-5,1	
17104,2	-5,5	
17147,3	-4,3	
17190,4	-3,1	
