Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	83,4	
0	-Inf	
43,0836	38,1	
86,1673	41,4	
129,251	41,3	
172,335	34,9	
215,418	28,6	
258,502	24,7	
301,585	27,9	
344,669	29,5	
387,753	29,6	
430,836	27,5	
473,92	27,2	
517,004	32,0	
560,087	33,3	
603,171	31,6	
646,255	35,7	
689,338	34,2	
732,422	25,6	
775,506	23,3	
818,589	22,6	
861,673	26,8	
904,756	25,8	
947,84	21,5	
990,924	20,7	
1034,01	18,0	
1077,09	23,7	
1120,17	23,5	
1163,26	20,3	
1206,34	22,3	
1249,43	20,3	
1292,51	17,1	
1335,59	16,5	
1378,68	15,0	
1421,76	15,4	
1464,84	15,8	
1507,93	17,0	
1551,01	18,7	
1594,09	17,6	
1637,18	16,2	
1680,26	16,9	
1723,35	17,0	
1766,43	20,8	
1809,51	22,1	
1852,6	16,8	
1895,68	17,4	
1938,76	17,8	
1981,85	17,4	
2024,93	16,3	
2068,01	15,5	
2111,1	17,3	
2154,18	16,7	
2197,27	16,2	
2240,35	16,8	
2283,43	15,7	
2326,52	15,1	
2369,6	14,8	
2412,68	15,3	
2455,77	16,6	
2498,85	16,7	
2541,93	16,6	
2585,02	17,5	
2628,1	19,5	
2671,19	20,3	
2714,27	23,6	
2757,35	27,8	
2800,44	32,7	
2843,52	38,9	
2886,6	48,2	
2929,69	62,9	
2972,77	80,9	
3015,85	82,8	
3058,94	71,8	
3102,02	51,8	
3145,11	41,9	
3188,19	34,4	
3231,27	29,1	
3274,36	25,2	
3317,44	21,4	
3360,52	18,3	
3403,61	18,0	
3446,69	16,2	
3489,77	16,8	
3532,86	15,9	
3575,94	15,1	
3619,03	14,9	
3662,11	15,1	
3705,19	14,9	
3748,28	14,2	
3791,36	13,6	
3834,44	13,6	
3877,53	14,5	
3920,61	13,0	
3963,69	13,7	
4006,78	13,4	
4049,86	14,1	
4092,95	14,1	
4136,03	13,9	
4179,11	18,5	
4222,2	19,1	
4265,28	13,8	
4308,36	12,8	
4351,45	12,5	
4394,53	12,0	
4437,62	11,3	
4480,7	12,4	
4523,78	11,9	
4566,87	11,8	
4609,95	11,8	
4653,03	11,6	
4696,12	11,6	
4739,2	11,8	
4782,28	11,6	
4825,37	12,1	
4868,45	10,9	
4911,54	10,4	
4954,62	11,7	
4997,7	11,3	
5040,79	11,4	
5083,87	11,1	
5126,95	10,9	
5170,04	11,8	
5213,12	10,5	
5256,2	9,4	
5299,29	9,9	
5342,37	9,6	
5385,46	10,5	
5428,54	11,0	
5471,62	10,7	
5514,71	10,7	
5557,79	9,7	
5600,87	9,8	
5643,96	10,3	
5687,04	10,0	
5730,12	9,3	
5773,21	7,8	
5816,29	8,5	
5859,38	7,8	
5902,46	8,3	
5945,54	9,2	
5988,63	15,3	
6031,71	13,7	
6074,79	8,0	
6117,88	7,4	
6160,96	6,8	
6204,04	5,6	
6247,13	6,6	
6290,21	6,1	
6333,3	6,6	
6376,38	6,5	
6419,46	5,9	
6462,55	5,7	
6505,63	6,6	
6548,71	6,2	
6591,8	6,8	
6634,88	7,9	
6677,96	8,4	
6721,05	8,9	
6764,13	9,5	
6807,22	9,5	
6850,3	10,8	
6893,38	10,9	
6936,47	12,0	
6979,55	12,5	
7022,63	13,3	
7065,72	14,0	
7108,8	14,2	
7151,88	16,0	
7194,97	16,0	
7238,05	15,6	
7281,14	15,8	
7324,22	17,1	
7367,3	17,5	
7410,39	17,4	
7453,47	18,1	
7496,55	17,8	
7539,64	16,8	
7582,72	17,1	
7625,8	18,2	
7668,89	18,6	
7711,97	18,4	
7755,06	18,0	
7798,14	16,7	
7841,22	17,7	
7884,31	17,1	
7927,39	17,5	
7970,47	17,4	
8013,56	17,4	
8056,64	17,0	
8099,72	16,7	
8142,81	15,8	
8185,89	15,7	
8228,98	15,3	
8272,06	15,6	
8315,14	16,4	
8358,23	15,5	
8401,31	14,6	
8444,39	14,7	
8487,48	13,8	
8530,56	14,1	
8573,64	14,2	
8616,73	13,4	
8659,81	14,0	
8702,9	14,3	
8745,98	13,9	
8789,06	12,2	
8832,15	13,1	
8875,23	12,9	
8918,31	13,8	
8961,4	16,0	
9004,48	19,4	
9047,56	16,0	
9090,65	14,1	
9133,73	14,1	
9176,82	13,8	
9219,9	13,8	
9262,98	13,6	
9306,07	14,1	
9349,15	14,1	
9392,23	14,8	
9435,32	13,3	
9478,4	12,7	
9521,48	13,6	
9564,57	13,7	
9607,65	13,8	
9650,74	13,6	
9693,82	13,1	
9736,9	12,3	
9779,99	12,8	
9823,07	13,4	
9866,15	13,6	
9909,24	13,3	
9952,32	13,0	
9995,4	12,8	
10038,5	12,9	
10081,6	14,2	
10124,7	13,8	
10167,7	12,6	
10210,8	13,0	
10253,9	13,5	
10297	13,3	
10340,1	13,5	
10383,2	13,2	
10426,2	12,9	
10469,3	13,0	
10512,4	13,3	
10555,5	13,2	
10598,6	13,4	
10641,7	12,8	
10684,7	12,3	
10727,8	13,0	
10770,9	12,8	
10814	13,3	
10857,1	13,5	
10900,2	13,0	
10943,2	11,8	
10986,3	11,8	
11029,4	11,8	
11072,5	11,9	
11115,6	11,3	
11158,7	11,2	
11201,7	12,0	
11244,8	12,0	
11287,9	10,4	
11331	11,3	
11374,1	11,1	
11417,2	11,3	
11460,2	11,4	
11503,3	10,7	
11546,4	9,8	
11589,5	9,9	
11632,6	9,0	
11675,7	9,0	
11718,8	8,6	
11761,8	9,0	
11804,9	9,0	
11848	9,3	
11891,1	8,8	
11934,2	7,4	
11977,3	7,9	
12020,3	7,5	
12063,4	7,4	
12106,5	6,5	
12149,6	6,1	
12192,7	6,3	
12235,8	5,8	
12278,8	5,6	
12321,9	4,8	
12365	4,0	
12408,1	4,2	
12451,2	3,3	
12494,3	3,2	
12537,3	3,0	
12580,4	1,9	
12623,5	1,3	
12666,6	1,4	
12709,7	0,6	
12752,8	0,2	
12795,8	-1,2	
12838,9	-2,0	
12882	-2,0	
12925,1	-1,5	
12968,2	-2,5	
13011,3	-2,8	
13054,3	-3,7	
13097,4	-4,6	
13140,5	-4,0	
13183,6	-5,0	
13226,7	-6,4	
13269,8	-6,1	
13312,8	-6,5	
13355,9	-6,9	
13399	-6,0	
13442,1	-7,4	
13485,2	-8,4	
13528,3	-8,9	
13571,3	-9,2	
13614,4	-8,9	
13657,5	-9,0	
13700,6	-9,3	
13743,7	-9,7	
13786,8	-10,3	
13829,8	-11,2	
13872,9	-10,6	
13916	-10,2	
13959,1	-9,3	
14002,2	-9,7	
14045,3	-9,0	
14088,4	-9,1	
14131,4	-10,2	
14174,5	-10,5	
14217,6	-9,2	
14260,7	-8,9	
14303,8	-8,4	
14346,9	-8,5	
14389,9	-8,5	
14433	-8,7	
14476,1	-8,4	
14519,2	-8,0	
14562,3	-7,2	
14605,4	-7,0	
14648,4	-7,5	
14691,5	-7,6	
14734,6	-7,2	
14777,7	-6,7	
14820,8	-6,0	
14863,9	-6,5	
14906,9	-6,0	
14950	-6,3	
14993,1	-6,4	
15036,2	-5,7	
15079,3	-5,8	
15122,4	-6,2	
15165,4	-6,3	
15208,5	-6,1	
15251,6	-6,1	
15294,7	-6,6	
15337,8	-6,2	
15380,9	-5,6	
15423,9	-6,4	
15467	-6,5	
15510,1	-5,9	
15553,2	-6,8	
15596,3	-6,3	
15639,4	-6,2	
15682,4	-6,2	
15725,5	-6,5	
15768,6	-5,8	
15811,7	-5,8	
15854,8	-5,5	
15897,9	-4,8	
15940,9	-4,3	
15984	-4,1	
16027,1	-5,2	
16070,2	-5,5	
16113,3	-4,4	
16156,4	-4,6	
16199,4	-5,0	
16242,5	-3,9	
16285,6	-3,6	
16328,7	-3,3	
16371,8	-3,9	
16414,9	-3,7	
16458	-3,2	
16501	-3,3	
16544,1	-3,1	
16587,2	-3,1	
16630,3	-3,9	
16673,4	-4,4	
16716,5	-4,9	
16759,5	-3,4	
16802,6	-3,3	
16845,7	-3,9	
16888,8	-4,5	
16931,9	-4,1	
16975	-4,5	
17018	-4,1	
17061,1	-4,5	
17104,2	-4,7	
17147,3	-3,8	
17190,4	-4,3	
