% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.22 us, time offset 9.966 ns, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 09:37:53 -0400
% Time (s), Channel A (Input 1) (V)
-1.144701520303e-05, -4.490072e-02
-1.140701520303e-05, -4.573886e-02
-1.136701520303e-05, -4.418230e-02
-1.132701520303e-05, -4.573886e-02
-1.128701520303e-05, -4.549939e-02
-1.124701520303e-05, -4.490072e-02
-1.120701520303e-05, -4.490072e-02
-1.116701520303e-05, -4.478098e-02
-1.112701520303e-05, -4.334416e-02
-1.108701520303e-05, -4.418230e-02
-1.104701520303e-05, -4.514019e-02
-1.100701520303e-05, -4.490072e-02
-1.096701520303e-05, -4.478098e-02
-1.092701520303e-05, -4.394283e-02
-1.088701520303e-05, -4.525992e-02
-1.084701520303e-05, -4.466124e-02
-1.080701520303e-05, -4.478098e-02
-1.076701520303e-05, -4.537966e-02
-1.072701520303e-05, -4.466124e-02
-1.068701520303e-05, -4.549939e-02
-1.064701520303e-05, -4.490072e-02
-1.060701520303e-05, -4.466124e-02
-1.056701520303e-05, -4.525992e-02
-1.052701520303e-05, -4.502045e-02
-1.048701520303e-05, -4.478098e-02
-1.044701520303e-05, -4.514019e-02
-1.040701520303e-05, -4.525992e-02
-1.036701520303e-05, -4.561913e-02
-1.032701520303e-05, -4.502045e-02
-1.028701520303e-05, -4.585860e-02
-1.024701520303e-05, -4.442177e-02
-1.020701520303e-05, -4.597833e-02
-1.016701520303e-05, -4.549939e-02
-1.012701520303e-05, -4.502045e-02
-1.008701520303e-05, -4.454151e-02
-1.004701520303e-05, -4.525992e-02
-1.000701520303e-05, -4.478098e-02
-9.967015203025e-06, -4.514019e-02
-9.927015203025e-06, -4.525992e-02
-9.887015203025e-06, -4.549939e-02
-9.847015203025e-06, -4.561913e-02
-9.807015203025e-06, -4.549939e-02
-9.767015203025e-06, -4.537966e-02
-9.727015203025e-06, -4.549939e-02
-9.687015203025e-06, -4.573886e-02
-9.647015203025e-06, -4.561913e-02
-9.607015203025e-06, -4.466124e-02
-9.567015203025e-06, -4.502045e-02
-9.527015203025e-06, -4.525992e-02
-9.487015203025e-06, -4.525992e-02
-9.447015203025e-06, -4.525992e-02
-9.407015203025e-06, -4.525992e-02
-9.367015203025e-06, -4.514019e-02
-9.327015203025e-06, -4.442177e-02
-9.287015203025e-06, -4.502045e-02
-9.247015203025e-06, -4.478098e-02
-9.207015203025e-06, -4.490072e-02
-9.167015203025e-06, -4.609807e-02
-9.127015203025e-06, -4.466124e-02
-9.087015203025e-06, -4.478098e-02
-9.047015203025e-06, -4.502045e-02
-9.007015203025e-06, -4.490072e-02
-8.967015203025e-06, -4.502045e-02
-8.927015203025e-06, -4.454151e-02
-8.887015203025e-06, -4.406257e-02
-8.847015203025e-06, -4.502045e-02
-8.807015203025e-06, -4.502045e-02
-8.767015203025e-06, -4.466124e-02
-8.727015203025e-06, -4.478098e-02
-8.687015203025e-06, -4.478098e-02
-8.647015203025e-06, -4.585860e-02
-8.607015203025e-06, -4.490072e-02
-8.567015203025e-06, -4.490072e-02
