Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	88,7	
0	-Inf	
43,0836	31,3	
86,1673	40,0	
129,251	39,8	
172,335	34,8	
215,418	27,4	
258,502	30,2	
301,585	34,1	
344,669	28,1	
387,753	27,5	
430,836	28,6	
473,92	33,5	
517,004	31,5	
560,087	28,9	
603,171	31,2	
646,255	30,6	
689,338	26,8	
732,422	33,2	
775,506	34,5	
818,589	38,0	
861,673	45,3	
904,756	55,8	
947,84	79,1	
990,924	88,3	
1034,01	85,2	
1077,09	63,3	
1120,17	50,1	
1163,26	41,7	
1206,34	35,9	
1249,43	33,1	
1292,51	28,0	
1335,59	23,0	
1378,68	22,0	
1421,76	23,4	
1464,84	29,8	
1507,93	29,0	
1551,01	27,0	
1594,09	29,7	
1637,18	27,1	
1680,26	25,1	
1723,35	27,6	
1766,43	25,8	
1809,51	29,3	
1852,6	31,2	
1895,68	26,6	
1938,76	39,2	
1981,85	51,7	
2024,93	51,1	
2068,01	36,3	
2111,1	26,4	
2154,18	23,6	
2197,27	26,0	
2240,35	22,6	
2283,43	20,1	
2326,52	18,5	
2369,6	18,6	
2412,68	20,2	
2455,77	22,1	
2498,85	18,7	
2541,93	16,6	
2585,02	17,0	
2628,1	16,8	
2671,19	17,7	
2714,27	17,6	
2757,35	17,7	
2800,44	16,2	
2843,52	17,1	
2886,6	19,4	
2929,69	28,9	
2972,77	46,7	
3015,85	48,5	
3058,94	37,5	
3102,02	20,7	
3145,11	15,0	
3188,19	16,2	
3231,27	14,9	
3274,36	15,4	
3317,44	15,8	
3360,52	15,2	
3403,61	14,1	
3446,69	15,0	
3489,77	15,6	
3532,86	16,2	
3575,94	14,9	
3619,03	15,2	
3662,11	15,2	
3705,19	14,9	
3748,28	14,5	
3791,36	14,3	
3834,44	14,5	
3877,53	15,7	
3920,61	16,3	
3963,69	41,8	
4006,78	46,4	
4049,86	38,9	
4092,95	15,4	
4136,03	13,4	
4179,11	13,8	
4222,2	13,6	
4265,28	12,8	
4308,36	12,9	
4351,45	12,6	
4394,53	12,4	
4437,62	13,8	
4480,7	13,3	
4523,78	13,3	
4566,87	12,6	
4609,95	12,0	
4653,03	11,2	
4696,12	11,4	
4739,2	11,0	
4782,28	11,2	
4825,37	11,5	
4868,45	12,4	
4911,54	11,8	
4954,62	26,6	
4997,7	33,7	
5040,79	29,1	
5083,87	11,6	
5126,95	11,3	
5170,04	12,2	
5213,12	12,9	
5256,2	11,8	
5299,29	12,4	
5342,37	11,1	
5385,46	10,7	
5428,54	11,1	
5471,62	11,2	
5514,71	10,8	
5557,79	11,8	
5600,87	11,2	
5643,96	10,7	
5687,04	11,0	
5730,12	10,8	
5773,21	9,3	
5816,29	8,9	
5859,38	8,1	
5902,46	8,5	
5945,54	20,2	
5988,63	30,7	
6031,71	28,8	
6074,79	13,4	
6117,88	7,5	
6160,96	6,3	
6204,04	7,3	
6247,13	7,2	
6290,21	7,3	
6333,3	7,4	
6376,38	7,0	
6419,46	6,5	
6462,55	6,2	
6505,63	7,2	
6548,71	7,5	
6591,8	7,6	
6634,88	8,4	
6677,96	9,0	
6721,05	9,0	
6764,13	9,6	
6807,22	10,6	
6850,3	10,8	
6893,38	11,2	
6936,47	20,9	
6979,55	35,4	
7022,63	35,9	
7065,72	23,4	
7108,8	16,0	
7151,88	15,4	
7194,97	15,7	
7238,05	15,6	
7281,14	16,3	
7324,22	16,9	
7367,3	17,4	
7410,39	17,4	
7453,47	17,4	
7496,55	17,8	
7539,64	18,1	
7582,72	18,6	
7625,8	17,8	
7668,89	18,1	
7711,97	17,7	
7755,06	18,0	
7798,14	17,8	
7841,22	16,9	
7884,31	16,3	
7927,39	18,3	
7970,47	33,1	
8013,56	36,1	
8056,64	27,5	
8099,72	17,7	
8142,81	16,5	
8185,89	17,0	
8228,98	16,4	
8272,06	16,0	
8315,14	15,8	
8358,23	15,3	
8401,31	15,1	
8444,39	15,3	
8487,48	14,8	
8530,56	14,6	
8573,64	14,4	
8616,73	14,1	
8659,81	14,0	
8702,9	14,4	
8745,98	15,1	
8789,06	13,8	
8832,15	13,5	
8875,23	14,0	
8918,31	13,8	
8961,4	17,3	
9004,48	21,2	
9047,56	17,1	
9090,65	13,9	
9133,73	14,0	
9176,82	13,0	
9219,9	14,1	
9262,98	15,0	
9306,07	13,6	
9349,15	13,4	
9392,23	13,8	
9435,32	14,1	
9478,4	12,9	
9521,48	13,0	
9564,57	12,4	
9607,65	13,6	
9650,74	14,1	
9693,82	13,9	
9736,9	13,4	
9779,99	13,8	
9823,07	13,0	
9866,15	13,0	
9909,24	13,1	
9952,32	16,8	
9995,4	23,1	
10038,5	20,2	
10081,6	13,4	
10124,7	13,0	
10167,7	13,5	
10210,8	12,8	
10253,9	13,8	
10297	13,6	
10340,1	13,1	
10383,2	13,5	
10426,2	13,3	
10469,3	14,1	
10512,4	13,1	
10555,5	13,5	
10598,6	13,6	
10641,7	13,8	
10684,7	13,7	
10727,8	13,4	
10770,9	12,2	
10814	12,4	
10857,1	13,1	
10900,2	12,8	
10943,2	13,5	
10986,3	21,5	
11029,4	21,1	
11072,5	13,5	
11115,6	12,5	
11158,7	11,6	
11201,7	11,2	
11244,8	11,8	
11287,9	11,1	
11331	11,5	
11374,1	11,3	
11417,2	10,5	
11460,2	10,5	
11503,3	10,9	
11546,4	10,3	
11589,5	10,6	
11632,6	10,8	
11675,7	10,3	
11718,8	10,3	
11761,8	9,7	
11804,9	8,9	
11848	8,6	
11891,1	8,5	
11934,2	10,3	
11977,3	20,8	
12020,3	22,4	
12063,4	12,4	
12106,5	6,9	
12149,6	6,5	
12192,7	6,1	
12235,8	6,1	
12278,8	5,6	
12321,9	6,3	
12365	5,9	
12408,1	4,4	
12451,2	3,5	
12494,3	2,6	
12537,3	3,2	
12580,4	2,1	
12623,5	1,4	
12666,6	1,0	
12709,7	1,3	
12752,8	0,9	
12795,8	-0,3	
12838,9	-1,3	
12882	-2,2	
12925,1	-1,7	
12968,2	4,9	
13011,3	8,8	
13054,3	2,3	
13097,4	-4,0	
13140,5	-3,9	
13183,6	-4,4	
13226,7	-5,7	
13269,8	-5,7	
13312,8	-6,1	
13355,9	-6,6	
13399	-6,1	
13442,1	-6,6	
13485,2	-7,8	
13528,3	-8,4	
13571,3	-8,6	
13614,4	-8,4	
13657,5	-8,6	
13700,6	-8,9	
13743,7	-9,3	
13786,8	-10,2	
13829,8	-10,0	
13872,9	-10,1	
13916	-10,3	
13959,1	-8,2	
14002,2	-4,9	
14045,3	-8,0	
14088,4	-9,9	
14131,4	-10,3	
14174,5	-9,5	
14217,6	-10,1	
14260,7	-9,6	
14303,8	-9,0	
14346,9	-9,0	
14389,9	-8,5	
14433	-8,8	
14476,1	-8,2	
14519,2	-8,3	
14562,3	-8,0	
14605,4	-8,1	
14648,4	-7,8	
14691,5	-7,8	
14734,6	-6,6	
14777,7	-5,8	
14820,8	-6,6	
14863,9	-6,7	
14906,9	-5,8	
14950	-4,9	
14993,1	0,8	
15036,2	-1,1	
15079,3	-7,6	
15122,4	-6,9	
15165,4	-6,6	
15208,5	-5,9	
15251,6	-6,1	
15294,7	-5,6	
15337,8	-5,5	
15380,9	-6,4	
15423,9	-6,3	
15467	-6,7	
15510,1	-6,2	
15553,2	-6,3	
15596,3	-5,8	
15639,4	-6,1	
15682,4	-6,7	
15725,5	-5,3	
15768,6	-5,5	
15811,7	-5,3	
15854,8	-5,2	
15897,9	-4,9	
15940,9	-5,1	
15984	-0,9	
16027,1	-0,6	
16070,2	-3,8	
16113,3	-4,2	
16156,4	-5,1	
16199,4	-4,2	
16242,5	-3,1	
16285,6	-2,6	
16328,7	-2,9	
16371,8	-3,9	
16414,9	-4,3	
16458	-3,6	
16501	-2,9	
16544,1	-3,8	
16587,2	-3,2	
16630,3	-3,4	
16673,4	-3,2	
16716,5	-2,7	
16759,5	-3,3	
16802,6	-4,3	
16845,7	-3,4	
16888,8	-3,7	
16931,9	-2,9	
16975	-2,5	
17018	-0,9	
17061,1	-2,5	
17104,2	-4,4	
17147,3	-4,8	
17190,4	-3,9	
