Mode	Average	
Spectrum	FFT	
Units	dBA	
		
Global	97,3	
0	-Inf	
43,0836	31,8	
86,1673	39,7	
129,251	38,7	
172,335	32,5	
215,418	33,1	
258,502	37,1	
301,585	44,4	
344,669	51,4	
387,753	61,5	
430,836	77,7	
473,92	94,8	
517,004	96,7	
560,087	85,3	
603,171	67,2	
646,255	57,0	
689,338	50,9	
732,422	46,9	
775,506	41,8	
818,589	38,4	
861,673	35,2	
904,756	31,9	
947,84	46,1	
990,924	54,8	
1034,01	51,8	
1077,09	33,7	
1120,17	28,2	
1163,26	24,5	
1206,34	25,8	
1249,43	27,1	
1292,51	25,4	
1335,59	27,0	
1378,68	27,6	
1421,76	35,2	
1464,84	60,3	
1507,93	64,3	
1551,01	56,4	
1594,09	31,3	
1637,18	33,7	
1680,26	34,5	
1723,35	34,4	
1766,43	32,7	
1809,51	33,7	
1852,6	33,0	
1895,68	33,4	
1938,76	36,2	
1981,85	36,3	
2024,93	35,1	
2068,01	33,1	
2111,1	30,8	
2154,18	31,0	
2197,27	30,6	
2240,35	28,1	
2283,43	27,7	
2326,52	24,9	
2369,6	23,3	
2412,68	26,0	
2455,77	25,0	
2498,85	24,4	
2541,93	22,8	
2585,02	21,2	
2628,1	21,1	
2671,19	20,8	
2714,27	18,8	
2757,35	18,5	
2800,44	17,4	
2843,52	17,6	
2886,6	20,4	
2929,69	20,7	
2972,77	28,8	
3015,85	30,4	
3058,94	22,4	
3102,02	18,4	
3145,11	17,0	
3188,19	15,5	
3231,27	15,4	
3274,36	16,2	
3317,44	16,7	
3360,52	16,7	
3403,61	18,8	
3446,69	32,7	
3489,77	42,7	
3532,86	39,9	
3575,94	21,4	
3619,03	16,9	
3662,11	16,2	
3705,19	15,9	
3748,28	15,9	
3791,36	14,5	
3834,44	15,3	
3877,53	15,7	
3920,61	15,0	
3963,69	25,7	
4006,78	30,0	
4049,86	23,0	
4092,95	14,3	
4136,03	13,8	
4179,11	14,3	
4222,2	13,8	
4265,28	12,9	
4308,36	12,8	
4351,45	13,0	
4394,53	14,4	
4437,62	23,1	
4480,7	36,2	
4523,78	36,0	
4566,87	21,7	
4609,95	13,6	
4653,03	11,9	
4696,12	11,2	
4739,2	12,1	
4782,28	13,4	
4825,37	14,0	
4868,45	13,6	
4911,54	13,7	
4954,62	13,5	
4997,7	13,5	
5040,79	12,9	
5083,87	12,8	
5126,95	13,7	
5170,04	16,1	
5213,12	17,4	
5256,2	16,4	
5299,29	16,4	
5342,37	14,7	
5385,46	13,2	
5428,54	13,0	
5471,62	25,0	
5514,71	27,5	
5557,79	19,0	
5600,87	12,3	
5643,96	12,1	
5687,04	11,1	
5730,12	10,2	
5773,21	10,6	
5816,29	10,2	
5859,38	9,0	
5902,46	8,9	
5945,54	9,1	
5988,63	11,6	
6031,71	10,8	
6074,79	7,9	
6117,88	7,5	
6160,96	7,2	
6204,04	6,5	
6247,13	6,2	
6290,21	6,4	
6333,3	6,2	
6376,38	7,3	
6419,46	7,7	
6462,55	16,8	
6505,63	21,6	
6548,71	15,8	
6591,8	7,8	
6634,88	9,0	
6677,96	9,5	
6721,05	9,0	
6764,13	8,8	
6807,22	10,4	
6850,3	11,8	
6893,38	12,1	
6936,47	13,0	
6979,55	15,1	
7022,63	16,0	
7065,72	14,8	
7108,8	15,1	
7151,88	16,1	
7194,97	15,9	
7238,05	15,8	
7281,14	17,0	
7324,22	17,2	
7367,3	17,3	
7410,39	18,1	
7453,47	19,0	
7496,55	22,8	
7539,64	20,5	
7582,72	17,6	
7625,8	17,6	
7668,89	18,3	
7711,97	17,2	
7755,06	17,4	
7798,14	17,6	
7841,22	17,4	
7884,31	18,3	
7927,39	18,2	
7970,47	20,4	
8013,56	22,8	
8056,64	18,6	
8099,72	16,2	
8142,81	16,3	
8185,89	15,8	
8228,98	16,2	
8272,06	15,8	
8315,14	15,3	
8358,23	16,1	
8401,31	15,4	
8444,39	17,1	
8487,48	25,5	
8530,56	23,9	
8573,64	13,8	
8616,73	13,9	
8659,81	14,0	
8702,9	13,7	
8745,98	14,2	
8789,06	13,7	
8832,15	14,2	
8875,23	14,0	
8918,31	14,0	
8961,4	14,4	
9004,48	16,7	
9047,56	14,3	
9090,65	13,1	
9133,73	12,9	
9176,82	13,9	
9219,9	14,2	
9262,98	14,0	
9306,07	13,8	
9349,15	13,8	
9392,23	13,7	
9435,32	13,7	
9478,4	19,7	
9521,48	20,5	
9564,57	14,3	
9607,65	13,6	
9650,74	13,4	
9693,82	13,6	
9736,9	13,4	
9779,99	13,9	
9823,07	13,3	
9866,15	12,2	
9909,24	12,3	
9952,32	14,1	
9995,4	19,3	
10038,5	16,7	
10081,6	13,1	
10124,7	13,7	
10167,7	13,7	
10210,8	13,2	
10253,9	13,1	
10297	13,7	
10340,1	13,4	
10383,2	13,1	
10426,2	13,3	
10469,3	14,6	
10512,4	15,7	
10555,5	13,6	
10598,6	13,8	
10641,7	13,2	
10684,7	12,3	
10727,8	13,0	
10770,9	12,9	
10814	14,3	
10857,1	14,5	
10900,2	12,8	
10943,2	12,8	
10986,3	14,5	
11029,4	13,4	
11072,5	12,0	
11115,6	11,7	
11158,7	12,4	
11201,7	11,8	
11244,8	10,8	
11287,9	10,5	
11331	11,2	
11374,1	11,4	
11417,2	10,8	
11460,2	11,2	
11503,3	11,5	
11546,4	10,6	
11589,5	10,3	
11632,6	9,7	
11675,7	9,1	
11718,8	9,3	
11761,8	9,3	
11804,9	9,5	
11848	10,0	
11891,1	7,9	
11934,2	7,9	
11977,3	8,3	
12020,3	8,5	
12063,4	7,8	
12106,5	6,5	
12149,6	6,7	
12192,7	6,7	
12235,8	6,2	
12278,8	5,0	
12321,9	4,5	
12365	5,6	
12408,1	5,0	
12451,2	3,4	
12494,3	4,1	
12537,3	2,7	
12580,4	1,6	
12623,5	1,4	
12666,6	1,1	
12709,7	0,9	
12752,8	0,8	
12795,8	0,1	
12838,9	-0,6	
12882	-1,1	
12925,1	-1,6	
12968,2	-1,6	
13011,3	-2,9	
13054,3	-3,8	
13097,4	-3,9	
13140,5	-4,8	
13183,6	-5,6	
13226,7	-5,7	
13269,8	-5,8	
13312,8	-6,5	
13355,9	-6,5	
13399	-5,9	
13442,1	-7,2	
13485,2	-8,1	
13528,3	-8,1	
13571,3	-8,5	
13614,4	-8,6	
13657,5	-8,9	
13700,6	-9,7	
13743,7	-9,9	
13786,8	-9,0	
13829,8	-9,5	
13872,9	-9,9	
13916	-9,9	
13959,1	-10,4	
14002,2	-10,7	
14045,3	-10,0	
14088,4	-9,8	
14131,4	-9,1	
14174,5	-9,9	
14217,6	-10,0	
14260,7	-9,4	
14303,8	-7,7	
14346,9	-7,9	
14389,9	-8,7	
14433	-8,4	
14476,1	-8,3	
14519,2	-7,4	
14562,3	-7,6	
14605,4	-6,7	
14648,4	-6,8	
14691,5	-7,0	
14734,6	-7,0	
14777,7	-6,9	
14820,8	-7,2	
14863,9	-6,2	
14906,9	-5,5	
14950	-5,2	
14993,1	-5,4	
15036,2	-6,3	
15079,3	-6,6	
15122,4	-6,7	
15165,4	-6,6	
15208,5	-6,5	
15251,6	-6,3	
15294,7	-6,6	
15337,8	-6,5	
15380,9	-6,1	
15423,9	-5,6	
15467	-5,2	
15510,1	-4,9	
15553,2	-5,6	
15596,3	-6,2	
15639,4	-5,5	
15682,4	-5,4	
15725,5	-6,1	
15768,6	-5,6	
15811,7	-5,3	
15854,8	-5,2	
15897,9	-5,7	
15940,9	-4,8	
15984	-5,5	
16027,1	-5,1	
16070,2	-4,3	
16113,3	-4,4	
16156,4	-3,9	
16199,4	-3,8	
16242,5	-3,9	
16285,6	-4,0	
16328,7	-4,2	
16371,8	-5,0	
16414,9	-4,5	
16458	-4,7	
16501	-4,8	
16544,1	-4,1	
16587,2	-4,2	
16630,3	-3,3	
16673,4	-3,1	
16716,5	-4,2	
16759,5	-4,3	
16802,6	-4,8	
16845,7	-4,2	
16888,8	-3,3	
16931,9	-4,1	
16975	-4,8	
17018	-5,2	
17061,1	-4,8	
17104,2	-4,8	
17147,3	-4,8	
17190,4	-4,1	
